Source,Target,Type,id,label,timeset,weight
煤,能源,Undirected,80532,,,35.0
金,水,Undirected,80539,,,31.0
能量,成分,Undirected,80541,,,6.0
天然气,能量,Undirected,80544,,,5.0
大气污染,水泥,Undirected,80545,,,4.0
能源,油气,Undirected,80551,,,69.0
铁,水,Undirected,80552,,,13.0
铁,电子,Undirected,80553,,,8.0
电子,银,Undirected,80555,,,4.0
DNA,汽油,Undirected,80558,,,3.0
空气质量,煤,Undirected,80564,,,5.0
玻璃,钻石,Undirected,80570,,,3.0
太阳能,能源,Undirected,80573,,,10.0
水分,碳,Undirected,80575,,,4.0
PM2.5,水,Undirected,80583,,,16.0
金,过滤,Undirected,80592,,,5.0
成分,化学,Undirected,80595,,,2.0
石油,废水,Undirected,80596,,,1.0
竞争性,天然,Undirected,80600,,,4.0
钻石,爆炸物,Undirected,80602,,,1.0
电子,竞争性,Undirected,80603,,,6.0
空气质量,大气污染,Undirected,80609,,,35.0
铁,盐,Undirected,80615,,,3.0
分子,能源,Undirected,80618,,,20.0
石油,海水,Undirected,80622,,,4.0
金,铜,Undirected,80628,,,7.0
玻璃,PM2.5,Undirected,80629,,,1.0
能源,汽油,Undirected,80630,,,10.0
天然气,大气污染,Undirected,80631,,,20.0
连锁反应,大气污染,Undirected,80640,,,1.0
玻璃,废水,Undirected,80642,,,3.0
太阳能,电池,Undirected,80646,,,5.0
游离,天然,Undirected,80647,,,2.0
粉尘,有色金属,Undirected,80648,,,1.0
煤,塑料,Undirected,80649,,,3.0
钢铁,燃烧,Undirected,80650,,,1.0
金,原子弹,Undirected,80654,,,2.0
能源,天然,Undirected,80661,,,15.0
微克,焚烧,Undirected,80673,,,1.0
周期性,太阳能,Undirected,80690,,,1.0
水分,水泥,Undirected,80694,,,2.0
腐蚀,能量,Undirected,80697,,,7.0
铁,发酵,Undirected,80698,,,3.0
煤,化肥,Undirected,80699,,,2.0
分子,原子弹,Undirected,80700,,,6.0
塑料,水,Undirected,80703,,,11.0
电子,微克,Undirected,80707,,,2.0
含量,气体,Undirected,80709,,,5.0
石油,化工厂,Undirected,80712,,,2.0
石油,油气,Undirected,80714,,,53.0
金,连锁反应,Undirected,80715,,,3.0
铁,天然气,Undirected,80716,,,6.0
大气污染,碳,Undirected,80722,,,34.0
空气质量,太阳能,Undirected,80723,,,3.0
塑料,合成,Undirected,80730,,,1.0
分子,化学武器,Undirected,80734,,,7.0
化学武器,石油,Undirected,80735,,,1.0
重金属,石油,Undirected,80736,,,2.0
金,腐蚀,Undirected,80746,,,11.0
连锁反应,营养,Undirected,80747,,,3.0
钢铁,空气质量,Undirected,80753,,,3.0
腐蚀,化学,Undirected,80755,,,3.0
能量,水,Undirected,80756,,,16.0
铁,钢铁,Undirected,80757,,,8.0
水污染,有机物,Undirected,80758,,,4.0
废水,水,Undirected,80759,,,10.0
能源,电池,Undirected,80762,,,9.0
水,水污染,Undirected,80763,,,21.0
回流,连锁反应,Undirected,80764,,,1.0
水,煤,Undirected,80767,,,10.0
能量,空气质量,Undirected,80773,,,1.0
升华,乙醇,Undirected,80780,,,1.0
太阳能,燃料,Undirected,80783,,,2.0
金,DNA,Undirected,80798,,,8.0
游离,含量,Undirected,80808,,,1.0
铀,能源,Undirected,80819,,,9.0
爆炸物,水,Undirected,80822,,,5.0
燃料,能源,Undirected,80823,,,16.0
能源,空气质量,Undirected,80825,,,4.0
苯,化工厂,Undirected,80829,,,1.0
矿泉水,天然,Undirected,80834,,,4.0
干燥,过滤,Undirected,80835,,,2.0
银,水泥,Undirected,80843,,,2.0
化学武器,钢铁,Undirected,80855,,,1.0
粉尘,能源,Undirected,80856,,,4.0
大气污染,二氧化硫,Undirected,80858,,,21.0
能源,二氧化碳,Undirected,80865,,,15.0
成分,页岩气,Undirected,80868,,,1.0
金,能量,Undirected,80870,,,29.0
石油,爆炸物,Undirected,80873,,,2.0
分解,发酵,Undirected,80875,,,1.0
粉尘,二氧化硫,Undirected,80877,,,1.0
石油,汽油,Undirected,80879,,,13.0
水,回流,Undirected,80882,,,3.0
海水,能源,Undirected,80886,,,6.0
二氧化碳,能量,Undirected,80889,,,1.0
矿泉水,水,Undirected,80891,,,35.0
成分,化肥,Undirected,80897,,,1.0
天然气,水分,Undirected,80899,,,1.0
含量,矿泉水,Undirected,80903,,,7.0
过滤,水,Undirected,80905,,,16.0
碳,水,Undirected,80907,,,16.0
DNA,营养,Undirected,80908,,,4.0
分子,水,Undirected,80909,,,24.0
能源,柴油,Undirected,80921,,,17.0
升华,沉淀,Undirected,80925,,,3.0
成分,水,Undirected,80929,,,17.0
水,空气质量,Undirected,80945,,,17.0
铁,分子,Undirected,80947,,,17.0
游离,成分,Undirected,80949,,,1.0
玻璃,水,Undirected,80955,,,11.0
金,沉淀,Undirected,80960,,,10.0
天然气,天然,Undirected,80964,,,4.0
化学武器,电子,Undirected,80965,,,1.0
海水,钢铁,Undirected,80966,,,2.0
汽油,PM2.5,Undirected,80968,,,1.0
分子,石油,Undirected,80970,,,84.0
分子,能量,Undirected,80980,,,20.0
有机物,废水,Undirected,80982,,,1.0
放射性,水污染,Undirected,80983,,,2.0
能量,煤,Undirected,80989,,,1.0
空气质量,微克,Undirected,81000,,,5.0
大气污染,钢铁,Undirected,81003,,,6.0
腐蚀,钢铁,Undirected,81007,,,2.0
铀,天然,Undirected,81012,,,1.0
钻石,太阳能,Undirected,81015,,,1.0
水,营养,Undirected,81019,,,17.0
碳,PM2.5,Undirected,81024,,,12.0
能源,水污染,Undirected,81026,,,7.0
二氧化硫,分解,Undirected,81028,,,3.0
水,钢铁,Undirected,81029,,,10.0
沉淀,过滤,Undirected,81032,,,1.0
游离,矿泉水,Undirected,81035,,,1.0
金,升华,Undirected,81040,,,6.0
水,炸药,Undirected,81041,,,8.0
PM2.5,气体,Undirected,81049,,,3.0
营养,乙醇,Undirected,81054,,,3.0
分解,电子,Undirected,81060,,,5.0
回流,煤气,Undirected,81064,,,1.0
PM2.5,成分,Undirected,81067,,,4.0
蛋白质,水,Undirected,81070,,,1.0
分子,周期性,Undirected,81071,,,4.0
石油,电子,Undirected,81076,,,15.0
分子,精度,Undirected,81078,,,2.0
铀,粉尘,Undirected,81079,,,1.0
石油,化肥,Undirected,81084,,,4.0
干燥,废水,Undirected,81099,,,1.0
化肥,太阳能,Undirected,81104,,,2.0
能量,竞争性,Undirected,81107,,,3.0
干燥,钢铁,Undirected,81109,,,1.0
天然,营养,Undirected,81113,,,3.0
天然气,干燥,Undirected,81120,,,2.0
铀,发酵,Undirected,81134,,,1.0
钢铁,燃料,Undirected,81139,,,1.0
空气质量,分解,Undirected,81143,,,2.0
分子,燃烧,Undirected,81145,,,4.0
PM2.5,水污染,Undirected,81146,,,5.0
DNA,能量,Undirected,81160,,,1.0
焚烧,油气,Undirected,81162,,,1.0
碳,蛋白质,Undirected,81163,,,1.0
石油,微克,Undirected,81165,,,7.0
燃料,PM2.5,Undirected,81168,,,6.0
柴油,燃烧,Undirected,81174,,,1.0
汽油,二氧化硫,Undirected,81175,,,1.0
钢铁,水污染,Undirected,81180,,,4.0
燃烧,大气污染,Undirected,81181,,,7.0
空气质量,燃烧,Undirected,81192,,,3.0
石油,水,Undirected,81194,,,12.0
金,铁,Undirected,81197,,,11.0
水泥,有色金属,Undirected,81198,,,2.0
天然气,煤气,Undirected,81202,,,7.0
油气,腐蚀,Undirected,81203,,,2.0
分子,DNA,Undirected,81206,,,14.0
大气污染,水,Undirected,81211,,,20.0
塑料,大气污染,Undirected,81214,,,2.0
钻石,废气,Undirected,81223,,,1.0
石油,含量,Undirected,81229,,,2.0
天然气,腐蚀,Undirected,81232,,,1.0
塑料,汽油,Undirected,81235,,,3.0
铀,石油,Undirected,81236,,,6.0
碳,水泥,Undirected,81243,,,3.0
能源,原子弹,Undirected,81246,,,3.0
大气污染,升华,Undirected,81247,,,4.0
碳,分解,Undirected,81257,,,7.0
页岩气,能源,Undirected,81258,,,9.0
油气,水,Undirected,81259,,,6.0
废气,气体,Undirected,81265,,,5.0
水,太阳能,Undirected,81275,,,7.0
铀,电子,Undirected,81277,,,1.0
能源,焚烧,Undirected,81281,,,3.0
周期性,发酵,Undirected,81287,,,1.0
水污染,金,Undirected,81292,,,2.0
煤,钢铁,Undirected,81294,,,7.0
水,重金属,Undirected,81296,,,4.0
铝,含量,Undirected,81297,,,1.0
二氧化碳,PM2.5,Undirected,81300,,,2.0
成分,竞争性,Undirected,81309,,,1.0
有机物,电子,Undirected,81311,,,1.0
水分,空气质量,Undirected,81313,,,5.0
燃烧,气体,Undirected,81324,,,11.0
天然气,水,Undirected,81325,,,11.0
二氧化碳,含量,Undirected,81332,,,2.0
石油,钢铁,Undirected,81349,,,20.0
玻璃,水泥,Undirected,81354,,,8.0
金,炸药,Undirected,81360,,,6.0
能源,有机物,Undirected,81362,,,3.0
电子,大气污染,Undirected,81364,,,2.0
燃烧,汽油,Undirected,81368,,,6.0
分子,钢铁,Undirected,81374,,,4.0
铁,分解,Undirected,81376,,,5.0
升华,能量,Undirected,81377,,,11.0
能源,竞争性,Undirected,81378,,,11.0
空气质量,有机物,Undirected,81380,,,1.0
重金属,大气污染,Undirected,81381,,,2.0
PM2.5,分解,Undirected,81388,,,2.0
天然气,周期性,Undirected,81395,,,1.0
水分,分解,Undirected,81400,,,2.0
金,石油,Undirected,81406,,,31.0
钢铁,有机物,Undirected,81411,,,1.0
二氧化硫,燃料,Undirected,81412,,,1.0
分子,成分,Undirected,81415,,,5.0
电子,电池,Undirected,81416,,,9.0
天然气,化学武器,Undirected,81419,,,5.0
玻璃,DNA,Undirected,81437,,,4.0
金,盐,Undirected,81439,,,4.0
金,分子,Undirected,81444,,,33.0
银,铅,Undirected,81445,,,1.0
金,乙醇,Undirected,81472,,,5.0
金,钻石,Undirected,81475,,,22.0
沉淀,水,Undirected,81479,,,6.0
分子,回流,Undirected,81480,,,7.0
汽油,爆炸物,Undirected,81481,,,6.0
能量,剂量,Undirected,81491,,,2.0
电子,油气,Undirected,81501,,,3.0
有色金属,水,Undirected,81502,,,3.0
氧气,矿泉水,Undirected,81506,,,2.0
二氧化碳,放射性,Undirected,81507,,,1.0
分子,发酵,Undirected,81511,,,11.0
塑料,焚烧,Undirected,81514,,,2.0
分解,化肥,Undirected,81516,,,1.0
焚烧,气体,Undirected,81520,,,3.0
水,竞争性,Undirected,81523,,,7.0
汽油,柴油,Undirected,81525,,,22.0
太阳能,营养,Undirected,81527,,,1.0
太阳能,煤,Undirected,81555,,,3.0
天然气,过滤,Undirected,81557,,,1.0
金,化肥,Undirected,81561,,,5.0
化肥,重金属,Undirected,81563,,,1.0
金,天然气,Undirected,81570,,,18.0
石油,铜,Undirected,81571,,,5.0
有机物,含量,Undirected,81573,,,5.0
塑料,DNA,Undirected,81586,,,1.0
精度,空气质量,Undirected,81593,,,1.0
化学武器,能源,Undirected,81595,,,3.0
废水,金,Undirected,81598,,,1.0
粉尘,焚烧,Undirected,81602,,,2.0
铅,水,Undirected,81612,,,1.0
天然气,油气,Undirected,81616,,,19.0
微克,废气,Undirected,81618,,,1.0
冰毒,玻璃,Undirected,81621,,,1.0
石油,气体,Undirected,81622,,,3.0
金,银,Undirected,81628,,,6.0
能量,铜,Undirected,81629,,,1.0
氧气,液体,Undirected,81633,,,3.0
大气污染,石油,Undirected,81639,,,8.0
钢铁,能源,Undirected,81640,,,18.0
钢铁,金,Undirected,81641,,,8.0
煤,水泥,Undirected,81642,,,3.0
铝,能源,Undirected,81643,,,2.0
分子,焚烧,Undirected,81656,,,27.0
能量,营养,Undirected,81680,,,4.0
天然气,燃料,Undirected,81689,,,22.0
燃烧,天然,Undirected,81694,,,1.0
金,煤,Undirected,81718,,,8.0
微克,能源,Undirected,81719,,,4.0
焚烧,PM2.5,Undirected,81720,,,2.0
分解,水,Undirected,81722,,,16.0
粉尘,煤,Undirected,81730,,,2.0
有色金属,煤,Undirected,81740,,,1.0
PM2.5,水分,Undirected,81743,,,2.0
金,太阳能,Undirected,81746,,,3.0
有色金属,燃料,Undirected,81750,,,2.0
塑料,废水,Undirected,81761,,,6.0
煤气,电池,Undirected,81762,,,1.0
粉尘,微克,Undirected,81763,,,2.0
氧气,太阳能,Undirected,81765,,,1.0
能量,柴油,Undirected,81766,,,1.0
含量,化肥,Undirected,81771,,,4.0
原子弹,油气,Undirected,81773,,,1.0
玻璃,焚烧,Undirected,81790,,,3.0
周期性,能源,Undirected,81795,,,4.0
冰毒,炸药,Undirected,81797,,,3.0
化工厂,水,Undirected,81801,,,17.0
发酵,天然,Undirected,81802,,,5.0
分解,营养,Undirected,81812,,,1.0
分子,竞争性,Undirected,81817,,,1.0
干燥,燃烧,Undirected,81819,,,1.0
金,大气污染,Undirected,81836,,,6.0
有机物,合成,Undirected,81838,,,3.0
汽油,苯,Undirected,81839,,,1.0
成分,放射性,Undirected,81863,,,3.0
矿泉水,银,Undirected,81876,,,1.0
水分,能源,Undirected,81880,,,1.0
PM2.5,电子,Undirected,81881,,,4.0
煤,二氧化碳,Undirected,81890,,,3.0
分解,能源,Undirected,81893,,,5.0
煤,银,Undirected,81899,,,1.0
石油,有色金属,Undirected,81903,,,5.0
能源,银,Undirected,81904,,,5.0
石油,竞争性,Undirected,81907,,,24.0
金,碳,Undirected,81908,,,8.0
水分,大气污染,Undirected,81910,,,1.0
汽油,水泥,Undirected,81911,,,3.0
铁,大气污染,Undirected,81926,,,4.0
燃烧,PM2.5,Undirected,81928,,,1.0
冰毒,腐蚀,Undirected,81930,,,2.0
发酵,炸药,Undirected,81931,,,1.0
大气污染,分解,Undirected,81934,,,12.0
PM2.5,能源,Undirected,81935,,,3.0
天然气,碳,Undirected,81937,,,10.0
页岩气,油气,Undirected,81938,,,5.0
能量,爆炸物,Undirected,81942,,,3.0
焚烧,碳,Undirected,81951,,,3.0
能量,电子,Undirected,81959,,,8.0
周期性,竞争性,Undirected,81971,,,6.0
粉尘,成分,Undirected,81972,,,1.0
合成,钢铁,Undirected,81978,,,6.0
化学武器,天然,Undirected,81979,,,2.0
太阳能,水泥,Undirected,81984,,,8.0
石油,连锁反应,Undirected,81987,,,5.0
铝,钢铁,Undirected,81999,,,5.0
合成,燃料,Undirected,82004,,,1.0
红外,电子,Undirected,82005,,,8.0
红外,分解,Undirected,82006,,,1.0
合成,核能,Undirected,82010,,,1.0
燃料,成分,Undirected,82012,,,1.0
周期性,蛋白质,Undirected,82016,,,1.0
PM2.5,微克,Undirected,82017,,,9.0
盐,能量,Undirected,82028,,,1.0
电子,炸药,Undirected,82029,,,2.0
燃烧,电子,Undirected,82032,,,3.0
化学武器,原子弹,Undirected,82038,,,1.0
化学,含量,Undirected,82042,,,4.0
汽油,油气,Undirected,82048,,,3.0
发酵,电子,Undirected,82051,,,4.0
天然,重金属,Undirected,82055,,,1.0
废气,PM2.5,Undirected,82058,,,1.0
蛋白质,铁,Undirected,82063,,,2.0
燃烧,玻璃,Undirected,82068,,,5.0
盐,碳,Undirected,82074,,,2.0
分解,蛋白质,Undirected,82075,,,1.0
过滤,PM2.5,Undirected,82082,,,3.0
大气污染,废水,Undirected,82088,,,2.0
二氧化碳,金,Undirected,82095,,,1.0
玻璃,煤,Undirected,82098,,,1.0
矿泉水,汽油,Undirected,82110,,,2.0
天然气,页岩气,Undirected,82114,,,12.0
核能,太阳能,Undirected,82115,,,8.0
能源,燃烧,Undirected,82117,,,10.0
燃烧,发酵,Undirected,82124,,,7.0
周期性,钢铁,Undirected,82125,,,2.0
周期性,石油,Undirected,82126,,,3.0
干燥,水,Undirected,82129,,,3.0
铅,化学,Undirected,82134,,,1.0
精度,重金属,Undirected,82141,,,1.0
大气污染,成分,Undirected,82144,,,3.0
铜,柴油,Undirected,82145,,,1.0
石油,矿泉水,Undirected,82147,,,1.0
有机物,矿泉水,Undirected,82150,,,2.0
铁,煤,Undirected,82161,,,7.0
发酵,化学,Undirected,82163,,,2.0
PM2.5,营养,Undirected,82175,,,1.0
碳,回流,Undirected,82185,,,1.0
水,原子弹,Undirected,82191,,,2.0
爆炸物,页岩气,Undirected,82197,,,1.0
含量,水,Undirected,82204,,,11.0
苯,重金属,Undirected,82205,,,1.0
蛋白质,含量,Undirected,82206,,,1.0
水泥,水,Undirected,82214,,,14.0
气体,苯,Undirected,82217,,,3.0
水分,腐蚀,Undirected,82220,,,1.0
化学武器,核能,Undirected,82235,,,3.0
腐蚀,废水,Undirected,82239,,,3.0
发酵,铜,Undirected,82240,,,1.0
石油,水污染,Undirected,82241,,,9.0
含量,苯,Undirected,82242,,,10.0
化工厂,水泥,Undirected,82243,,,1.0
海水,营养,Undirected,82247,,,2.0
腐蚀,水泥,Undirected,82250,,,2.0
水分,太阳能,Undirected,82254,,,3.0
柴油,水泥,Undirected,82258,,,1.0
钢铁,太阳能,Undirected,82263,,,2.0
苯,水,Undirected,82268,,,22.0
金,海水,Undirected,82275,,,5.0
重金属,铅,Undirected,82284,,,2.0
微克,含量,Undirected,82285,,,6.0
苯,取样,Undirected,82286,,,5.0
玻璃,能量,Undirected,82287,,,3.0
废水,废气,Undirected,82296,,,3.0
盐,重金属,Undirected,82297,,,1.0
腐蚀,电子,Undirected,82302,,,2.0
天然气,海水,Undirected,82306,,,1.0
天然气,分解,Undirected,82308,,,2.0
剂量,水,Undirected,82311,,,3.0
玻璃,合成,Undirected,82314,,,4.0
海水,电池,Undirected,82315,,,4.0
氧气,气体,Undirected,82326,,,2.0
水污染,含量,Undirected,82335,,,4.0
复合材料,竞争性,Undirected,82337,,,1.0
水污染,苯,Undirected,82339,,,5.0
取样,水分,Undirected,82341,,,2.0
分子,化工厂,Undirected,82352,,,1.0
含量,天然,Undirected,82356,,,5.0
天然,金,Undirected,82368,,,10.0
废气,电子,Undirected,82379,,,1.0
红外,复合材料,Undirected,82381,,,2.0
金,竞争性,Undirected,82383,,,4.0
过滤,天然,Undirected,82387,,,2.0
铁,天然,Undirected,82391,,,4.0
天然气,分子,Undirected,82396,,,37.0
铁,含量,Undirected,82398,,,3.0
废水,碳,Undirected,82403,,,1.0
分子,铜,Undirected,82406,,,1.0
化肥,水污染,Undirected,82407,,,3.0
燃料,燃烧,Undirected,82410,,,6.0
玻璃,金,Undirected,82413,,,15.0
钢铁,天然,Undirected,82430,,,3.0
石油,苯,Undirected,82432,,,2.0
金,含量,Undirected,82433,,,4.0
水分,水,Undirected,82435,,,6.0
矿泉水,油气,Undirected,82447,,,1.0
塑料,石油,Undirected,82454,,,3.0
升华,发酵,Undirected,82462,,,3.0
核能,能量,Undirected,82474,,,2.0
合成,铜,Undirected,82476,,,1.0
燃烧,分解,Undirected,82480,,,2.0
金,水泥,Undirected,82484,,,8.0
焚烧,DNA,Undirected,82487,,,3.0
铜,钢铁,Undirected,82497,,,3.0
玻璃,钢铁,Undirected,82500,,,6.0
焚烧,电子,Undirected,82501,,,2.0
金,回流,Undirected,82506,,,6.0
连锁反应,水,Undirected,82507,,,2.0
成分,天然,Undirected,82510,,,3.0
苯,天然气,Undirected,82513,,,3.0
升华,焚烧,Undirected,82515,,,2.0
电子,气体,Undirected,82528,,,4.0
回流,沉淀,Undirected,82545,,,3.0
分子,煤,Undirected,82555,,,2.0
玻璃,大气污染,Undirected,82568,,,4.0
水泥,能源,Undirected,82573,,,9.0
分子,炸药,Undirected,82575,,,26.0
放射性,核能,Undirected,82587,,,3.0
玻璃,发酵,Undirected,82589,,,3.0
水,取样,Undirected,82596,,,10.0
海水,电子,Undirected,82603,,,3.0
腐蚀,水,Undirected,82611,,,3.0
化工厂,水污染,Undirected,82616,,,3.0
苯,腐蚀,Undirected,82618,,,2.0
沉淀,剂量,Undirected,82620,,,1.0
化学武器,焚烧,Undirected,82641,,,2.0
石油,燃烧,Undirected,82646,,,12.0
废气,含量,Undirected,82651,,,2.0
分解,电池,Undirected,82663,,,1.0
大气污染,过滤,Undirected,82665,,,1.0
煤气,铜,Undirected,82666,,,1.0
海水,取样,Undirected,82672,,,3.0
发酵,竞争性,Undirected,82689,,,4.0
柴油,水,Undirected,82694,,,3.0
升华,石油,Undirected,82695,,,1.0
微克,水污染,Undirected,82699,,,1.0
过滤,化工厂,Undirected,82702,,,1.0
大气污染,铜,Undirected,82713,,,1.0
天然气,回流,Undirected,82736,,,3.0
分解,煤,Undirected,82738,,,2.0
玻璃,分子,Undirected,82746,,,8.0
废水,苯,Undirected,82749,,,2.0
铁,能量,Undirected,82758,,,2.0
腐蚀,化学武器,Undirected,82766,,,1.0
粉尘,PM2.5,Undirected,82772,,,2.0
粉尘,铅,Undirected,82776,,,1.0
有机物,苯,Undirected,82791,,,1.0
过滤,成分,Undirected,82792,,,3.0
水,化肥,Undirected,82793,,,2.0
电池,水,Undirected,82804,,,4.0
汽油,电子,Undirected,82809,,,1.0
乙醇,石油,Undirected,82810,,,2.0
石油,页岩气,Undirected,82823,,,10.0
天然气,太阳能,Undirected,82842,,,2.0
天然气,钻石,Undirected,82848,,,8.0
天然,核能,Undirected,82854,,,1.0
燃料,油气,Undirected,82860,,,1.0
油气,煤,Undirected,82870,,,1.0
水污染,矿泉水,Undirected,82897,,,2.0
液体,取样,Undirected,82900,,,1.0
玻璃,过滤,Undirected,82911,,,2.0
连锁反应,天然,Undirected,82912,,,1.0
玻璃,电子,Undirected,82922,,,4.0
分子,铀,Undirected,82924,,,3.0
含量,盐,Undirected,82931,,,2.0
回流,矿泉水,Undirected,82953,,,1.0
分子,升华,Undirected,82970,,,2.0
海水,天然,Undirected,82977,,,6.0
汽油,电池,Undirected,82993,,,2.0
重金属,放射性,Undirected,83004,,,1.0
金,分解,Undirected,83005,,,3.0
燃料,核能,Undirected,83006,,,2.0
化肥,化学,Undirected,83009,,,1.0
含量,焚烧,Undirected,83010,,,1.0
塑料,燃料,Undirected,83013,,,4.0
大气污染,化工厂,Undirected,83019,,,2.0
分子,塑料,Undirected,83024,,,5.0
过滤,核能,Undirected,83026,,,1.0
废水,天然,Undirected,83034,,,2.0
废气,能源,Undirected,83042,,,1.0
废水,二氧化硫,Undirected,83044,,,3.0
气体,化学,Undirected,83060,,,3.0
矿泉水,过滤,Undirected,83061,,,1.0
塑料,水泥,Undirected,83069,,,1.0
取样,成分,Undirected,83099,,,2.0
燃烧,苯,Undirected,83103,,,1.0
精度,能源,Undirected,83107,,,4.0
分子,太阳能,Undirected,83113,,,5.0
二氧化碳,废水,Undirected,83118,,,2.0
气体,煤,Undirected,83121,,,1.0
升华,天然,Undirected,83123,,,3.0
竞争性,页岩气,Undirected,83137,,,2.0
钻石,精度,Undirected,83148,,,2.0
周期性,天然,Undirected,83150,,,1.0
水分,分子,Undirected,83163,,,1.0
发酵,页岩气,Undirected,83173,,,1.0
化学,取样,Undirected,83191,,,1.0
重金属,有色金属,Undirected,83195,,,2.0
油气,能量,Undirected,83197,,,5.0
沉淀,PM2.5,Undirected,83198,,,1.0
空气质量,油气,Undirected,83199,,,2.0
分解,放射性,Undirected,83201,,,1.0
能量,铅,Undirected,83215,,,1.0
PM2.5,炸药,Undirected,83224,,,1.0
微克,液体,Undirected,83227,,,1.0
钻石,水泥,Undirected,83231,,,3.0
石油,氧气,Undirected,83233,,,2.0
煤气,水泥,Undirected,83236,,,1.0
剂量,含量,Undirected,83239,,,5.0
玻璃,铁,Undirected,83256,,,5.0
燃料,电池,Undirected,83263,,,2.0
化学武器,水,Undirected,83269,,,2.0
燃烧,水,Undirected,83282,,,4.0
氧气,海水,Undirected,83300,,,1.0
空气质量,重金属,Undirected,83304,,,1.0
塑料,玻璃,Undirected,83314,,,10.0
含量,成分,Undirected,83320,,,2.0
金,柴油,Undirected,83326,,,1.0
苯,大气污染,Undirected,83328,,,1.0
分子,天然,Undirected,83345,,,9.0
太阳能,海水,Undirected,83346,,,4.0
塑料,液体,Undirected,83361,,,2.0
化工厂,矿泉水,Undirected,83385,,,1.0
铁,化学武器,Undirected,83406,,,1.0
苯,天然,Undirected,83417,,,1.0
分子,游离,Undirected,83444,,,5.0
铁,升华,Undirected,83447,,,4.0
苯,燃料,Undirected,83451,,,1.0
化学武器,竞争性,Undirected,83463,,,1.0
气体,天然气,Undirected,83485,,,4.0
周期性,水,Undirected,83491,,,3.0
石油,燃料,Undirected,83502,,,5.0
煤,燃料,Undirected,83504,,,2.0
燃烧,二氧化硫,Undirected,83511,,,1.0
