Id,Label,度
挥发性物质,挥发性物质,3
化学家,化学家,34
分馏,分馏,2
碰撞理论,碰撞理论,3
钾,钾,10
有毒,有毒,18
催化,催化,13
凝集,凝集,4
变性,变性,20
消毒,消毒,24
水解酶,水解酶,2
植物凝集素,植物凝集素,2
族,族,18
凝集素,凝集素,3
吸收率,吸收率,16
糖苷酶,糖苷酶,2
氨基酸残基,氨基酸残基,2
阿魏酸,阿魏酸,2
红血球,红血球,4
氰化物,氰化物,6
氢氰酸,氢氰酸,6
胰岛素,胰岛素,29
脂,脂,10
化学过程,化学过程,4
促进作用,促进作用,16
碳酸饮料,碳酸饮料,9
饱和脂肪酸,饱和脂肪酸,8
氮代谢,氮代谢,1
化学生物学,化学生物学,2
连锁反应,连锁反应,5
蜂蜡,蜂蜡,1
酸,酸,35
凝血,凝血,6
碳结构,碳结构,2
洗涤,洗涤,9
化肥,化肥,14
荧光生,荧光生,2
化学元素,化学元素,6
分析化学,分析化学,5
纤维组织,纤维组织,1
胶原纤维,胶原纤维,3
毛细血管,毛细血管,25
异物,异物,22
纤维蛋白,纤维蛋白,8
分解代谢,分解代谢,7
糖皮质激素,糖皮质激素,4
神经生物学,神经生物学,15
副产品,副产品,23
相关分析,相关分析,2
酸碱,酸碱,2
结肠癌,结肠癌,8
脱水,脱水,24
液体石蜡,液体石蜡,2
类脂,类脂,2
硫酸镁,硫酸镁,2
蒽酮,蒽酮,2
酸碱平衡,酸碱平衡,2
乳果糖,乳果糖,2
磷酸盐,磷酸盐,4
镁离子,镁离子,6
基础代谢,基础代谢,3
山梨醇,山梨醇,9
电子显微镜,电子显微镜,20
四氯乙烯,四氯乙烯,1
色谱,色谱,3
痕量,痕量,8
液态二氧化碳,液态二氧化碳,2
脂溶性,脂溶性,9
涤纶,涤纶,3
水溶性,水溶性,17
氪,氪,5
烧灼,烧灼,6
内啡肽,内啡肽,9
生物碱,生物碱,7
镀金,镀金,12
食糜,食糜,4
黑猩猩,黑猩猩,17
神经元,神经元,30
红外,红外,21
弗兰克,弗兰克,7
煤,煤,2
准晶,准晶,2
中微子,中微子,7
铝,铝,21
合金,合金,16
正五边形,正五边形,2
周期性,周期性,19
颗粒,颗粒,73
对称性,对称性,19
青霉素,青霉素,11
铝箔,铝箔,12
胶片,胶片,16
发生器,发生器,6
气体激光,气体激光,2
电介质,电介质,2
丁腈橡胶,丁腈橡胶,2
焊接,焊接,33
火花放电,火花放电,2
氮气,氮气,9
氮平衡,氮平衡,1
气体,气体,77
被子植物,被子植物,9
生长激素,生长激素,9
甜菜糖,甜菜糖,2
淀粉糖,淀粉糖,2
支链,支链,11
麦芽糖醇,麦芽糖醇,2
纤维素,纤维素,29
氰基,氰基,3
植物毒素,植物毒素,2
甲烷,甲烷,14
呋塞米,呋塞米,2
水槽,水槽,12
脑脊液,脑脊液,6
氨基丁酸,氨基丁酸,8
神经递质,神经递质,16
显微镜,显微镜,37
试纸,试纸,8
大麻,大麻,9
毒品,毒品,21
粘液,粘液,20
胶冻,胶冻,2
相对速度,相对速度,4
溶解度,溶解度,11
气化,气化,8
热传导,热传导,4
断层扫描,断层扫描,4
水晶,水晶,25
气溶胶,气溶胶,10
过饱和溶液,过饱和溶液,3
表面活性,表面活性,3
光合作用,光合作用,20
军团菌属,军团菌属,2
叶绿体,叶绿体,7
衣原体,衣原体,6
硅藻,硅藻,12
线粒体,线粒体,12
酵母,酵母,10
氧,氧,31
醇类,醇类,2
乙醇,乙醇,17
木浆,木浆,3
提纯,提纯,10
聚合,聚合,15
过滤,过滤,22
氯化铝,氯化铝,3
氢氧化物,氢氧化物,2
沉淀,沉淀,22
吸附水,吸附水,3
当量,当量,9
废渣,废渣,2
絮凝剂,絮凝剂,2
环境标准,环境标准,6
镉,镉,11
镍,镍,9
水解作用,水解作用,2
悬浮物,悬浮物,5
絮凝作用,絮凝作用,2
水污染,水污染,10
酸碱度,酸碱度,9
镉中毒,镉中毒,4
焚烧,焚烧,13
引火物,引火物,1
氧气瓶,氧气瓶,5
地西泮,地西泮,1
苯二氮卓类,苯二氮卓类,1
协同作用,协同作用,3
抑制作用,抑制作用,12
雌雄同株,雌雄同株,2
雌蕊,雌蕊,4
限度,限度,4
矿物,矿物,29
肥料,肥料,13
倒伏,倒伏,2
重力加速度,重力加速度,5
脂肪组织,脂肪组织,16
多巴胺,多巴胺,23
过敏反应,过敏反应,15
维生素D,维生素D,13
蒸馏产物,蒸馏产物,2
铁,铁,54
微量元素,微量元素,13
结缔组织,结缔组织,7
凝血因子,凝血因子,3
性激素,性激素,17
网状,网状,8
风能,风能,13
灰泥,灰泥,2
张力,张力,7
原子弹,原子弹,18
转化器,转化器,1
环丙烯,环丙烯,3
藻酸钠,藻酸钠,2
火山灰,火山灰,7
免疫抑制,免疫抑制,5
毒力,毒力,6
荚膜多糖,荚膜多糖,2
有效性,有效性,17
硫化氢,硫化氢,8
驱避剂,驱避剂,4
箭毒,箭毒,3
浸润,浸润,3
化学武器,化学武器,9
蚁酸,蚁酸,2
抗菌剂,抗菌剂,4
条纹,条纹,7
进化生物学,进化生物学,4
变压器,变压器,10
注射泵,注射泵,3
有硫酸,有硫酸,2
润湿,润湿,6
海绵,海绵,24
绝缘体,绝缘体,2
动脉硬化,动脉硬化,4
红细胞生成素,红细胞生成素,1
抗体,抗体,22
蒸干,蒸干,3
光谱,光谱,8
玻璃棒,玻璃棒,3
胺基,胺基,2
降解产物,降解产物,6
包膜,包膜,1
水凝胶,水凝胶,4
硅胶,硅胶,18
性染色体,性染色体,4
安慰剂,安慰剂,15
胃肠道,胃肠道,12
环境科学,环境科学,12
富集,富集,20
原子量,原子量,4
放射性物质,放射性物质,15
碘,碘,12
原子核,原子核,6
甲状腺素,甲状腺素,3
放射性,放射性,27
酸性物质,酸性物质,5
晶形,晶形,3
微米,微米,35
花岗岩,花岗岩,4
可可脂,可可脂,2
研钵,研钵,2
拉德,拉德,11
酸性,酸性,22
室温,室温,24
不溶,不溶,6
前体,前体,7
临界值,临界值,7
添加物,添加物,1
焦糖,焦糖,2
寡糖,寡糖,1
酸水解,酸水解,1
标定,标定,1
酸水解法,酸水解法,1
制法,制法,3
变性蛋白,变性蛋白,1
热压,热压,1
皂化,皂化,1
强碱,强碱,5
弱酸,弱酸,6
硝化甘油,硝化甘油,2
炸药,炸药,5
烧碱,烧碱,2
纯度,纯度,8
湿法,湿法,3
腐蚀,腐蚀,15
碱性物质,碱性物质,3
腐蚀性,腐蚀性,11
碱性,碱性,6
多功能性,多功能性,1
脂类,脂类,6
聚酯,聚酯,3
重叠,重叠,20
分子化合物,分子化合物,3
醋,醋,11
抗生素,抗生素,29
茶多酚,茶多酚,4
水蒸汽,水蒸汽,5
一价,一价,2
麻,麻,3
谷氨酸,谷氨酸,9
泡沫箱,泡沫箱,2
光学显微镜,光学显微镜,7
疏水性,疏水性,4
精密仪器,精密仪器,2
纳米材料,纳米材料,2
分子间作用力,分子间作用力,1
耐寒性,耐寒性,2
葡萄酒,葡萄酒,15
化学肥料,化学肥料,6
废气,废气,6
门捷列夫,门捷列夫,5
带电粒子,带电粒子,4
元素周期表,元素周期表,3
胶子,胶子,3
复合粒子,复合粒子,4
超对称性,超对称性,2
角动量,角动量,2
电子伏特,电子伏特,2
核子,核子,7
夸克,夸克,4
基本粒子,基本粒子,12
优势半球,优势半球,2
环氧树脂,环氧树脂,10
胶粘剂,胶粘剂,4
交联,交联,4
糖脂,糖脂,2
内酯,内酯,6
微量营养,微量营养,4
维生素K1,维生素K1,2
硒,硒,4
生物技术,生物技术,15
量子化,量子化,2
高温超导材,高温超导材,2
超导材料,超导材料,2
势垒,势垒,2
单晶,单晶,8
蓝宝石,蓝宝石,6
金,金,39
转变温度,转变温度,2
临界温度,临界温度,2
氦冷却,氦冷却,2
液氮,液氮,4
汞,汞,14
女性激素,女性激素,2
褪黑素,褪黑素,4
灵敏度,灵敏度,14
固体电解质,固体电解质,2
化学工业,化学工业,12
有机物质,有机物质,4
紧密连接,紧密连接,6
生物质,生物质,6
酮康唑,酮康唑,4
联苯,联苯,3
透气性,透气性,6
唑,唑,2
渗透性,渗透性,9
电场,电场,15
极性分子,极性分子,1
煤气,煤气,2
放射性同位素,放射性同位素,7
陶瓷,陶瓷,12
物质的量,物质的量,1
正极,正极,9
负极,负极,7
微粒,微粒,17
核磁共振,核磁共振,14
宝石,宝石,18
轻合金,轻合金,2
氦气,氦气,5
排卵,排卵,6
抗凝剂,抗凝剂,1
钠离子,钠离子,7
晶体渗透压,晶体渗透压,2
被氧化,被氧化,11
利尿剂,利尿剂,10
毫摩尔,毫摩尔,2
钾离子,钾离子,10
渗透压,渗透压,8
减数分裂,减数分裂,2
高压气体,高压气体,2
液化,液化,5
化学能,化学能,5
二硝基甲苯,二硝基甲苯,1
吸热,吸热,1
硝基,硝基,1
胍,胍,5
升华,升华,9
化学式,化学式,6
干冰,干冰,8
左旋,左旋,5
游离水分,游离水分,2
防晒霜,防晒霜,17
热效应,热效应,3
金霉素,金霉素,2
磺胺,磺胺,4
光敏性,光敏性,4
波长,波长,24
嵌合,嵌合,10
进化遗传学,进化遗传学,2
嵌合体,嵌合体,3
逆转录酶,逆转录酶,1
干电池,干电池,1
热力学,热力学,7
空气电池,空气电池,6
油浴,油浴,3
粘度,粘度,10
液化作用,液化作用,1
烯酸,烯酸,2
二十二碳,二十二碳,2
稳定剂,稳定剂,9
氢化油,氢化油,3
乳化,乳化,10
氢化,氢化,6
着色剂,着色剂,9
半固体,半固体,7
肌电图,肌电图,1
燃料电池,燃料电池,3
贵金属,贵金属,13
钼,钼,7
铂,铂,7
蜥蜴毒,蜥蜴毒,1
化学药品,化学药品,11
化学工程师,化学工程师,1
负电荷,负电荷,4
电荷分布,电荷分布,1
双电层,双电层,1
极化,极化,1
二甲基乙酰胺,二甲基乙酰胺,1
保护剂,保护剂,5
互补色,互补色,1
光老化,光老化,7
胶原,胶原,5
黑色素,黑色素,8
折射率,折射率,11
异黄酮,异黄酮,5
香豆素,香豆素,2
异黄酮类,异黄酮类,2
植物激素,植物激素,10
蛋白酶抑制剂,蛋白酶抑制剂,3
外溢,外溢,1
矿石,矿石,20
地球化学,地球化学,3
天然气,天然气,15
材料科学,材料科学,6
钻石,钻石,17
软玉,软玉,3
铬,铬,10
铝离子,铝离子,3
六方晶系,六方晶系,3
黄绿色,黄绿色,7
辉石,辉石,6
硬度,硬度,24
染色,染色,10
钠长石,钠长石,3
硅酸盐,硅酸盐,10
酸洗,酸洗,2
溶液浓度,溶液浓度,3
实验设计,实验设计,8
浓度梯度,浓度梯度,2
高渗溶液,高渗溶液,3
粗纤维,粗纤维,5
注射器,注射器,10
微克,微克,25
检测限,检测限,4
双酚A,双酚A,4
雌二醇,雌二醇,3
二价金属,二价金属,2
墨水,墨水,16
偏光,偏光,1
应用生物学,应用生物学,2
计算机模拟,计算机模拟,10
单色性,单色性,1
胆汁酸,胆汁酸,5
石膏,石膏,8
单质,单质,10
黄铁矿,黄铁矿,3
铝土矿,铝土矿,1
晶界,晶界,1
卤化,卤化,3
刚玉,刚玉,1
卤,卤,5
碳酸盐,碳酸盐,9
硫化,硫化,3
锂,锂,20
玉髓,玉髓,5
化学性质,化学性质,9
硼硅酸盐,硼硅酸盐,2
尿酸盐,尿酸盐,2
氢,氢,8
可卡因,可卡因,6
草木灰,草木灰,2
氦,氦,4
盐矿,盐矿,2
氯化锂,氯化锂,3
碱金属,碱金属,2
柠檬酸,柠檬酸,9
核合成,核合成,2
天平,天平,10
砝码,砝码,6
熵,熵,3
称量,称量,7
低血糖,低血糖,9
活性物质,活性物质,9
酸中毒,酸中毒,1
天冬氨酸,天冬氨酸,4
异亮氨酸,异亮氨酸,2
血凝素,血凝素,4
苏氨酸,苏氨酸,2
谷氨酰胺,谷氨酰胺,7
稳定化,稳定化,4
尼古丁,尼古丁,17
拮抗剂,拮抗剂,1
多普勒效应,多普勒效应,2
气体燃料,气体燃料,2
气态,气态,7
核融合,核融合,2
势阱,势阱,3
熔岩,熔岩,12
立方体,立方体,12
阴极,阴极,3
物理化学,物理化学,4
石棉纤维,石棉纤维,2
临界点,临界点,6
能量守恒,能量守恒,2
氯丙嗪,氯丙嗪,2
阿莫沙平,阿莫沙平,2
类染色体,类染色体,1
碱基,碱基,6
双螺旋,双螺旋,5
核酸,核酸,4
转录,转录,10
碘伏,碘伏,1
复合型,复合型,2
支链氨基酸,支链氨基酸,2
总氨基酸,总氨基酸,3
支原体,支原体,1
寡食性,寡食性,1
脂质,脂质,11
丝,丝,8
异形,异形,8
锡,锡,1
无定形,无定形,2
促性腺激素,促性腺激素,2
对照试验,对照试验,10
吸收剂,吸收剂,2
节肢动物门,节肢动物门,3
有机玻璃,有机玻璃,6
无机物,无机物,7
活性炭,活性炭,4
活性碳,活性碳,3
氯,氯,12
离子交换,离子交换,3
净水器,净水器,4
碳酸钙,碳酸钙,8
软水,软水,2
停留时间,停留时间,3
超滤膜,超滤膜,2
硬水,硬水,2
玻璃钢,玻璃钢,6
过滤器,过滤器,9
食用色素,食用色素,2
炭黑,炭黑,1
聚丙烯,聚丙烯,4
雄激素,雄激素,6
苯丙酮,苯丙酮,1
丁胺,丁胺,2
非晶态,非晶态,2
耐用性,耐用性,2
金属玻璃,金属玻璃,2
原子结构,原子结构,5
快慢,快慢,2
肌瘤,肌瘤,2
着床,着床,6
麻黄碱,麻黄碱,2
脱氧,脱氧,1
双受精,双受精,1
雌配子,雌配子,1
配子,配子,1
横截面,横截面,4
物理量,物理量,3
释放能量,释放能量,4
三磷酸腺苷,三磷酸腺苷,2
铁锈,铁锈,1
次氯酸钠,次氯酸钠,1
三氯甲烷,三氯甲烷,1
化学法,化学法,1
复合材料,复合材料,3
苯,苯,12
一氧化碳,一氧化碳,12
脂类代谢,脂类代谢,2
甘油酯,甘油酯,1
硬质塑料,硬质塑料,1
合酶,合酶,1
氢离子浓度,氢离子浓度,1
露点,露点,1
荧光酶,荧光酶,1
角质,角质,12
氧化铁,氧化铁,3
氧化亚铁,氧化亚铁,2
磷,磷,23
鱼油,鱼油,7
结构特点,结构特点,2
吗啡,吗啡,11
敌百虫,敌百虫,2
信息素,信息素,3
熏蒸,熏蒸,4
敌敌畏,敌敌畏,2
炼金术,炼金术,2
副产物,副产物,10
分析法,分析法,2
突触蛋白,突触蛋白,2
化学原理,化学原理,4
乳糜,乳糜,2
精度,精度,30
核聚变,核聚变,5
植酸酶,植酸酶,1
过氧,过氧,2
引发剂,引发剂,2
十四酸异丙酯,十四酸异丙酯,2
矿物油,矿物油,7
水杨酸,水杨酸,9
凡士林,凡士林,10
硅酯,硅酯,2
洗液,洗液,4
咖啡因,咖啡因,24
小苏打,小苏打,5
醇,醇,9
拜耳,拜耳,2
除虫菊酯,除虫菊酯,6
薄荷油,薄荷油,5
除虫菊,除虫菊,4
氰菊酯,氰菊酯,2
辛烯,辛烯,1
试剂瓶,试剂瓶,1
水溶性维生素,水溶性维生素,2
弱碱性,弱碱性,4
酯化,酯化,4
胶原蛋白,胶原蛋白,9
糖苷,糖苷,1
特应性,特应性,2
反射率,反射率,8
溶解氧,溶解氧,2
油页岩,油页岩,4
糊粉层,糊粉层,3
多酚氧化酶,多酚氧化酶,3
谷蛋白,谷蛋白,1
溶质,溶质,1
回流,回流,10
卵黄,卵黄,5
试管,试管,13
花青素,花青素,8
原酸,原酸,1
槲皮素,槲皮素,3
脂蛋白,脂蛋白,4
氧化产物,氧化产物,11
叶酸,叶酸,6
可溶性,可溶性,11
重油,重油,4
磷灰石,磷灰石,6
球粒陨石,球粒陨石,1
碘化银,碘化银,3
催化过程,催化过程,2
黄酮类,黄酮类,4
国际单位,国际单位,4
肌红蛋白,肌红蛋白,2
培养基,培养基,12
游动精子,游动精子,1
环境温度,环境温度,12
焰心,焰心,1
燃点,燃点,1
滤纸,滤纸,1
木炭,木炭,7
人造纤维,人造纤维,1
自燃,自燃,3
亚硫酸氢盐,亚硫酸氢盐,1
胞嘧啶,胞嘧啶,4
化学变化,化学变化,5
胸腺嘧啶,胸腺嘧啶,5
化学修饰,化学修饰,4
甲基,甲基,9
基团,基团,9
尿嘧啶,尿嘧啶,1
变态反应,变态反应,2
抗癌药物,抗癌药物,2
半乳糖,半乳糖,4
瓜尔豆胶,瓜尔豆胶,2
白糖,白糖,5
海藻,海藻,10
明胶,明胶,8
柠檬黄,柠檬黄,3
黄素,黄素,6
类黄酮,类黄酮,2
环十五烷,环十五烷,1
麝香酮,麝香酮,1
藏花醛,藏花醛,1
孕激素,孕激素,4
吡咯啉,吡咯啉,2
乙酰,乙酰,3
中间体,中间体,2
亚甲基,亚甲基,2
酮类,酮类,4
小檗碱,小檗碱,2
比较器,比较器,2
铝合金,铝合金,3
缓冲剂,缓冲剂,1
同步加速器,同步加速器,2
凝固剂,凝固剂,2
果胶酸,果胶酸,2
脱水剂,脱水剂,2
淀粉糊,淀粉糊,2
膨松剂,膨松剂,2
淀粉含量,淀粉含量,5
立方晶体,立方晶体,1
反应速度,反应速度,7
凝胶体,凝胶体,1
亚麻酸,亚麻酸,4
稀有气体,稀有气体,2
核燃料,核燃料,2
青铜,青铜,3
砂岩,砂岩,7
莫氏硬度,莫氏硬度,6
冷却剂,冷却剂,2
隐晶,隐晶,2
中子减速,中子减速,2
硅灰石,硅灰石,2
石英,石英,8
核反应,核反应,2
赤铁矿,赤铁矿,2
硼,硼,3
周期表,周期表,1
二氧化钛,二氧化钛,5
香茅醇,香茅醇,4
亚硝胺,亚硝胺,3
一氧化氮,一氧化氮,5
苯甲酸钠,苯甲酸钠,4
亚硝酸盐,亚硝酸盐,7
醚,醚,3
无机盐,无机盐,3
硝酸盐,硝酸盐,5
抗坏血酸,抗坏血酸,2
热稳定性,热稳定性,1
活度,活度,3
羟基,羟基,5
山梨酸钾,山梨酸钾,3
分解产物,分解产物,9
膦,膦,2
甲状腺激素,甲状腺激素,1
弱酸性,弱酸性,4
外源,外源,4
免疫抑制剂,免疫抑制剂,4
界面张力,界面张力,1
固相,固相,1
脂质体,脂质体,1
氯化铵,氯化铵,1
亲水基团,亲水基团,1
氯铵,氯铵,1
铵盐,铵盐,1
油性,油性,14
正电荷,正电荷,5
乳化作用,乳化作用,1
阳离子,阳离子,9
数学归纳法,数学归纳法,2
涡电流,涡电流,1
热效率,热效率,1
亚硝基,亚硝基,1
亚硝酸,亚硝酸,2
亚硝酸钠,亚硝酸钠,3
亚硝胺类,亚硝胺类,2
导管,导管,13
生物节律,生物节律,3
氧乙酸,氧乙酸,2
有机磷,有机磷,2
薄荷酯,薄荷酯,2
表面扩散,表面扩散,2
羟基香茅醛,羟基香茅醛,2
乳清蛋白,乳清蛋白,2
半胱氨酸,半胱氨酸,4
太阳辐射,太阳辐射,7
卡介苗,卡介苗,4
外突,外突,1
棉酚,棉酚,3
毒副作用,毒副作用,5
神经肽,神经肽,1
合成酶,合成酶,5
趋化因子,趋化因子,2
生物燃料电池,生物燃料电池,4
氯气,氯气,2
色素蛋白,色素蛋白,2
反应产物,反应产物,4
化学致癌,化学致癌,1
异硫氰酸盐,异硫氰酸盐,1
酚含量,酚含量,2
中间代谢,中间代谢,1
腺瘤,腺瘤,1
芘,芘,1
亚硫酸钠,亚硫酸钠,3
过氧化物酶,过氧化物酶,2
等电点,等电点,3
酪氨酸,酪氨酸,4
饱和度,饱和度,4
加成,加成,4
中性,中性,10
脱氢表雄酮,脱氢表雄酮,2
再生利用,再生利用,2
堆肥,堆肥,4
碱洗,碱洗,2
有机肥料,有机肥料,5
热值,热值,4
壬二酸,壬二酸,2
氧化型,氧化型,2
环酸,环酸,2
酶抑制,酶抑制,2
氨甲环酸,氨甲环酸,2
惰性气体,惰性气体,3
酯,酯,10
儿茶酚胺,儿茶酚胺,2
吗丁啉,吗丁啉,2
绒毛膜促性腺激素,绒毛膜促性腺激素,2
反射器,反射器,2
正交,正交,1
无机颜料,无机颜料,1
铯,铯,5
基本单位,基本单位,6
能级,能级,2
碱基对,碱基对,8
脂肪族化合物,脂肪族化合物,1
高分子聚合物,高分子聚合物,7
碲化物,碲化物,2
碲,碲,2
酒石酸,酒石酸,4
多晶体,多晶体,2
钙离子,钙离子,7
能量代谢,能量代谢,1
去甲基,去甲基,1
中枢神经系统,中枢神经系统,6
氢化酶,氢化酶,1
有机体,有机体,8
有机分子,有机分子,3
粘土矿物,粘土矿物,1
蒸馏水,蒸馏水,4
柠檬酸铁铵,柠檬酸铁铵,2
负片,负片,5
氧化剂,氧化剂,8
重铬酸钾,重铬酸钾,2
硫代硫酸钠,硫代硫酸钠,3
非金属,非金属,2
离心管,离心管,2
微量离心,微量离心,2
病毒基因,病毒基因,3
重排,重排,2
神经氨酸,神经氨酸,2
油燃烧,油燃烧,3
固体燃料,固体燃料,1
可吸入颗粒物,可吸入颗粒物,3
粒度分布,粒度分布,2
苯并芘,苯并芘,4
磷酸原,磷酸原,2
勒克斯,勒克斯,2
压缩空气,压缩空气,3
氧化铝,氧化铝,1
海洛因,海洛因,2
植物纤维,植物纤维,5
等价,等价,7
光电效应,光电效应,3
熔炉,熔炉,2
干扰素,干扰素,3
白细胞介素,白细胞介素,2
标准差,标准差,2
原子钟,原子钟,3
大理石,大理石,4
铝板,铝板,4
科尔伯,科尔伯,1
二苯并呋喃,二苯并呋喃,1
溴化,溴化,1
葡萄糖醛酸,葡萄糖醛酸,2
磺酸盐,磺酸盐,2
丁香油,丁香油,2
喹哪啶,喹哪啶,2
丁香酚,丁香酚,2
氨基苯甲酸乙酯,氨基苯甲酸乙酯,2
硫酸,硫酸,6
铸铁,铸铁,2
氧化氮,氧化氮,4
化学符号,化学符号,3
矿物学,矿物学,2
砒霜,砒霜,6
辉银矿,辉银矿,2
卤化银,卤化银,2
亚硫酸铵,亚硫酸铵,1
酸性饮料,酸性饮料,1
助剂,助剂,1
基态,基态,3
薛定谔方程,薛定谔方程,3
