Source,Target,Type,Id,Label,Weight
电子,墨水,Undirected,28801,,1.0
电子,氢,Undirected,31936,,1.0
电子,原子,Undirected,28840,,2.0
电子,放电,Undirected,29712,,1.0
电子,水,Undirected,30412,,1.0
电子,量子,Undirected,30582,,1.0
电子,碳,Undirected,30441,,1.0
电子,微粒,Undirected,29656,,1.0
电子,化学反应,Undirected,32037,,1.0
电子,化学能,Undirected,31885,,1.0
电子,天然,Undirected,31784,,1.0
电子,蛋白质,Undirected,31427,,1.0
电子,钴,Undirected,31380,,1.0
电子,背景辐射,Undirected,29169,,1.0
电子,等价,Undirected,31519,,1.0
电子,电离层,Undirected,31400,,1.0
电子,侵染,Undirected,32351,,1.0
电子,转录,Undirected,30803,,1.0
电子,烯,Undirected,29561,,3.0
电子,信息素,Undirected,29331,,1.0
电子,汞,Undirected,29414,,1.0
电子,酯,Undirected,30466,,1.0
电子,X射线,Undirected,31563,,1.0
电子,固态,Undirected,32042,,1.0
电子,基团,Undirected,31682,,1.0
电子,有机体,Undirected,31079,,1.0
电子,电子自旋,Undirected,29792,,1.0
电子,波动性,Undirected,30900,,1.0
电子,铯,Undirected,30355,,1.0
电子,荧光增白剂,Undirected,30392,,1.0
电子,聚甲基丙烯酸甲酯,Undirected,31539,,1.0
电子,量子论,Undirected,30796,,1.0
墨水,原子,Undirected,31803,,1.0
墨水,天然,Undirected,29303,,1.0
墨水,高分子聚合物,Undirected,32378,,1.0
墨水,自动测序,Undirected,31789,,1.0
爱因斯坦,折射率,Undirected,28802,,1.0
爱因斯坦,粒子,Undirected,32040,,1.0
爱因斯坦,氢,Undirected,29298,,1.0
爱因斯坦,能量,Undirected,30020,,1.0
爱因斯坦,中子,Undirected,30952,,1.0
爱因斯坦,放电,Undirected,29069,,1.0
爱因斯坦,成分,Undirected,30581,,1.0
爱因斯坦,量子,Undirected,31009,,1.0
爱因斯坦,分子,Undirected,30113,,1.0
爱因斯坦,光谱,Undirected,31062,,1.0
爱因斯坦,钠离子,Undirected,30318,,1.0
爱因斯坦,锂,Undirected,29045,,1.0
爱因斯坦,四氯乙烯,Undirected,29059,,1.0
爱因斯坦,系统误差,Undirected,29121,,1.0
爱因斯坦,带电粒子,Undirected,30532,,1.0
爱因斯坦,油脂,Undirected,30938,,1.0
爱因斯坦,物理化学,Undirected,31774,,1.0
爱因斯坦,外层电子,Undirected,29419,,1.0
爱因斯坦,初级线圈,Undirected,29708,,1.0
爱因斯坦,共价键,Undirected,31190,,2.0
