Source,Target,Type,id,label,timeset,weight
淀粉,含量,Undirected,7051,,,1.0
水分,热量,Undirected,7057,,,1.0
合成,抗生素,Undirected,7059,,,2.0
营养,阻断剂,Undirected,7060,,,1.0
分解,燃烧,Undirected,7066,,,1.0
玻璃,热量,Undirected,7067,,,2.0
电子,营养,Undirected,7068,,,2.0
爱因斯坦,石油,Undirected,7069,,,1.0
能源,等价,Undirected,7070,,,1.0
化学反应,成分,Undirected,7077,,,2.0
蛋白质,分子,Undirected,7080,,,6.0
盐,糖,Undirected,7083,,,1.0
脂肪,副产物,Undirected,7094,,,1.0
砷,矿物质,Undirected,7095,,,1.0
能量,能源,Undirected,7097,,,1.0
气体,干燥,Undirected,7105,,,2.0
水,细胞膜,Undirected,7111,,,2.0
二氧化碳,燃烧,Undirected,7116,,,1.0
相互作用,重金属,Undirected,7119,,,1.0
盐,副产物,Undirected,7123,,,1.0
水解,固体,Undirected,7126,,,1.0
DNA,剂量,Undirected,7128,,,1.0
矿物质,含量,Undirected,7131,,,2.0
热量,蛋白质,Undirected,7137,,,1.0
重金属,炼金术,Undirected,7148,,,1.0
DNA,液体,Undirected,7156,,,2.0
能量,线粒体,Undirected,7158,,,1.0
成分,营养,Undirected,7164,,,1.0
碳,炼金术,Undirected,7166,,,1.0
含量,水解,Undirected,7170,,,1.0
营养物质,副产物,Undirected,7171,,,1.0
氨基酸,蛋白质,Undirected,7173,,,2.0
热量,营养,Undirected,7182,,,1.0
天然,海水,Undirected,7188,,,1.0
干燥,激素,Undirected,7191,,,1.0
光合作用,合成,Undirected,7198,,,2.0
分子,维生素,Undirected,7203,,,1.0
酸,能量,Undirected,7213,,,1.0
乙醇,加热,Undirected,7220,,,1.0
脱水,加热,Undirected,7222,,,1.0
燃烧,脂肪,Undirected,7230,,,1.0
营养物质,营养,Undirected,7244,,,5.0
脂肪,加热,Undirected,7251,,,1.0
油脂,水,Undirected,7253,,,1.0
雌激素,成分,Undirected,7256,,,1.0
分子,氧气,Undirected,7258,,,1.0
抗生素,气体,Undirected,7261,,,1.0
玻璃,分解,Undirected,7263,,,1.0
砷,能量,Undirected,7270,,,1.0
爱因斯坦,化学,Undirected,7273,,,1.0
能量,原子核,Undirected,7277,,,2.0
原子,金,Undirected,7289,,,1.0
氧气,液体,Undirected,7293,,,2.0
食品添加剂,色素,Undirected,7296,,,1.0
合成,剂量,Undirected,7298,,,5.0
含量,酸性,Undirected,7299,,,1.0
水,酸,Undirected,7302,,,1.0
副产物,天然,Undirected,7303,,,1.0
溶液,海水,Undirected,7308,,,1.0
水分,葡萄糖,Undirected,7310,,,1.0
氧化,干燥,Undirected,7311,,,1.0
细胞膜,液体,Undirected,7314,,,1.0
二氧化碳,抗生素,Undirected,7317,,,1.0
糖,化学家,Undirected,7332,,,3.0
分子,化学物质,Undirected,7353,,,1.0
发酵,塑料,Undirected,7354,,,1.0
维生素,糖,Undirected,7355,,,3.0
含量,乙醇,Undirected,7356,,,3.0
天然,盐,Undirected,7357,,,2.0
水,砷,Undirected,7363,,,1.0
激素,降解,Undirected,7365,,,2.0
雌激素,金,Undirected,7369,,,2.0
天然,分子,Undirected,7373,,,1.0
重金属,天然,Undirected,7381,,,1.0
塑料,维生素,Undirected,7383,,,1.0
砷,维生素,Undirected,7393,,,1.0
铁,剂量,Undirected,7405,,,1.0
化学反应,水,Undirected,7412,,,1.0
水分,水,Undirected,7425,,,5.0
激素,化学物质,Undirected,7427,,,2.0
细胞膜,电子,Undirected,7434,,,1.0
油脂,含量,Undirected,7451,,,1.0
脱水,抗生素,Undirected,7462,,,2.0
阻断剂,矿物质,Undirected,7464,,,1.0
糖,抗生素,Undirected,7467,,,1.0
葡萄糖,氧化,Undirected,7472,,,2.0
氧,水,Undirected,7473,,,1.0
二氧化碳,分解,Undirected,7479,,,1.0
酶,酸,Undirected,7480,,,2.0
电子,气体,Undirected,7484,,,1.0
氧气,海水,Undirected,7489,,,1.0
热量,油脂,Undirected,7492,,,1.0
能量,雌激素,Undirected,7496,,,1.0
矿物,二氧化碳,Undirected,7497,,,1.0
含量,燃料,Undirected,7498,,,2.0
金,成分,Undirected,7502,,,1.0
氧气,降解,Undirected,7503,,,1.0
酸性,蛋白质,Undirected,7510,,,1.0
金,DNA,Undirected,7511,,,1.0
水,蛋白质,Undirected,7516,,,1.0
油脂,燃烧,Undirected,7521,,,1.0
分子,化学,Undirected,7525,,,1.0
光合作用,含量,Undirected,7529,,,1.0
水分,能量,Undirected,7532,,,2.0
热量,光合作用,Undirected,7535,,,1.0
营养,水分,Undirected,7548,,,1.0
天然,钙,Undirected,7555,,,1.0
水分,发酵,Undirected,7557,,,1.0
维生素,抗生素,Undirected,7577,,,1.0
化学反应,分子,Undirected,7594,,,1.0
固体,铁,Undirected,7596,,,2.0
气体,能量,Undirected,7600,,,1.0
爱因斯坦,砷,Undirected,7605,,,1.0
激素,合成,Undirected,7607,,,2.0
脂肪,雌激素,Undirected,7609,,,1.0
发酵,脱水,Undirected,7611,,,1.0
糖,水分,Undirected,7614,,,1.0
水分,液体,Undirected,7616,,,1.0
成分,氨基酸,Undirected,7620,,,1.0
热量,淀粉,Undirected,7621,,,3.0
液体,脂肪,Undirected,7629,,,1.0
加热,糖,Undirected,7630,,,1.0
分子,激素,Undirected,7643,,,2.0
爱因斯坦,粒子,Undirected,7655,,,2.0
线粒体,成分,Undirected,7675,,,1.0
DNA,热量,Undirected,7678,,,1.0
分子,氧化,Undirected,7687,,,2.0
气体,阻断剂,Undirected,7691,,,1.0
葡萄糖,发酵,Undirected,7704,,,1.0
气体,天然,Undirected,7707,,,2.0
DNA,营养,Undirected,7737,,,1.0
爱因斯坦,氢,Undirected,7740,,,2.0
含量,原子,Undirected,7741,,,1.0
化学,有机物,Undirected,7745,,,2.0
水分,加热,Undirected,7750,,,1.0
酸性,天然,Undirected,7753,,,2.0
水,气体,Undirected,7757,,,1.0
能量,发酵,Undirected,7760,,,1.0
氧,液体,Undirected,7762,,,1.0
含量,水,Undirected,7763,,,1.0
酸,相互作用,Undirected,7771,,,1.0
葡萄糖,糖,Undirected,7777,,,2.0
化学,降解,Undirected,7786,,,1.0
能量,燃料,Undirected,7791,,,1.0
爱因斯坦,量子,Undirected,7793,,,1.0
氧化,化学,Undirected,7797,,,3.0
脂肪,蛋白质,Undirected,7798,,,1.0
能量,胆固醇,Undirected,7804,,,1.0
有机物,成分,Undirected,7806,,,1.0
电子,加热,Undirected,7809,,,2.0
粒子,气体,Undirected,7816,,,1.0
化学物质,DNA,Undirected,7828,,,1.0
化学,液体,Undirected,7829,,,3.0
原子核,氢,Undirected,7838,,,2.0
能源,氧,Undirected,7839,,,1.0
燃料,分子,Undirected,7843,,,1.0
热量,电子,Undirected,7844,,,1.0
能量,二氧化碳,Undirected,7849,,,1.0
抗生素,营养,Undirected,7850,,,1.0
分子,石油,Undirected,7851,,,2.0
降解,液体,Undirected,7853,,,1.0
氧气,天然,Undirected,7858,,,1.0
盐,分解,Undirected,7859,,,1.0
含量,金,Undirected,7865,,,1.0
重金属,固体,Undirected,7867,,,1.0
分子,水,Undirected,7874,,,1.0
海水,重金属,Undirected,7879,,,1.0
色素,酶,Undirected,7891,,,2.0
脱水,化学,Undirected,7901,,,1.0
金,太阳能,Undirected,7926,,,1.0
原子,粒子,Undirected,7927,,,1.0
能量,氨基酸,Undirected,7943,,,3.0
DNA,降解,Undirected,7960,,,1.0
分解,酸,Undirected,7965,,,1.0
海水,葡萄糖,Undirected,7968,,,1.0
糖,线粒体,Undirected,7976,,,1.0
化学物质,氧,Undirected,7977,,,1.0
分子,干燥,Undirected,7979,,,1.0
氧气,化学,Undirected,7992,,,1.0
分解,等价,Undirected,8017,,,1.0
光合作用,玻璃,Undirected,8018,,,1.0
海水,色素,Undirected,8019,,,1.0
水,能量,Undirected,8020,,,2.0
氧气,塑料,Undirected,8025,,,1.0
水,色素,Undirected,8027,,,1.0
加热,二氧化碳,Undirected,8031,,,1.0
盐,海水,Undirected,8041,,,1.0
激素,量子力学,Undirected,8043,,,1.0
燃烧,原子,Undirected,8073,,,1.0
胆固醇,淀粉,Undirected,8078,,,1.0
相互作用,蛋白质,Undirected,8082,,,1.0
燃烧,电子,Undirected,8085,,,1.0
水,化学,Undirected,8088,,,1.0
原子,铁,Undirected,8093,,,1.0
质子,精度,Undirected,8098,,,1.0
分子,炼金术,Undirected,8099,,,1.0
能源,燃烧,Undirected,8100,,,1.0
矿物,水分,Undirected,8106,,,1.0
剂量,氨基酸,Undirected,8111,,,1.0
激素,天然,Undirected,8117,,,1.0
分子,剂量,Undirected,8123,,,1.0
化学物质,阻断剂,Undirected,8127,,,1.0
营养物质,DNA,Undirected,8131,,,1.0
降解,淀粉,Undirected,8132,,,1.0
光合作用,氧,Undirected,8139,,,1.0
砷,化学,Undirected,8158,,,1.0
维生素,含量,Undirected,8159,,,1.0
抗生素,天然,Undirected,8160,,,2.0
阻断剂,维生素,Undirected,8199,,,1.0
矿物质,抗生素,Undirected,8200,,,1.0
营养物质,成分,Undirected,8202,,,1.0
等价,砷,Undirected,8208,,,1.0
抗生素,蛋白质,Undirected,8222,,,1.0
食品添加剂,成分,Undirected,8235,,,1.0
溶液,氢,Undirected,8240,,,1.0
营养,色素,Undirected,8242,,,1.0
维生素,蛋白质,Undirected,8244,,,1.0
酶,含量,Undirected,8251,,,1.0
激素,化学,Undirected,8274,,,1.0
能源,营养,Undirected,8286,,,1.0
加热,盐,Undirected,8292,,,1.0
热量,水,Undirected,8299,,,1.0
爱因斯坦,干燥,Undirected,8300,,,1.0
燃烧,精度,Undirected,8301,,,1.0
太阳能,精度,Undirected,8312,,,1.0
营养物质,分解,Undirected,8322,,,1.0
粒子,等价,Undirected,8325,,,1.0
光合作用,DNA,Undirected,8339,,,1.0
燃烧,石油,Undirected,8351,,,1.0
水,太阳能,Undirected,8355,,,2.0
能源,化学,Undirected,8359,,,2.0
相互作用,酸性,Undirected,8362,,,1.0
金,氢,Undirected,8363,,,1.0
石油,氧气,Undirected,8369,,,2.0
蛋白质,食品添加剂,Undirected,8379,,,1.0
淀粉,盐,Undirected,8381,,,1.0
干燥,碳,Undirected,8398,,,1.0
金,矿物质,Undirected,8426,,,1.0
碳,原子,Undirected,8440,,,1.0
天然,水解,Undirected,8445,,,1.0
DNA,燃烧,Undirected,8449,,,1.0
DNA,线粒体,Undirected,8462,,,1.0
相互作用,精度,Undirected,8465,,,1.0
重金属,糖,Undirected,8466,,,1.0
营养物质,脂肪,Undirected,8467,,,1.0
热量,剂量,Undirected,8469,,,1.0
乙醇,脂肪,Undirected,8471,,,1.0
糖,能量,Undirected,8472,,,1.0
含量,添加剂,Undirected,8475,,,1.0
蛋白质,砷,Undirected,8479,,,1.0
金,粒子,Undirected,8482,,,1.0
阻断剂,激素,Undirected,8484,,,1.0
胆固醇,重金属,Undirected,8491,,,1.0
激素,乙醇,Undirected,8503,,,1.0
干燥,化学反应,Undirected,8522,,,1.0
塑料,阻断剂,Undirected,8539,,,1.0
酶,燃烧,Undirected,8558,,,1.0
加热,玻璃,Undirected,8559,,,1.0
盐,砷,Undirected,8560,,,1.0
分子,粒子,Undirected,8562,,,2.0
气体,玻璃,Undirected,8565,,,1.0
化学家,电子,Undirected,8568,,,1.0
酸性,原子,Undirected,8579,,,1.0
食品添加剂,分子,Undirected,8585,,,2.0
盐,矿物,Undirected,8601,,,2.0
矿物质,钙,Undirected,8602,,,2.0
量子力学,电子,Undirected,8608,,,1.0
氧气,热量,Undirected,8612,,,1.0
营养,能量,Undirected,8613,,,1.0
石油,DNA,Undirected,8614,,,1.0
电子,原子,Undirected,8620,,,1.0
原子核,相互作用,Undirected,8624,,,1.0
酶,胆固醇,Undirected,8641,,,1.0
电子,天然,Undirected,8646,,,2.0
合成,乙醇,Undirected,8660,,,1.0
乙醇,营养,Undirected,8673,,,1.0
能量,精度,Undirected,8682,,,2.0
干燥,营养,Undirected,8686,,,1.0
含量,气体,Undirected,8689,,,1.0
天然,水,Undirected,8694,,,1.0
有机物,二氧化碳,Undirected,8709,,,1.0
能量,蛋白质,Undirected,8713,,,2.0
维生素,乙醇,Undirected,8719,,,1.0
相互作用,剂量,Undirected,8722,,,1.0
分子,雌激素,Undirected,8748,,,1.0
激素,脱水,Undirected,8761,,,1.0
阻断剂,酶,Undirected,8765,,,1.0
盐,氨基酸,Undirected,8770,,,1.0
食品添加剂,剂量,Undirected,8784,,,1.0
爱因斯坦,量子力学,Undirected,8787,,,1.0
蛋白质,发酵,Undirected,8796,,,1.0
有机物,合成,Undirected,8804,,,3.0
营养,含量,Undirected,8820,,,1.0
酸性,脂肪,Undirected,8822,,,1.0
分解,砷,Undirected,8823,,,1.0
糖,太阳能,Undirected,8839,,,1.0
金,量子力学,Undirected,8847,,,1.0
气体,石油,Undirected,8852,,,1.0
剂量,脂肪,Undirected,8859,,,1.0
氢,燃烧,Undirected,8868,,,1.0
燃料,氧气,Undirected,8870,,,1.0
维生素,油脂,Undirected,8877,,,1.0
氧气,营养,Undirected,8886,,,1.0
合成,含量,Undirected,8893,,,1.0
天然,玻璃,Undirected,8894,,,1.0
油脂,剂量,Undirected,8898,,,1.0
水,重金属,Undirected,8904,,,1.0
雌激素,阻断剂,Undirected,8913,,,1.0
铁,氧化,Undirected,8926,,,1.0
玻璃,合成,Undirected,8930,,,1.0
天然,添加剂,Undirected,8935,,,1.0
分解,含量,Undirected,8942,,,1.0
燃料,海水,Undirected,8969,,,1.0
葡萄糖,激素,Undirected,8971,,,1.0
脂肪,碳,Undirected,8974,,,1.0
液体,抗生素,Undirected,8979,,,2.0
化学,添加剂,Undirected,8986,,,1.0
原子,能源,Undirected,8990,,,1.0
分子,液体,Undirected,8998,,,1.0
酸,化学家,Undirected,9008,,,1.0
盐,胆固醇,Undirected,9017,,,1.0
热量,糖,Undirected,9018,,,1.0
线粒体,量子,Undirected,9033,,,1.0
金,营养,Undirected,9060,,,1.0
矿物质,水分,Undirected,9061,,,1.0
粒子,电子,Undirected,9063,,,1.0
DNA,原子,Undirected,9072,,,1.0
铁,氧气,Undirected,9076,,,1.0
光合作用,有机物,Undirected,9079,,,1.0
含量,海水,Undirected,9081,,,1.0
太阳能,线粒体,Undirected,9093,,,1.0
氢,合成,Undirected,9102,,,1.0
气体,燃料,Undirected,9103,,,1.0
矿物,太阳能,Undirected,9108,,,1.0
能源,二氧化碳,Undirected,9116,,,1.0
碳,副产物,Undirected,9118,,,1.0
水分,合成,Undirected,9128,,,1.0
成分,矿物质,Undirected,9129,,,1.0
金,水,Undirected,9131,,,1.0
