Source,Target,Type,Id,Label,Weight
微米,粒子,Undirected,37753,,1.0
微米,二氧化碳,Undirected,38608,,1.0
微米,DNA,Undirected,38015,,1.0
微米,电池,Undirected,38965,,1.0
粒子,能量,Undirected,39205,,1.0
粒子,丁烷,Undirected,37792,,1.0
粒子,氧,Undirected,38653,,1.0
粒子,煤,Undirected,38603,,1.0
粒子,核裂变,Undirected,38753,,1.0
粒子,离心力,Undirected,38693,,1.0
粒子,钨,Undirected,38283,,1.0
粒子,量子力学,Undirected,38359,,3.0
芥子油,合成,Undirected,37754,,1.0
合成,含量,Undirected,37910,,5.0
合成,电子,Undirected,37769,,1.0
合成,DNA,Undirected,37997,,1.0
合成,糖,Undirected,38805,,1.0
合成,吸收法,Undirected,37862,,1.0
合成,剂量,Undirected,38413,,3.0
合成,锌,Undirected,37944,,2.0
合成,色素,Undirected,38967,,1.0
合成,橡胶,Undirected,38043,,1.0
合成,杂质,Undirected,38269,,1.0
合成,酸度,Undirected,38688,,1.0
合成,利多卡因,Undirected,38721,,1.0
合成,碱基,Undirected,38759,,1.0
含量,加热,Undirected,37755,,2.0
含量,植物油,Undirected,37935,,1.0
含量,脂肪,Undirected,38489,,1.0
含量,成分,Undirected,39127,,1.0
含量,不饱和,Undirected,38800,,1.0
含量,天然,Undirected,38401,,5.0
含量,摩尔,Undirected,38245,,1.0
含量,反射率,Undirected,38905,,1.0
含量,抗生素,Undirected,38556,,2.0
含量,胶原蛋白,Undirected,38476,,1.0
含量,蛋白质,Undirected,38863,,1.0
含量,钙,Undirected,38779,,1.0
含量,化学物质,Undirected,38925,,1.0
含量,化学武器,Undirected,37879,,1.0
含量,氨基酸,Undirected,38035,,1.0
含量,苏打水,Undirected,38823,,1.0
含量,锌,Undirected,38493,,1.0
含量,燃料,Undirected,38617,,1.0
含量,酯,Undirected,39198,,1.0
含量,黄素,Undirected,38770,,1.0
含量,润滑油,Undirected,38571,,1.0
含量,合成酶,Undirected,38760,,1.0
含量,拮抗剂,Undirected,38837,,1.0
含量,侵染,Undirected,39178,,1.0
加热,原子,Undirected,37770,,1.0
加热,固体,Undirected,39077,,1.0
加热,当量,Undirected,37795,,1.0
加热,抗氧化,Undirected,37989,,1.0
加热,游离,Undirected,38806,,1.0
加热,钙,Undirected,38494,,1.0
加热,碳,Undirected,38921,,1.0
加热,干燥,Undirected,38665,,1.0
加热,剂量,Undirected,38775,,1.0
加热,防腐剂,Undirected,37964,,1.0
加热,炸药,Undirected,38648,,1.0
加热,苯乙烯,Undirected,39007,,1.0
加热,核反应,Undirected,38155,,1.0
加热,水蒸汽,Undirected,39142,,1.0
植物油,饱和脂肪酸,Undirected,37756,,1.0
植物油,副产物,Undirected,38402,,1.0
植物油,防腐剂,Undirected,38700,,1.0
植物油,化工技术,Undirected,37986,,1.0
饱和脂肪酸,蜡,Undirected,39180,,1.0
食用油,化学,Undirected,37757,,1.0
食用油,可可脂,Undirected,37818,,1.0
化学,含量,Undirected,38687,,1.0
化学,青铜,Undirected,37774,,1.0
化学,聚丙烯,Undirected,39019,,1.0
化学,能量,Undirected,38774,,1.0
化学,熔化,Undirected,39071,,1.0
化学,热量,Undirected,38227,,1.0
化学,维生素,Undirected,38537,,2.0
化学,等离子体,Undirected,39050,,1.0
化学,营养素,Undirected,37880,,1.0
化学,燃烧,Undirected,39190,,1.0
化学,钠,Undirected,38095,,1.0
化学,银,Undirected,38425,,1.0
化学,抗氧剂,Undirected,38165,,1.0
化学,耐水性,Undirected,38232,,1.0
化学,黄素,Undirected,38786,,1.0
化学,雄激素,Undirected,38412,,1.0
化学,通透性,Undirected,38485,,1.0
化学,砒霜,Undirected,39059,,1.0
脂肪,加热,Undirected,38658,,1.0
脂肪,天然,Undirected,37904,,4.0
脂肪,原生质体,Undirected,37847,,1.0
脂肪,钙离子,Undirected,38398,,1.0
脂肪,雌激素,Undirected,38472,,1.0
脂肪,酸奶,Undirected,38289,,1.0
脂肪,干燥,Undirected,39144,,1.0
脂肪,乙酸,Undirected,38808,,1.0
脂肪,胶体,Undirected,37936,,1.0
脂肪,氮,Undirected,38866,,1.0
脂肪,添加剂,Undirected,38619,,1.0
脂肪,增稠剂,Undirected,37995,,2.0
脂肪,维甲酸,Undirected,38479,,1.0
脂肪,纤维蛋白,Undirected,38961,,1.0
成分,脂肪,Undirected,38772,,1.0
成分,抗生素,Undirected,37962,,1.0
成分,维生素,Undirected,37988,,1.0
成分,砷,Undirected,38404,,4.0
成分,营养,Undirected,37930,,4.0
成分,蛋白质,Undirected,38356,,2.0
成分,胺类,Undirected,38460,,1.0
成分,水分,Undirected,38940,,1.0
成分,过滤器,Undirected,37961,,1.0
成分,氧化活性,Undirected,37990,,1.0
成分,丰度,Undirected,38002,,1.0
成分,钾,Undirected,38335,,1.0
成分,氧化反应,Undirected,38852,,1.0
成分,有机物,Undirected,39011,,1.0
成分,半固体,Undirected,38703,,1.0
成分,高级醇,Undirected,39076,,1.0
水,成分,Undirected,38510,,9.0
水,分子,Undirected,39161,,1.0
水,挥发性,Undirected,38879,,1.0
水,化学成分,Undirected,39055,,1.0
水,液体,Undirected,37893,,1.0
水,二氧化碳,Undirected,38322,,1.0
水,能量,Undirected,38362,,1.0
水,气体,Undirected,38902,,1.0
水,砷,Undirected,37805,,3.0
水,营养,Undirected,37996,,3.0
水,蛋白质,Undirected,38497,,2.0
水,细胞膜,Undirected,37921,,2.0
水,汞,Undirected,37858,,1.0
水,太阳能,Undirected,37875,,1.0
水,重金属,Undirected,38100,,1.0
水,交联,Undirected,37970,,1.0
水,海水,Undirected,38908,,1.0
水,化学合成,Undirected,38547,,1.0
水,铁,Undirected,39039,,1.0
水,钾,Undirected,38379,,1.0
水,维生素B9,Undirected,38026,,1.0
水,磺胺,Undirected,38083,,1.0
水,顺丁橡胶,Undirected,38118,,1.0
水,偏氯乙烯,Undirected,38167,,1.0
水,气流,Undirected,38187,,1.0
水,蜡烛,Undirected,38666,,1.0
水,多环芳烃,Undirected,38612,,1.0
水,气体动力学,Undirected,38421,,1.0
水,油分离,Undirected,38422,,1.0
水,锶,Undirected,38440,,1.0
水,固态,Undirected,39175,,1.0
水,矿物,Undirected,39192,,1.0
水,钚,Undirected,38933,,1.0
水,精密仪器,Undirected,38966,,1.0
肥料,水,Undirected,38957,,1.0
肥料,脱硫,Undirected,38595,,1.0
氧化变质,分子,Undirected,37758,,1.0
分子,粒子,Undirected,38833,,1.0
分子,DNA,Undirected,38364,,1.0
分子,钙离子,Undirected,38782,,1.0
分子,活化,Undirected,37872,,1.0
分子,降解,Undirected,38549,,1.0
分子,肽酶,Undirected,37909,,1.0
分子,金箔,Undirected,37914,,2.0
分子,氧化,Undirected,39129,,1.0
分子,氧气,Undirected,38020,,1.0
分子,钠,Undirected,38790,,1.0
分子,带电粒子,Undirected,38014,,1.0
分子,化学键,Undirected,38059,,1.0
分子,过氧化氢酶,Undirected,38280,,1.0
分子,钠离子,Undirected,38351,,1.0
分子,排斥作用,Undirected,38358,,1.0
分子,色氨酸,Undirected,38726,,1.0
分子,能量代谢,Undirected,39118,,1.0
分子,肌苷酸,Undirected,38811,,1.0
分子,阿伏伽德罗常数,Undirected,38936,,1.0
不饱和脂肪酸,含量,Undirected,37819,,1.0
不饱和脂肪酸,腈,Undirected,37759,,1.0
不饱和脂肪酸,纯度,Undirected,37985,,1.0
不饱和,芥酸,Undirected,37760,,1.0
天然,植物油,Undirected,38581,,1.0
天然,成分,Undirected,39199,,2.0
天然,水,Undirected,38329,,1.0
天然,挥发性,Undirected,37761,,1.0
天然,分解,Undirected,38771,,1.0
天然,热量,Undirected,38827,,1.0
天然,蛋白质,Undirected,38368,,1.0
天然,游离,Undirected,38436,,1.0
天然,金,Undirected,38218,,1.0
天然,水分,Undirected,39179,,1.0
天然,角质,Undirected,38690,,1.0
天然,腐蚀,Undirected,38739,,1.0
天然,盐,Undirected,38490,,1.0
天然,催化,Undirected,37918,,1.0
天然,乙酸,Undirected,38889,,1.0
天然,含氮量,Undirected,38518,,1.0
天然,砾岩,Undirected,38640,,1.0
天然,甲基化,Undirected,38761,,1.0
天然,十二面体,Undirected,39016,,1.0
挥发性,粒子,Undirected,38007,,1.0
挥发性,化学,Undirected,37973,,2.0
挥发性,酸性物质,Undirected,38239,,1.0
挥发性,柠檬酸,Undirected,38815,,1.0
甘油三酯,甲状腺素,Undirected,37762,,1.0
甘油三酯,过氧化氢,Undirected,38768,,1.0
氰酸盐,摩尔,Undirected,37763,,1.0
摩尔,乙醇,Undirected,38888,,1.0
分解产物,分解,Undirected,37764,,1.0
分解,能量,Undirected,38973,,1.0
分解,营养,Undirected,38796,,1.0
分解,酚酸,Undirected,37882,,1.0
分解,脯氨酸,Undirected,37912,,1.0
分解,磷,Undirected,38342,,1.0
分解,无机氮源,Undirected,38184,,1.0
分解,酸水解,Undirected,38242,,1.0
分解,铵,Undirected,38877,,1.0
分解,甜味剂,Undirected,38859,,1.0
硫苷,糖苷,Undirected,37765,,1.0
糖苷,沉淀物,Undirected,38788,,1.0
异硫氰酸酯,脂肪酸,Undirected,37766,,1.0
脂肪酸,氧化,Undirected,38766,,1.0
结构化学,核磁共振,Undirected,37767,,1.0
聚碳酸酯,陶器,Undirected,37768,,2.0
聚碳酸酯,电子,Undirected,38106,,1.0
电子,原子,Undirected,38373,,2.0
电子,气体,Undirected,38669,,1.0
电子,族,Undirected,37837,,1.0
电子,干点,Undirected,39032,,1.0
原子,X射线,Undirected,38211,,1.0
原子,放射性,Undirected,38737,,1.0
原子,铟,Undirected,38203,,1.0
原子,金,Undirected,38992,,1.0
原子,碳,Undirected,38939,,1.0
原子,燃料,Undirected,39108,,1.0
原子,铝,Undirected,38006,,1.0
原子,黄体酮,Undirected,38433,,1.0
原子,亚硒酸盐,Undirected,38913,,1.0
X射线衍射,陶瓷,Undirected,37771,,1.0
陶瓷,钛,Undirected,38047,,1.0
陶瓷,含碳量,Undirected,38247,,1.0
化学成分,二氧化硅,Undirected,37772,,1.0
化学成分,酸,Undirected,38243,,1.0
化学成分,维生素C,Undirected,38947,,1.0
化学成分,氢氰酸,Undirected,38543,,1.0
晶体生长,钡,Undirected,37773,,1.0
