Source,Target,Type,id,label,timeset,weight
升华,化学,Undirected,27653,,,1.0
海水,水,Undirected,27658,,,6.0
化学,纳米,Undirected,27661,,,3.0
合成,糖,Undirected,27662,,,1.0
爱因斯坦,太阳能,Undirected,27666,,,2.0
碳,海水,Undirected,27667,,,1.0
碳,燃烧,Undirected,27674,,,3.0
天然气,分子,Undirected,27677,,,9.0
能源,油气,Undirected,27678,,,19.0
矿泉水,含量,Undirected,27679,,,5.0
石油,油气,Undirected,27681,,,10.0
金,含量,Undirected,27682,,,4.0
能源,核能,Undirected,27684,,,7.0
铁,天然,Undirected,27685,,,2.0
分子,铜,Undirected,27688,,,1.0
铜,银,Undirected,27689,,,6.0
沉淀,水,Undirected,27692,,,4.0
发酵,能源,Undirected,27694,,,2.0
燃烧,玻璃,Undirected,27698,,,2.0
化学,塑料,Undirected,27701,,,2.0
空气质量,水泥,Undirected,27705,,,5.0
太阳能,碳,Undirected,27709,,,2.0
石油,能源,Undirected,27719,,,41.0
废气,天然气,Undirected,27722,,,2.0
分子,能量,Undirected,27724,,,4.0
分子,发酵,Undirected,27725,,,4.0
成分,电子,Undirected,27729,,,1.0
玻璃,氧气,Undirected,27730,,,1.0
柴油,二氧化碳,Undirected,27732,,,2.0
水污染,大气污染,Undirected,27733,,,4.0
碳,PM2.5,Undirected,27734,,,4.0
天然气,石油,Undirected,27737,,,41.0
能量,发酵,Undirected,27743,,,2.0
碳,能源,Undirected,27744,,,11.0
能量,水,Undirected,27745,,,6.0
能源,煤,Undirected,27748,,,6.0
能源,电子,Undirected,27752,,,7.0
铅,化工厂,Undirected,27755,,,1.0
石油,剂量,Undirected,27756,,,1.0
爱因斯坦,含量,Undirected,27758,,,2.0
玻璃,水泥,Undirected,27759,,,5.0
天然气,氧气,Undirected,27760,,,1.0
分子,电子,Undirected,27766,,,2.0
金,分子,Undirected,27771,,,5.0
焊接,水泥,Undirected,27785,,,2.0
金,柴油,Undirected,27787,,,1.0
塑料,水,Undirected,27790,,,2.0
DNA,燃烧,Undirected,27791,,,1.0
浸润,营养,Undirected,27794,,,1.0
塑料,矿泉水,Undirected,27798,,,1.0
石油,汽油,Undirected,27806,,,4.0
油气,核能,Undirected,27807,,,1.0
砝码,电子,Undirected,27808,,,1.0
钢铁,能源,Undirected,27809,,,6.0
能量,电子,Undirected,27811,,,3.0
含量,天然,Undirected,27824,,,4.0
沉淀,剂量,Undirected,27825,,,1.0
海水,电子,Undirected,27839,,,3.0
升华,电子,Undirected,27840,,,3.0
焊接,聚合,Undirected,27842,,,1.0
盐,能量,Undirected,27844,,,1.0
焊接,太阳能,Undirected,27845,,,1.0
铁,能源,Undirected,27856,,,1.0
金,钢铁,Undirected,27857,,,6.0
化学反应,化学,Undirected,27862,,,1.0
分子,水,Undirected,27863,,,5.0
碳,电子,Undirected,27864,,,3.0
金,玻璃,Undirected,27865,,,2.0
金,浸润,Undirected,27866,,,2.0
太阳能,PM2.5,Undirected,27867,,,1.0
合成,DNA,Undirected,27870,,,3.0
玻璃,水,Undirected,27875,,,7.0
金,焊接,Undirected,27876,,,2.0
塑料,水分,Undirected,27878,,,2.0
糖,煤,Undirected,27879,,,1.0
废气,燃烧,Undirected,27882,,,2.0
过滤,焊接,Undirected,27883,,,1.0
能量,精度,Undirected,27884,,,1.0
含量,大气污染,Undirected,27887,,,2.0
水泥,油气,Undirected,27890,,,2.0
能源,二氧化碳,Undirected,27891,,,6.0
碳,水,Undirected,27892,,,4.0
水分,能量,Undirected,27893,,,3.0
聚合,燃烧,Undirected,27895,,,1.0
汽油,PM2.5,Undirected,27898,,,1.0
PM2.5,石油,Undirected,27903,,,1.0
能源,水污染,Undirected,27904,,,4.0
化学,剂量,Undirected,27910,,,1.0
水,营养,Undirected,27917,,,11.0
水,电池,Undirected,27918,,,4.0
太阳能,电池,Undirected,27919,,,4.0
能量,焚烧,Undirected,27920,,,3.0
太阳能,煤,Undirected,27923,,,2.0
盐,营养,Undirected,27926,,,1.0
发酵,水,Undirected,27927,,,6.0
能量,铜,Undirected,27931,,,2.0
分子,水泥,Undirected,27945,,,3.0
汽油,水,Undirected,27949,,,3.0
废气,汽油,Undirected,27955,,,1.0
能源,天然,Undirected,27956,,,11.0
电子,精度,Undirected,27958,,,2.0
石油,铅,Undirected,27959,,,1.0
焊接,精度,Undirected,27960,,,3.0
肥料,电子,Undirected,27961,,,1.0
天然气,能源,Undirected,27967,,,20.0
沉淀,电子,Undirected,27968,,,2.0
分子,DNA,Undirected,27970,,,3.0
分子,石油,Undirected,27976,,,12.0
天然气,二氧化硫,Undirected,27981,,,3.0
PM2.5,脱硫,Undirected,27982,,,1.0
电子,银,Undirected,27984,,,4.0
成分,水,Undirected,27998,,,4.0
铁,能量,Undirected,28013,,,2.0
水分,燃烧,Undirected,28014,,,1.0
铁,红外,Undirected,28015,,,1.0
电子,水,Undirected,28019,,,6.0
玻璃,辛酸,Undirected,28020,,,1.0
碳,含量,Undirected,28021,,,2.0
电子,天然,Undirected,28022,,,2.0
水,空气质量,Undirected,28026,,,5.0
大气污染,碳,Undirected,28027,,,10.0
DNA,能源,Undirected,28030,,,2.0
化学,柴油,Undirected,28031,,,1.0
汽油,合成,Undirected,28032,,,1.0
PM2.5,分子,Undirected,28036,,,1.0
精度,蛋白质,Undirected,28042,,,1.0
水泥,水,Undirected,28050,,,10.0
分解,核能,Undirected,28051,,,1.0
粉尘,发酵,Undirected,28053,,,2.0
煤,废水,Undirected,28054,,,1.0
氮氧化物,能源,Undirected,28059,,,1.0
金,发酵,Undirected,28067,,,5.0
苯,大气污染,Undirected,28070,,,1.0
玻璃,太阳能,Undirected,28078,,,1.0
发酵,水污染,Undirected,28082,,,1.0
化学,水污染,Undirected,28088,,,2.0
矿泉水,苯,Undirected,28089,,,1.0
过滤,水,Undirected,28090,,,3.0
二氧化碳,PM2.5,Undirected,28093,,,1.0
玻璃,化学,Undirected,28098,,,1.0
矿泉水,水,Undirected,28101,,,5.0
苯,加热,Undirected,28102,,,1.0
金,煤,Undirected,28110,,,3.0
天然气,页岩气,Undirected,28111,,,1.0
石油,电子,Undirected,28114,,,4.0
沉淀,能量,Undirected,28116,,,3.0
粒子,电子,Undirected,28127,,,1.0
塑料,聚合,Undirected,28128,,,1.0
铁,金,Undirected,28130,,,2.0
成分,营养,Undirected,28134,,,3.0
糖,水分,Undirected,28135,,,1.0
废水,DNA,Undirected,28136,,,2.0
金,化学,Undirected,28139,,,1.0
浸润,水,Undirected,28142,,,3.0
能源,燃烧,Undirected,28144,,,2.0
气体,天然,Undirected,28145,,,1.0
PM2.5,氮氧化物,Undirected,28147,,,1.0
竞争性,页岩气,Undirected,28158,,,1.0
化工厂,水,Undirected,28162,,,3.0
石油,化学,Undirected,28163,,,2.0
天然气,海水,Undirected,28164,,,2.0
水泥,电子,Undirected,28166,,,2.0
汽油,柴油,Undirected,28168,,,6.0
水,苯,Undirected,28170,,,4.0
铅,电子,Undirected,28175,,,1.0
金,水,Undirected,28176,,,13.0
化工厂,气体,Undirected,28181,,,2.0
能量,成分,Undirected,28183,,,1.0
玻璃,水分,Undirected,28186,,,4.0
二氧化碳,二氧化硫,Undirected,28187,,,3.0
碳,燃料,Undirected,28188,,,2.0
金,电子,Undirected,28192,,,8.0
天然气,发酵,Undirected,28197,,,2.0
焊接,电子,Undirected,28198,,,3.0
升华,辛酸,Undirected,28199,,,1.0
玻璃,盐,Undirected,28208,,,2.0
含量,苯,Undirected,28212,,,3.0
过滤,化工厂,Undirected,28214,,,1.0
空气质量,粒子,Undirected,28218,,,1.0
含量,水污染,Undirected,28235,,,3.0
石油,钢铁,Undirected,28239,,,4.0
大气污染,分解,Undirected,28242,,,4.0
能量,铅,Undirected,28245,,,2.0
沉淀,油气,Undirected,28248,,,1.0
水,能源,Undirected,28250,,,10.0
液体,化工厂,Undirected,28259,,,1.0
金,升华,Undirected,28260,,,4.0
玻璃,银,Undirected,28262,,,1.0
大气污染,PM2.5,Undirected,28268,,,18.0
铁,沉淀,Undirected,28272,,,1.0
蜡烛,发酵,Undirected,28273,,,1.0
重金属,粉尘,Undirected,28282,,,1.0
发酵,氧气,Undirected,28288,,,2.0
液体,电子,Undirected,28291,,,1.0
太阳能,能源,Undirected,28320,,,6.0
铁,二氧化碳,Undirected,28327,,,1.0
玻璃,PM2.5,Undirected,28329,,,1.0
天然,铜,Undirected,28331,,,1.0
海水,燃烧,Undirected,28333,,,1.0
海水,乙醇,Undirected,28334,,,1.0
粉尘,煤,Undirected,28335,,,1.0
二氧化硫,PM2.5,Undirected,28339,,,9.0
成分,氮氧化物,Undirected,28340,,,1.0
钢铁,空气质量,Undirected,28342,,,1.0
脱硫,水泥,Undirected,28343,,,3.0
水污染,天然气,Undirected,28347,,,1.0
碳,页岩气,Undirected,28348,,,3.0
铁,盐,Undirected,28351,,,2.0
发酵,铜,Undirected,28357,,,1.0
能源,化学,Undirected,28359,,,6.0
苯,天然气,Undirected,28364,,,2.0
PM2.5,电子,Undirected,28366,,,2.0
石油,发酵,Undirected,28376,,,2.0
化肥,水,Undirected,28380,,,3.0
DNA,蛋白质,Undirected,28391,,,2.0
剂量,汽油,Undirected,28395,,,2.0
大气污染,能源,Undirected,28400,,,6.0
PM2.5,钢铁,Undirected,28402,,,1.0
水泥,钢铁,Undirected,28403,,,2.0
铁,分子,Undirected,28412,,,1.0
金,黄土,Undirected,28423,,,5.0
能量,辛酸,Undirected,28428,,,3.0
大气污染,石油,Undirected,28430,,,1.0
废水,燃料,Undirected,28440,,,1.0
分解,水,Undirected,28441,,,7.0
空气质量,碳,Undirected,28444,,,4.0
升华,营养,Undirected,28446,,,2.0
水,糖,Undirected,28448,,,8.0
矿泉水,天然,Undirected,28455,,,1.0
水,柴油,Undirected,28458,,,2.0
升华,成分,Undirected,28460,,,1.0
天然气,油气,Undirected,28463,,,2.0
石油,能量,Undirected,28470,,,1.0
空气质量,能量,Undirected,28471,,,3.0
焊接,二氧化碳,Undirected,28473,,,1.0
钢铁,气体,Undirected,28474,,,2.0
升华,焚烧,Undirected,28478,,,1.0
铁,石油,Undirected,28479,,,3.0
天然气,铜,Undirected,28481,,,1.0
石油,页岩气,Undirected,28489,,,3.0
天然气,水泥,Undirected,28493,,,2.0
含量,干燥,Undirected,28499,,,1.0
石油,水,Undirected,28506,,,4.0
分子,铅,Undirected,28507,,,2.0
辛酸,燃烧,Undirected,28508,,,1.0
水,煤,Undirected,28511,,,4.0
大气污染,二氧化硫,Undirected,28514,,,6.0
PM2.5,水,Undirected,28515,,,3.0
粉尘,蜡烛,Undirected,28529,,,2.0
发酵,含量,Undirected,28531,,,1.0
金,成分,Undirected,28542,,,1.0
黄土,分解,Undirected,28551,,,1.0
肥料,化肥,Undirected,28552,,,1.0
黄土,发酵,Undirected,28558,,,1.0
化学,天然,Undirected,28565,,,2.0
能量,燃烧,Undirected,28582,,,3.0
天然气,太阳能,Undirected,28583,,,3.0
石油,水泥,Undirected,28584,,,4.0
金,能量,Undirected,28585,,,10.0
水,天然,Undirected,28587,,,8.0
铁,电池,Undirected,28589,,,1.0
能源,电池,Undirected,28590,,,4.0
沉淀,电池,Undirected,28597,,,1.0
空气质量,PM2.5,Undirected,28598,,,14.0
石油,过滤,Undirected,28599,,,1.0
天然气,黄土,Undirected,28602,,,2.0
玻璃,精度,Undirected,28603,,,1.0
粉尘,大气污染,Undirected,28609,,,1.0
黄土,燃料,Undirected,28611,,,1.0
天然气,大气污染,Undirected,28614,,,6.0
海水,能量,Undirected,28615,,,1.0
砝码,电池,Undirected,28618,,,1.0
能源,气体,Undirected,28621,,,2.0
天然气,过滤,Undirected,28622,,,1.0
气体,液体,Undirected,28623,,,2.0
碳,发酵,Undirected,28624,,,1.0
金,铜,Undirected,28625,,,9.0
能量,营养,Undirected,28626,,,2.0
升华,水,Undirected,28627,,,4.0
爱因斯坦,水,Undirected,28628,,,1.0
金,砝码,Undirected,28632,,,4.0
钢铁,电子,Undirected,28637,,,2.0
升华,石油,Undirected,28643,,,1.0
能量,能源,Undirected,28650,,,3.0
分子,能源,Undirected,28651,,,2.0
二氧化碳,碳,Undirected,28652,,,3.0
石油,废气,Undirected,28655,,,1.0
能量,电池,Undirected,28658,,,4.0
聚合,电子,Undirected,28664,,,2.0
爱因斯坦,粒子,Undirected,28673,,,1.0
金,银,Undirected,28682,,,4.0
爱因斯坦,能量,Undirected,28684,,,1.0
碳,天然,Undirected,28685,,,1.0
石油,竞争性,Undirected,28689,,,4.0
铁,糖,Undirected,28690,,,1.0
纳米,碳,Undirected,28693,,,1.0
水泥,浸润,Undirected,28703,,,1.0
水分,砝码,Undirected,28705,,,1.0
黄土,天然,Undirected,28710,,,2.0
钢铁,营养,Undirected,28713,,,2.0
水,重金属,Undirected,28718,,,2.0
空气质量,大气污染,Undirected,28724,,,6.0
水,水污染,Undirected,28728,,,8.0
塑料,金,Undirected,28741,,,2.0
能源,燃料,Undirected,28744,,,5.0
燃烧,发酵,Undirected,28757,,,3.0
油气,干燥,Undirected,28760,,,1.0
爱因斯坦,电子,Undirected,28763,,,2.0
金,能源,Undirected,28764,,,4.0
水分,矿泉水,Undirected,28771,,,1.0
能量,重金属,Undirected,28772,,,2.0
分子,剂量,Undirected,28775,,,3.0
合成,天然,Undirected,28781,,,2.0
分子,粉尘,Undirected,28798,,,1.0
天然,粒子,Undirected,28801,,,1.0
燃烧,气体,Undirected,28808,,,3.0
PM2.5,成分,Undirected,28809,,,3.0
焚烧,燃烧,Undirected,28813,,,3.0
蜡烛,营养,Undirected,28817,,,1.0
玻璃,汽油,Undirected,28820,,,1.0
太阳能,蜡烛,Undirected,28826,,,2.0
焊接,化工厂,Undirected,28834,,,1.0
气体,天然气,Undirected,28841,,,1.0
大气污染,燃料,Undirected,28842,,,3.0
氧气,水,Undirected,28845,,,2.0
气体,大气污染,Undirected,28855,,,1.0
玻璃,焚烧,Undirected,28866,,,1.0
天然气,水,Undirected,28869,,,4.0
DNA,成分,Undirected,28870,,,1.0
金,太阳能,Undirected,28871,,,2.0
干燥,能源,Undirected,28873,,,1.0
空气质量,DNA,Undirected,28875,,,1.0
游离,天然,Undirected,28882,,,1.0
黄土,化肥,Undirected,28893,,,2.0
能量,DNA,Undirected,28895,,,3.0
辛酸,发酵,Undirected,28899,,,1.0
大气污染,化工厂,Undirected,28906,,,1.0
燃料,乙醇,Undirected,28909,,,1.0
大气污染,重金属,Undirected,28920,,,2.0
玻璃,天然,Undirected,28922,,,1.0
天然,重金属,Undirected,28928,,,1.0
合成,电子,Undirected,28931,,,1.0
海水,钢铁,Undirected,28933,,,2.0
PM2.5,燃烧,Undirected,28935,,,1.0
金,水泥,Undirected,28936,,,1.0
铁,重金属,Undirected,28939,,,1.0
氧气,能源,Undirected,28940,,,1.0
太阳能,水泥,Undirected,28946,,,3.0
液体,电池,Undirected,28948,,,1.0
玻璃,分子,Undirected,28957,,,1.0
焚烧,汽油,Undirected,28958,,,2.0
分子,营养,Undirected,28967,,,3.0
金,石油,Undirected,28968,,,8.0
金,大气污染,Undirected,28969,,,2.0
电子,化学,Undirected,28972,,,2.0
水污染,煤,Undirected,28974,,,1.0
废水,天然,Undirected,28979,,,1.0
石油,分解,Undirected,28981,,,1.0
碳,竞争性,Undirected,28991,,,1.0
水,竞争性,Undirected,28994,,,4.0
天然气,电子,Undirected,29001,,,4.0
天然气,金,Undirected,29006,,,2.0
气体,PM2.5,Undirected,29015,,,2.0
铜,水,Undirected,29025,,,1.0
石油,气体,Undirected,29032,,,1.0
水分,石油,Undirected,29037,,,1.0
沉淀,天然,Undirected,29039,,,1.0
燃料,核能,Undirected,29057,,,1.0
碳,DNA,Undirected,29071,,,1.0
粉尘,能源,Undirected,29078,,,1.0
太阳能,氮氧化物,Undirected,29080,,,1.0
空气质量,煤,Undirected,29087,,,1.0
水,液体,Undirected,29090,,,1.0
水分,大气污染,Undirected,29099,,,1.0
化肥,天然,Undirected,29102,,,1.0
碳,水泥,Undirected,29110,,,1.0
分子,燃烧,Undirected,29118,,,1.0
水分,钢铁,Undirected,29123,,,1.0
化学反应,钢铁,Undirected,29124,,,1.0
分子,大气污染,Undirected,29128,,,1.0
能源,柴油,Undirected,29130,,,4.0
二氧化碳,油气,Undirected,29131,,,1.0
PM2.5,电池,Undirected,29133,,,1.0
天然气,游离,Undirected,29135,,,1.0
能量,过滤,Undirected,29137,,,1.0
铁,分解,Undirected,29153,,,1.0
天然,成分,Undirected,29160,,,1.0
水分,水泥,Undirected,29164,,,1.0
水,银,Undirected,29165,,,2.0
能量,竞争性,Undirected,29168,,,2.0
粉尘,钢铁,Undirected,29169,,,1.0
大气污染,柴油,Undirected,29174,,,1.0
游离,PM2.5,Undirected,29176,,,1.0
粉尘,过滤,Undirected,29181,,,1.0
铁,爱因斯坦,Undirected,29185,,,1.0
粒子,干燥,Undirected,29186,,,1.0
分子,燃料,Undirected,29193,,,1.0
铁,水,Undirected,29195,,,1.0
二氧化碳,汽油,Undirected,29205,,,3.0
铁,煤,Undirected,29206,,,1.0
大气污染,燃烧,Undirected,29207,,,1.0
升华,水泥,Undirected,29209,,,1.0
水分,水,Undirected,29211,,,3.0
大气污染,水,Undirected,29219,,,5.0
碳,二氧化硫,Undirected,29225,,,2.0
燃料,氮氧化物,Undirected,29226,,,1.0
钢铁,大气污染,Undirected,29228,,,1.0
碳,加热,Undirected,29232,,,2.0
燃烧,水,Undirected,29234,,,4.0
升华,能量,Undirected,29238,,,2.0
