Source,Target,Type,Id,Label,Weight
镀金,单体,Undirected,45340,,1.0
镀金,水污染,Undirected,46384,,1.0
镀金,天然,Undirected,47761,,1.0
镀金,二氧化硅,Undirected,47067,,1.0
单体,电子,Undirected,48018,,1.0
单体,加热,Undirected,47430,,1.0
单体,天然,Undirected,45865,,1.0
单体,瓷器,Undirected,47393,,1.0
单体,氨气,Undirected,47346,,1.0
大气污染,水,Undirected,45975,,5.0
大气污染,钢铁,Undirected,46917,,1.0
大气污染,燃料,Undirected,45349,,7.0
大气污染,水泥,Undirected,45421,,2.0
大气污染,燃烧,Undirected,46722,,1.0
大气污染,微克,Undirected,46843,,1.0
大气污染,二氧化碳,Undirected,47571,,1.0
大气污染,石油,Undirected,47388,,1.0
大气污染,液化天然气,Undirected,45400,,1.0
大气污染,脱硫,Undirected,46870,,1.0
大气污染,二氧化硫,Undirected,45791,,8.0
大气污染,翡翠绿,Undirected,45556,,1.0
大气污染,镍氢电池,Undirected,45580,,1.0
大气污染,煤,Undirected,46147,,1.0
大气污染,临界点,Undirected,45610,,1.0
大气污染,丙烯醛,Undirected,45695,,1.0
大气污染,糖皮质激素,Undirected,45845,,1.0
大气污染,空气监测,Undirected,46154,,1.0
大气污染,吸附能力,Undirected,46378,,1.0
大气污染,化学武器,Undirected,46443,,1.0
大气污染,结构型,Undirected,47678,,1.0
PM2.5,大气污染,Undirected,46811,,23.0
PM2.5,水,Undirected,45792,,3.0
PM2.5,汽油,Undirected,45345,,1.0
PM2.5,钢铁,Undirected,46950,,1.0
PM2.5,重金属,Undirected,47679,,1.0
PM2.5,气体,Undirected,46629,,1.0
PM2.5,废气,Undirected,45533,,1.0
PM2.5,氮氧化物,Undirected,46665,,1.0
PM2.5,电子,Undirected,47574,,5.0
PM2.5,碳环,Undirected,48019,,1.0
PM2.5,风能,Undirected,46824,,2.0
PM2.5,铅酸,Undirected,47995,,1.0
PM2.5,电池,Undirected,46288,,2.0
PM2.5,砝码,Undirected,47901,,1.0
PM2.5,粉尘,Undirected,47254,,1.0
PM2.5,脱硝,Undirected,47472,,1.0
PM2.5,挥发性,Undirected,45521,,1.0
PM2.5,化工厂,Undirected,47984,,1.0
PM2.5,煤,Undirected,47486,,1.0
PM2.5,压缩空气,Undirected,45594,,1.0
PM2.5,碳氢化合物,Undirected,45633,,1.0
PM2.5,二氧化氮,Undirected,46721,,1.0
PM2.5,空气净化器,Undirected,45703,,3.0
PM2.5,悬浮物,Undirected,46765,,1.0
PM2.5,煤化,Undirected,46050,,1.0
PM2.5,相互作用,Undirected,47895,,1.0
PM2.5,臭氧,Undirected,46734,,1.0
PM2.5,空气干燥,Undirected,46528,,1.0
PM2.5,氧化,Undirected,47667,,1.0
PM2.5,海盐,Undirected,47151,,1.0
PM2.5,悬浮颗粒物,Undirected,47355,,1.0
水,花岗岩,Undirected,45341,,1.0
水,酸,Undirected,47362,,1.0
水,能量,Undirected,47218,,6.0
水,营养,Undirected,45667,,8.0
水,糖,Undirected,45602,,1.0
水,银,Undirected,45346,,2.0
水,钢铁,Undirected,46543,,1.0
水,水污染,Undirected,45577,,6.0
水,水泥,Undirected,46271,,8.0
水,重金属,Undirected,47834,,1.0
水,DNA,Undirected,47275,,2.0
水,酶,Undirected,47481,,2.0
水,氧气,Undirected,46604,,1.0
水,化学,Undirected,47595,,1.0
水,碳化,Undirected,45366,,1.0
水,室温,Undirected,45373,,1.0
水,微克,Undirected,47985,,1.0
水,柴油,Undirected,46062,,1.0
水,空气质量,Undirected,46035,,5.0
水,电子,Undirected,46115,,6.0
水,水分,Undirected,46819,,1.0
水,液化天然气,Undirected,46779,,1.0
水,乙醇,Undirected,46462,,4.0
水,沉淀,Undirected,45746,,3.0
水,砷,Undirected,46484,,3.0
水,氯,Undirected,46321,,2.0
水,氟,Undirected,46320,,1.0
水,磷,Undirected,45451,,4.0
水,矿物,Undirected,47697,,1.0
水,脱水,Undirected,45484,,1.0
水,脱硫,Undirected,47704,,1.0
水,结构设计,Undirected,45520,,1.0
水,矿泉水,Undirected,46635,,5.0
水,炸药,Undirected,46742,,1.0
水,蜡烛,Undirected,46507,,1.0
水,化工厂,Undirected,47548,,1.0
水,透析,Undirected,46297,,1.0
水,碱性,Undirected,47343,,1.0
水,氧化铝,Undirected,48034,,1.0
水,大理石,Undirected,47866,,1.0
水,煤,Undirected,46296,,1.0
水,柏油,Undirected,45957,,1.0
水,化肥,Undirected,46215,,3.0
水,原子弹,Undirected,47586,,1.0
水,瓷,Undirected,46612,,1.0
水,橡胶,Undirected,46893,,2.0
水,锈,Undirected,45761,,1.0
水,硝酸盐,Undirected,45727,,1.0
水,矿物质,Undirected,46234,,2.0
水,二氧化氮,Undirected,46888,,1.0
水,能量守恒,Undirected,45645,,1.0
水,导管,Undirected,45651,,1.0
水,陶瓷,Undirected,47957,,1.0
水,液化气,Undirected,45683,,1.0
水,漏斗,Undirected,47434,,1.0
水,空间结构,Undirected,47019,,1.0
水,食用油,Undirected,47686,,1.0
水,荧光,Undirected,47799,,1.0
水,升华,Undirected,47206,,1.0
水,熔炉,Undirected,46646,,2.0
水,铁矿石,Undirected,46785,,1.0
水,精练,Undirected,45842,,1.0
水,烟点,Undirected,45880,,1.0
水,酿造,Undirected,47394,,3.0
水,添加剂,Undirected,47953,,1.0
水,纳米材料,Undirected,46153,,1.0
水,科里,Undirected,46162,,1.0
水,煤气水,Undirected,46334,,1.0
水,有机砷,Undirected,46349,,1.0
水,乙烯,Undirected,47318,,1.0
水,秋水仙碱,Undirected,46448,,1.0
水,苯胺,Undirected,46497,,1.0
水,温度计,Undirected,47827,,1.0
水,污染负荷,Undirected,46919,,1.0
水,羊毛,Undirected,47653,,2.0
水,电介质,Undirected,46997,,1.0
水,精密仪器,Undirected,47286,,1.0
水,锶,Undirected,47226,,1.0
水,活度,Undirected,47296,,1.0
水,润湿,Undirected,47471,,1.0
水,夹套,Undirected,47786,,1.0
发酵,水,Undirected,46010,,1.0
发酵,酸,Undirected,45342,,1.0
发酵,营养,Undirected,45935,,2.0
发酵,水污染,Undirected,46590,,1.0
发酵,化学,Undirected,46783,,1.0
发酵,室温,Undirected,45899,,1.0
发酵,柴油,Undirected,46786,,1.0
发酵,多环芳烃,Undirected,45936,,1.0
发酵,沉淀,Undirected,47223,,1.0
发酵,有机肥料,Undirected,46586,,1.0
发酵,连锁反应,Undirected,45654,,1.0
发酵,液体,Undirected,48063,,1.0
发酵,水晶,Undirected,47402,,1.0
发酵,铜,Undirected,46141,,1.0
发酵,固态,Undirected,46060,,2.0
发酵,酿造,Undirected,47736,,1.0
发酵,巴斯德,Undirected,46748,,1.0
发酵,洗脱,Undirected,47295,,1.0
酸,电子,Undirected,48092,,1.0
酸,物理化学,Undirected,45399,,1.0
酸,辛酸,Undirected,47842,,1.0
酸,酸奶,Undirected,45734,,1.0
能量,发酵,Undirected,45648,,2.0
能量,汞,Undirected,45343,,1.0
能量,营养,Undirected,45763,,3.0
能量,水泥,Undirected,46683,,1.0
能量,量子,Undirected,46567,,3.0
能量,重金属,Undirected,45700,,1.0
能量,DNA,Undirected,47003,,2.0
能量,能源,Undirected,45491,,3.0
能量,化学,Undirected,45885,,1.0
能量,燃烧,Undirected,47349,,2.0
能量,废气,Undirected,47540,,1.0
能量,过滤,Undirected,47552,,1.0
能量,成分,Undirected,45937,,2.0
能量,空气质量,Undirected,47172,,2.0
能量,氮氧化物,Undirected,46041,,1.0
能量,二氧化碳,Undirected,45855,,1.0
能量,石油,Undirected,45963,,1.0
能量,太阳能,Undirected,45778,,2.0
能量,再循环,Undirected,45441,,1.0
能量,电池,Undirected,45609,,6.0
能量,天然,Undirected,45982,,1.0
能量,锰酸,Undirected,45517,,1.0
能量,热量,Undirected,47730,,1.0
能量,化学反应,Undirected,46985,,2.0
能量,透析,Undirected,46273,,1.0
能量,蛋白质,Undirected,47641,,2.0
能量,碳素,Undirected,45565,,1.0
能量,液体,Undirected,47807,,2.0
能量,锂电池,Undirected,47996,,1.0
能量,聚合,Undirected,46984,,1.0
能量,动力学,Undirected,46519,,1.0
能量,维生素D,Undirected,48113,,1.0
能量,耐用性,Undirected,47676,,1.0
能量,荧光,Undirected,47382,,1.0
能量,苏木,Undirected,45828,,1.0
能量,电焊,Undirected,45964,,1.0
能量,熔炉,Undirected,45831,,1.0
能量,氦气,Undirected,45839,,1.0
能量,原子核,Undirected,46200,,1.0
能量,疏水,Undirected,45927,,1.0
能量,方向性,Undirected,47801,,1.0
能量,碘化银,Undirected,48085,,1.0
汞,重金属,Undirected,47685,,1.0
汞,含量,Undirected,47651,,1.0
铁丝网,钢铁,Undirected,45488,,1.0
铁丝网,室温,Undirected,46446,,1.0
铁丝网,大理石,Undirected,47365,,1.0
铁丝网,材料科学与工程,Undirected,47784,,1.0
分子,水,Undirected,46574,,3.0
分子,能量,Undirected,47873,,1.0
分子,铁丝网,Undirected,45497,,1.0
分子,银,Undirected,46092,,1.0
分子,燃料,Undirected,46409,,1.0
分子,水泥,Undirected,45369,,2.0
分子,化学,Undirected,46791,,7.0
分子,燃烧,Undirected,46388,,2.0
分子,石油,Undirected,46613,,2.0
分子,电子,Undirected,47517,,1.0
分子,晶体,Undirected,46149,,1.0
分子,爆炸物,Undirected,47115,,1.0
分子,化学家,Undirected,46895,,1.0
分子,精度,Undirected,47664,,1.0
分子,砝码,Undirected,47445,,1.0
分子,天然,Undirected,47625,,1.0
分子,溶剂,Undirected,47026,,1.0
分子,硅化物,Undirected,47247,,1.0
分子,铀,Undirected,45898,,1.0
分子,水晶,Undirected,47185,,1.0
分子,导管,Undirected,45984,,1.0
分子,聚合,Undirected,45706,,1.0
分子,抗凝血酶,Undirected,45861,,1.0
分子,光合作用,Undirected,46090,,1.0
分子,碳纳米管,Undirected,45987,,1.0
分子,海洛因,Undirected,46042,,1.0
分子,相互作用,Undirected,47130,,1.0
分子,化学武器,Undirected,47246,,2.0
分子,硫化氢,Undirected,46569,,1.0
分子,拉曼光谱,Undirected,47102,,1.0
营养,酸,Undirected,45699,,1.0
营养,糖,Undirected,45344,,2.0
营养,银,Undirected,47112,,1.0
营养,重金属,Undirected,46263,,1.0
营养,酶,Undirected,45557,,1.0
营养,化学,Undirected,46445,,1.0
营养,水分,Undirected,46709,,1.0
营养,太阳能,Undirected,46110,,1.0
营养,化学家,Undirected,48112,,1.0
营养,蛋白质,Undirected,47893,,1.0
营养,营养素,Undirected,47265,,1.0
营养,取样,Undirected,47582,,1.0
营养,化肥,Undirected,46588,,1.0
营养,导管,Undirected,47314,,1.0
营养,空间结构,Undirected,46424,,1.0
营养,苏木,Undirected,45920,,1.0
营养,升华,Undirected,46095,,2.0
营养,熔炉,Undirected,45969,,1.0
营养,糖精,Undirected,45954,,1.0
营养,维生素A,Undirected,45985,,1.0
营养,半衰期,Undirected,46003,,1.0
营养,有机磷,Undirected,46009,,1.0
营养,钾肥,Undirected,47790,,1.0
营养,尼美舒利,Undirected,46398,,1.0
营养,菜油,Undirected,47862,,1.0
营养,藻酸钠,Undirected,46642,,1.0
营养,有机溶剂,Undirected,46727,,1.0
营养,外渗,Undirected,47146,,1.0
营养,厌氧发酵,Undirected,47965,,1.0
营养,化学合成,Undirected,47793,,1.0
糖,酸,Undirected,45960,,1.0
糖,大理石,Undirected,47135,,1.0
糖,浸润,Undirected,47621,,1.0
糖,科里,Undirected,47166,,1.0
糖,核桃油,Undirected,47907,,1.0
汽油,单体,Undirected,46600,,1.0
汽油,大气污染,Undirected,45702,,2.0
汽油,水,Undirected,47454,,1.0
汽油,发酵,Undirected,46386,,1.0
汽油,燃烧,Undirected,46770,,3.0
汽油,氮氧化物,Undirected,45454,,1.0
汽油,二氧化碳,Undirected,48017,,1.0
汽油,电子,Undirected,46240,,6.0
汽油,燃料电池,Undirected,47154,,1.0
汽油,碳,Undirected,46047,,1.0
汽油,一氧化碳,Undirected,47840,,1.0
汽油,电池,Undirected,45924,,1.0
汽油,天然,Undirected,47499,,1.0
汽油,干燥,Undirected,45826,,1.0
汽油,光化学烟雾,Undirected,46744,,1.0
汽油,铜,Undirected,45728,,1.0
汽油,升华,Undirected,47766,,1.0
汽油,标定,Undirected,46262,,1.0
汽油,干点,Undirected,47419,,1.0
汽油,膨胀比,Undirected,47541,,1.0
银,金,Undirected,47917,,2.0
银,沉淀,Undirected,46505,,1.0
银,陶瓷,Undirected,47727,,1.0
钢铁,矿物油,Undirected,45347,,1.0
钢铁,脂肪酸,Undirected,45897,,1.0
钢铁,能源,Undirected,47633,,2.0
钢铁,燃烧,Undirected,45660,,2.0
钢铁,空气质量,Undirected,47208,,1.0
钢铁,石油,Undirected,47192,,2.0
钢铁,等离子体,Undirected,46286,,1.0
钢铁,燃料电池,Undirected,45523,,1.0
钢铁,二氧化硫,Undirected,47998,,1.0
钢铁,植物油,Undirected,46111,,1.0
钢铁,铝,Undirected,46774,,1.0
钢铁,纳米材料,Undirected,47059,,1.0
钢铁,生铁,Undirected,47630,,1.0
水污染,煤化工,Undirected,45348,,4.0
水污染,柴油,Undirected,47775,,1.0
水污染,空气质量,Undirected,46345,,1.0
水污染,废水,Undirected,46503,,1.0
水污染,天然,Undirected,47422,,1.0
水污染,镉,Undirected,46351,,2.0
水污染,铬,Undirected,45974,,1.0
水污染,中间体,Undirected,46597,,1.0
煤化工,天然气,Undirected,46907,,1.0
煤化工,能源,Undirected,47468,,1.0
煤化工,碳,Undirected,47528,,1.0
煤化工,钙,Undirected,46838,,1.0
煤化工,沥青,Undirected,47291,,1.0
煤化工,洗煤,Undirected,46249,,1.0
煤化工,苯胺,Undirected,46711,,2.0
煤化工,硫氮,Undirected,46531,,1.0
天然气,大气污染,Undirected,46302,,3.0
天然气,水,Undirected,45530,,4.0
天然气,能量,Undirected,47561,,1.0
天然气,分子,Undirected,46705,,1.0
天然气,化石燃料,Undirected,46778,,4.0
天然气,燃料,Undirected,45686,,1.0
天然气,水泥,Undirected,46114,,1.0
天然气,焊接,Undirected,45955,,1.0
天然气,能源,Undirected,46651,,3.0
天然气,碳,Undirected,46120,,3.0
天然气,盐,Undirected,46385,,2.0
天然气,纯度,Undirected,47896,,1.0
天然气,润滑油,Undirected,47964,,1.0
天然气,磷,Undirected,47708,,1.0
天然气,钻石,Undirected,47803,,1.0
天然气,脱硫,Undirected,45611,,1.0
