Source,Target,Type,Id,Label,Weight
介质,电子,Undirected,39835,,2.0
介质,天然,Undirected,40777,,1.0
介质,燃烧,Undirected,39937,,1.0
电子,营养,Undirected,39942,,4.0
电子,能源,Undirected,39852,,6.0
电子,碳,Undirected,42439,,1.0
电子,水,Undirected,39855,,4.0
电子,放射性,Undirected,42480,,1.0
电子,沉淀,Undirected,42758,,1.0
电子,金,Undirected,40489,,2.0
电子,天然,Undirected,39889,,3.0
电子,电池,Undirected,41410,,1.0
电子,燃料,Undirected,40247,,1.0
电子,光缆,Undirected,42057,,1.0
电子,可燃气体,Undirected,42764,,1.0
电子,钢铁,Undirected,40445,,3.0
电子,陶瓷,Undirected,40477,,1.0
电子,精度,Undirected,40018,,5.0
电子,柴油,Undirected,41138,,1.0
电子,周期表,Undirected,41824,,1.0
电子,气体,Undirected,39966,,1.0
电子,原子,Undirected,40296,,1.0
电子,菊粉,Undirected,39958,,1.0
电子,量子,Undirected,41218,,1.0
电子,荧光,Undirected,42151,,1.0
电子,电焊,Undirected,40534,,1.0
电子,大气污染,Undirected,41064,,1.0
电子,鱼精蛋白,Undirected,42628,,1.0
电子,竞争性,Undirected,40989,,1.0
电子,半导体,Undirected,40522,,1.0
电子,核聚变,Undirected,42410,,1.0
电子,加热,Undirected,40413,,4.0
电子,水相,Undirected,42090,,1.0
电子,烯,Undirected,40380,,1.0
电子,一价,Undirected,40574,,1.0
电子,功能材料,Undirected,40748,,1.0
电子,过氧化钙,Undirected,40450,,1.0
电子,精密仪器,Undirected,40465,,1.0
电子,材料科学,Undirected,42228,,1.0
电子,石油工业,Undirected,40519,,1.0
电子,氨气,Undirected,40555,,1.0
电子,金属材料,Undirected,41975,,1.0
电子,水循环,Undirected,40907,,1.0
电子,熔炉,Undirected,41761,,1.0
电子,金箔,Undirected,42699,,1.0
电子,低合金,Undirected,41213,,1.0
电子,焙烧,Undirected,42013,,1.0
电子,通透性,Undirected,42058,,1.0
电子,聚甲基丙烯酸甲酯,Undirected,42250,,1.0
电子,维生素B9,Undirected,42750,,1.0
天平,电子,Undirected,41728,,1.0
天平,营养,Undirected,39836,,2.0
天平,剂量,Undirected,42777,,1.0
天平,浸润,Undirected,42309,,1.0
营养,脂肪,Undirected,40080,,1.0
营养,化学,Undirected,40668,,1.0
营养,水泥,Undirected,42395,,1.0
营养,天然,Undirected,39940,,3.0
营养,铝,Undirected,40254,,1.0
营养,钙,Undirected,40487,,2.0
营养,糖,Undirected,40276,,4.0
营养,机油,Undirected,42626,,1.0
营养,蛋白质,Undirected,41085,,1.0
营养,动物油,Undirected,39906,,1.0
营养,瓷器,Undirected,42826,,1.0
