Id,Label,度
含量,含量,47
天然,天然,45
水循环,水循环,2
营养物质,营养物质,3
水,水,158
水泥,水泥,50
肥料,肥料,16
钢铁,钢铁,49
石油,石油,79
能源,能源,107
天然气,天然气,48
石油工业,石油工业,5
液化天然气,液化天然气,8
太阳能,太阳能,37
回流,回流,7
电子,电子,86
分子,分子,49
相互作用,相互作用,8
材料化学,材料化学,3
纳米,纳米,15
动力学,动力学,11
原子,原子,10
银,银,16
分子碰撞,分子碰撞,1
能量,能量,78
非弹性散射,非弹性散射,1
固体,固体,7
空气质量,空气质量,48
焚烧,焚烧,22
焦化,焦化,6
金,金,75
液体,液体,25
沉淀,沉淀,27
燃烧,燃烧,55
工程塑料,工程塑料,1
热压,热压,2
二氧化碳,二氧化碳,34
甲醛,甲醛,11
大气污染,大气污染,49
PM2.5,PM2.5,42
汽油,汽油,30
添加物,添加物,2
咖啡因,咖啡因,3
防腐剂,防腐剂,5
剂量,剂量,19
风能,风能,11
化学武器,化学武器,6
夸克,夸克,2
粒子,粒子,18
非金属,非金属,1
化学,化学,72
二氧化锰,二氧化锰,1
废水,废水,25
二氧化硫,二氧化硫,21
废渣,废渣,13
重金属,重金属,22
微克,微克,9
水污染,水污染,29
精度,精度,16
橡胶,橡胶,9
脱硫,脱硫,16
热量,热量,14
黄土,黄土,13
碳,碳,57
营养,营养,52
升华,升华,23
周期律,周期律,1
蓄电池,蓄电池,9
水分,水分,16
氧化锌,氧化锌,1
固态,固态,6
锌,锌,8
镓,镓,1
硒,硒,4
连锁反应,连锁反应,11
量子力学,量子力学,3
自旋,自旋,2
电子自旋,电子自旋,1
量子,量子,13
电池,电池,39
空气电池,空气电池,1
沼气,沼气,6
方向性,方向性,3
取样,取样,10
成分,成分,33
化学成分,化学成分,6
煤,煤,40
瓦斯,瓦斯,6
加热,加热,19
发酵,发酵,45
镀金,镀金,5
组分,组分,5
氯酸钾,氯酸钾,1
炸药,炸药,14
熔化,熔化,4
硝酸钾,硝酸钾,1
化工厂,化工厂,19
硫磺,硫磺,3
有机化学,有机化学,3
有色金属,有色金属,14
矿泉水,矿泉水,25
酸奶,酸奶,12
海水,海水,20
稀土,稀土,10
核能,核能,18
气体,气体,33
酸性气体,酸性气体,2
浸润,浸润,13
碘,碘,3
盐,盐,13
光电子,光电子,3
介质,介质,4
单色器,单色器,1
砝码,砝码,16
铜,铜,21
辐射剂量,辐射剂量,2
同位素,同位素,2
原子弹,原子弹,10
细胞膜,细胞膜,3
蛋白质,蛋白质,30
巴斯德,巴斯德,3
分解,分解,32
硫,硫,9
有机肥料,有机肥料,12
液态,液态,5
酶,酶,5
铁,铁,39
焊接,焊接,26
电焊,电焊,7
过滤,过滤,21
碳钢,碳钢,2
合金,合金,5
降解,降解,6
废气,废气,19
碱催化,碱催化,1
苯,苯,13
生物降解,生物降解,2
挥发,挥发,5
相平衡,相平衡,1
正态分布,正态分布,3
液晶,液晶,3
电子流,电子流,1
干点,干点,10
液化气,液化气,4
铝,铝,11
多重性,多重性,3
锂电池,锂电池,5
化学反应,化学反应,15
糖,糖,20
复合材料,复合材料,12
游离,游离,12
脱硝,脱硝,10
页岩气,页岩气,15
氮氧化物,氮氧化物,21
燃料,燃料,33
RNA,RNA,2
油气,油气,30
化肥,化肥,22
氧气,氧气,18
钴酸,钴酸,2
化学变化,化学变化,2
锰,锰,8
化学原理,化学原理,1
中性,中性,7
石灰石,石灰石,4
苏打水,苏打水,3
临界质量,临界质量,1
肥皂泡,肥皂泡,1
镍氢电池,镍氢电池,1
燃料电池,燃料电池,5
结构设计,结构设计,7
周期性,周期性,7
脱水,脱水,6
温度计,温度计,4
蜡烛,蜡烛,13
化学物质,化学物质,11
硫化氢,硫化氢,3
二硫化碳,二硫化碳,1
醋,醋,7
乙醇,乙醇,12
甲醇,甲醇,6
亚硝酸盐,亚硝酸盐,3
硝酸盐,硝酸盐,3
干燥,干燥,18
合成,合成,18
最外层,最外层,1
砒霜,砒霜,2
化学元素,化学元素,4
渗析,渗析,1
含砷量,含砷量,2
砷,砷,9
氧化铝,氧化铝,3
光合作用,光合作用,5
水晶,水晶,12
陶瓷,陶瓷,14
DNA,DNA,22
波动性,波动性,2
蓝宝石,蓝宝石,4
线型,线型,2
塑料,塑料,24
铅酸,铅酸,4
空气净化器,空气净化器,10
酸雨,酸雨,1
花岗岩,花岗岩,1
等离子体,等离子体,3
地球化学,地球化学,5
红外,红外,16
X射线,X射线,2
微米,微米,5
单体,单体,10
协同效应,协同效应,3
烧结砖,烧结砖,1
有机物,有机物,9
金属冶炼,金属冶炼,2
电石,电石,2
平板玻璃,平板玻璃,6
挥发性,挥发性,14
沥青,沥青,9
化石燃料,化石燃料,5
定量分析,定量分析,4
氢,氢,7
氧,氧,8
氦,氦,2
低血糖,低血糖,4
血糖,血糖,5
玉米淀粉,玉米淀粉,3
氮,氮,6
玻璃,玻璃,42
构型,构型,3
光缆,光缆,3
煤化,煤化,5
核子,核子,3
核反应堆,核反应堆,4
油脂,油脂,3
脂肪,脂肪,11
再生资源,再生资源,2
煤油,煤油,4
椰子油,椰子油,2
温室气体,温室气体,12
亚甲蓝,亚甲蓝,1
蒸馏水,蒸馏水,1
单色,单色,2
材料科学,材料科学,10
环境温度,环境温度,4
碳环,碳环,8
分液,分液,1
化学药品,化学药品,2
浓硫酸,浓硫酸,1
萃取,萃取,7
氢氟酸,氢氟酸,1
腐蚀,腐蚀,11
腐蚀性,腐蚀性,3
酸,酸,13
二氧化硅,二氧化硅,3
试剂,试剂,9
溶液,溶液,5
漏斗,漏斗,5
洗煤,洗煤,2
转炉,转炉,4
焦炉煤气,焦炉煤气,2
炼焦,炼焦,2
自动分析,自动分析,2
镉,镉,8
柴油,柴油,16
气化,气化,4
煤气,煤气,11
矿石,矿石,10
鱼肝油,鱼肝油,2
维生素D,维生素D,2
碳纳米管,碳纳米管,1
拉曼,拉曼,3
中微子,中微子,2
锑,锑,3
活性物质,活性物质,2
煤化工,煤化工,8
