Source,Target,Type,Id,Label,Weight
衍生物,RNA,Undirected,23893,,1.0
衍生物,营养,Undirected,25731,,1.0
衍生物,淀粉,Undirected,25863,,1.0
衍生物,一氧化氮,Undirected,26289,,1.0
RNA,神经递质,Undirected,25118,,2.0
RNA,双螺旋,Undirected,26183,,1.0
RNA,成分,Undirected,26275,,1.0
RNA,有机体,Undirected,24904,,1.0
RNA,过滤,Undirected,26100,,1.0
RNA,侵染,Undirected,24007,,1.0
RNA,复合体,Undirected,24233,,1.0
RNA,族,Undirected,24171,,1.0
RNA,对苯二甲酸,Undirected,26357,,1.0
RNA,培养皿,Undirected,25490,,2.0
RNA,二倍体,Undirected,26612,,1.0
神经递质,相互作用,Undirected,23894,,1.0
神经递质,蛋白质,Undirected,24382,,1.0
神经递质,肌动蛋白,Undirected,23907,,1.0
神经递质,电子发射,Undirected,25178,,1.0
神经递质,高胆固醇血症,Undirected,24355,,1.0
相互作用,蛋白质,Undirected,25363,,3.0
相互作用,热量,Undirected,26104,,2.0
相互作用,含量,Undirected,25565,,1.0
相互作用,营养,Undirected,26613,,1.0
相互作用,干燥,Undirected,25504,,1.0
相互作用,固体,Undirected,24054,,1.0
相互作用,脂,Undirected,25856,,1.0
相互作用,弱相互作用,Undirected,23977,,1.0
相互作用,量子,Undirected,24583,,1.0
相互作用,铂,Undirected,25403,,1.0
相互作用,动力蛋白,Undirected,24164,,1.0
相互作用,精度,Undirected,25570,,1.0
相互作用,气流,Undirected,25637,,1.0
相互作用,电池,Undirected,26012,,1.0
相互作用,氮气,Undirected,26730,,1.0
相互作用,普朗克,Undirected,24660,,1.0
相互作用,原子钟,Undirected,25513,,1.0
烯酸,能量,Undirected,23895,,1.0
烯酸,前列腺素,Undirected,24967,,1.0
能量,相互作用,Undirected,26003,,1.0
能量,合成,Undirected,26614,,1.0
能量,化学,Undirected,26099,,1.0
能量,蛋白质,Undirected,24710,,4.0
能量,微米,Undirected,23909,,4.0
能量,营养,Undirected,24262,,2.0
能量,水,Undirected,25558,,1.0
能量,固体,Undirected,24849,,3.0
能量,燃料,Undirected,25495,,1.0
能量,原子,Undirected,25785,,1.0
能量,电子伏特,Undirected,24418,,3.0
能量,暗物质,Undirected,25298,,1.0
能量,量子,Undirected,25067,,3.0
能量,细胞膜,Undirected,26327,,1.0
能量,氧气,Undirected,25189,,1.0
能量,脂肪酸,Undirected,24099,,4.0
能量,X射线,Undirected,25996,,2.0
能量,测量误差,Undirected,24115,,1.0
能量,维里,Undirected,25699,,1.0
能量,维生素C,Undirected,26370,,1.0
能量,景天酸代谢,Undirected,24372,,1.0
能量,电池,Undirected,24780,,1.0
能量,糖类,Undirected,25815,,2.0
能量,酿造,Undirected,25967,,1.0
能量,能量代谢,Undirected,24564,,1.0
能量,普朗克,Undirected,24943,,2.0
能量,环境温度,Undirected,25973,,1.0
能量,荧光物质,Undirected,24901,,1.0
能量,温差电堆,Undirected,25209,,1.0
能量,水泥,Undirected,25647,,2.0
能量,镁离子,Undirected,25735,,1.0
能量,化学原理,Undirected,26743,,1.0
能量,热机,Undirected,26253,,1.0
能量,精练,Undirected,26457,,1.0
能量,氰酸钡,Undirected,26603,,1.0
合成,神经递质,Undirected,24133,,1.0
合成,前列腺素,Undirected,23896,,1.0
合成,电子,Undirected,26513,,1.0
合成,蛋白质,Undirected,26361,,1.0
合成,气体,Undirected,25997,,1.0
合成,色素,Undirected,26291,,1.0
合成,剂量,Undirected,24401,,3.0
合成,分解,Undirected,26212,,1.0
合成,填充剂,Undirected,24063,,1.0
合成,基团,Undirected,24383,,1.0
合成,汽油,Undirected,24219,,1.0
合成,无机材料,Undirected,25550,,1.0
合成,草甘膦,Undirected,25424,,1.0
合成,氦,Undirected,25295,,1.0
合成,风能,Undirected,26669,,1.0
合成,合成酶,Undirected,26151,,1.0
合成,碳源,Undirected,26276,,1.0
电子,加热,Undirected,23897,,3.0
电子,钾离子,Undirected,24697,,1.0
电子,放电,Undirected,24328,,1.0
电子,气体,Undirected,25155,,2.0
电子,天然,Undirected,24117,,4.0
电子,原子,Undirected,23955,,2.0
电子,游离,Undirected,23972,,2.0
电子,量子,Undirected,24656,,1.0
电子,银,Undirected,24835,,1.0
电子,催化,Undirected,25007,,1.0
电子,电子数,Undirected,24004,,1.0
电子,耐甲氧西林,Undirected,24008,,1.0
电子,中子,Undirected,24047,,1.0
电子,晶体,Undirected,25373,,1.0
电子,核酸,Undirected,25034,,1.0
电子,正电子,Undirected,24108,,1.0
电子,氢气,Undirected,24399,,1.0
电子,八面体,Undirected,24184,,1.0
电子,波尔,Undirected,26400,,1.0
电子,辐射剂量,Undirected,24417,,1.0
电子,临界值,Undirected,26325,,1.0
电子,热稳定性,Undirected,24731,,1.0
电子,荧光增白剂,Undirected,24876,,1.0
电子,电子流,Undirected,24998,,1.0
电子,烯,Undirected,25073,,1.0
电子,吸热反应,Undirected,25205,,1.0
电子,水晶,Undirected,25274,,1.0
电子,铯,Undirected,25509,,1.0
电子,蒽基,Undirected,25551,,1.0
电子,波动性,Undirected,25562,,1.0
加热,分子,Undirected,25782,,1.0
加热,干燥,Undirected,24301,,2.0
加热,盐,Undirected,24341,,1.0
加热,燃料,Undirected,26533,,1.0
加热,过滤,Undirected,24413,,1.0
加热,红外,Undirected,24518,,3.0
加热,液态,Undirected,26191,,1.0
加热,核酸,Undirected,26317,,1.0
加热,水分,Undirected,26397,,1.0
加热,黏土,Undirected,25212,,1.0
加热,铝,Undirected,25232,,1.0
加热,水蒸汽,Undirected,26495,,1.0
加热,热效应,Undirected,25854,,1.0
加热,热冲击,Undirected,25136,,1.0
加热,明胶,Undirected,25829,,1.0
钾离子,化学,Undirected,23898,,1.0
钾离子,盐,Undirected,24585,,1.0
钾离子,皂化,Undirected,25726,,1.0
化学,合成,Undirected,25765,,2.0
化学,纳米,Undirected,24510,,7.0
化学,蛋白质,Undirected,24380,,4.0
化学,热量,Undirected,26715,,1.0
化学,电场,Undirected,26006,,1.0
化学,制备,Undirected,24549,,3.0
化学,胰岛素,Undirected,26214,,1.0
化学,脂肪,Undirected,24976,,1.0
化学,二氧化碳,Undirected,26388,,1.0
化学,干燥,Undirected,24623,,1.0
化学,可卡因,Undirected,23928,,1.0
