Source,Target,Type,id,label,timeset,weight
分子,大气污染,Undirected,34117,,,1.0
合成,化学,Undirected,34118,,,3.0
二氧化碳,脂肪,Undirected,34125,,,1.0
糖,能量,Undirected,34127,,,3.0
分子,有机物,Undirected,34128,,,1.0
脂肪,营养物质,Undirected,34130,,,1.0
糖,含量,Undirected,34134,,,1.0
天然,水分,Undirected,34135,,,3.0
气体,酶,Undirected,34143,,,1.0
胆固醇,热量,Undirected,34196,,,1.0
营养,合成,Undirected,34197,,,2.0
剂量,天然,Undirected,34198,,,1.0
维生素,脂肪,Undirected,34200,,,1.0
成分,蛋白质,Undirected,34202,,,1.0
爱因斯坦,分子,Undirected,34208,,,1.0
背景辐射,能量,Undirected,34212,,,1.0
氧,塑料,Undirected,34217,,,1.0
原子,盐,Undirected,34220,,,1.0
纳米,分解,Undirected,34225,,,1.0
天然,金,Undirected,34231,,,3.0
能量,蛋白质,Undirected,34239,,,1.0
激素,副产物,Undirected,34240,,,1.0
营养物质,营养,Undirected,34244,,,2.0
分子,脂肪,Undirected,34275,,,1.0
发酵,营养物质,Undirected,34278,,,1.0
含量,液态,Undirected,34284,,,1.0
氢,化学,Undirected,34286,,,1.0
氧,二氧化碳,Undirected,34293,,,1.0
气体,分解,Undirected,34294,,,3.0
爱因斯坦,波长,Undirected,34295,,,1.0
乙醇,盐,Undirected,34307,,,1.0
塑料,有机物,Undirected,34323,,,1.0
碳,副产物,Undirected,34326,,,1.0
能源,燃烧,Undirected,34329,,,1.0
晶体,水,Undirected,34331,,,3.0
化学,大气污染,Undirected,34350,,,1.0
合成,电子,Undirected,34353,,,1.0
剂量,抗生素,Undirected,34355,,,1.0
水,DNA,Undirected,34361,,,2.0
分子,淀粉,Undirected,34364,,,2.0
氨基酸,转录,Undirected,34369,,,1.0
相互作用,分解,Undirected,34375,,,1.0
质子,含量,Undirected,34378,,,1.0
气体,原子,Undirected,34379,,,1.0
能量,暗物质,Undirected,34381,,,2.0
精度,量子,Undirected,34382,,,3.0
热量,含量,Undirected,34388,,,3.0
脂肪,盐,Undirected,34389,,,2.0
分解,色素,Undirected,34394,,,1.0
DNA,降解,Undirected,34398,,,2.0
电子,化学物质,Undirected,34404,,,1.0
酶,电池,Undirected,34405,,,1.0
氢,能源,Undirected,34412,,,1.0
纳米,碳,Undirected,34413,,,1.0
水,铁,Undirected,34416,,,1.0
氧气,太阳能,Undirected,34419,,,1.0
DNA,营养,Undirected,34422,,,1.0
电子,暗物质,Undirected,34424,,,2.0
化学,脂肪,Undirected,34428,,,1.0
盐,成分,Undirected,34429,,,1.0
剂量,原子,Undirected,34432,,,1.0
电子,加热,Undirected,34439,,,3.0
氧化,氢,Undirected,34443,,,1.0
能源,氧,Undirected,34444,,,1.0
能量,微米,Undirected,34461,,,3.0
加热,钙,Undirected,34468,,,1.0
水分,能量,Undirected,34472,,,1.0
光合作用,热量,Undirected,34473,,,1.0
含量,盐,Undirected,34474,,,1.0
原子核,精度,Undirected,34480,,,2.0
成分,相互作用,Undirected,34483,,,1.0
碳,海水,Undirected,34503,,,1.0
天然,液态,Undirected,34509,,,1.0
副产物,液体,Undirected,34512,,,1.0
天然,玻璃,Undirected,34516,,,1.0
纳米,晶体,Undirected,34517,,,1.0
氢,DNA,Undirected,34538,,,1.0
氧,石油,Undirected,34539,,,1.0
碳,矿物,Undirected,34541,,,1.0
氧气,石油,Undirected,34543,,,1.0
精度,液体,Undirected,34545,,,1.0
爱因斯坦,能量,Undirected,34548,,,1.0
过滤,量子,Undirected,34549,,,1.0
热量,脂肪,Undirected,34552,,,1.0
分子,氧化,Undirected,34555,,,1.0
热量,气体,Undirected,34557,,,1.0
玻璃,碳,Undirected,34558,,,1.0
葡萄糖,DNA,Undirected,34562,,,1.0
酶,RNA,Undirected,34566,,,1.0
水分,蛋白质,Undirected,34577,,,1.0
粒子,化学,Undirected,34578,,,3.0
水,微米,Undirected,34585,,,1.0
水,脂肪,Undirected,34587,,,1.0
纤维素,含量,Undirected,34604,,,2.0
水分,微米,Undirected,34608,,,1.0
转录,营养,Undirected,34613,,,1.0
氧气,水,Undirected,34627,,,2.0
分子,酶,Undirected,34634,,,1.0
爱因斯坦,暗物质,Undirected,34640,,,1.0
原子,背景辐射,Undirected,34643,,,1.0
粒子,背景辐射,Undirected,34651,,,1.0
晶体,成分,Undirected,34655,,,1.0
暗物质,原子核,Undirected,34657,,,1.0
电子,气体,Undirected,34661,,,2.0
分解,脂肪,Undirected,34668,,,2.0
原子,干燥,Undirected,34693,,,1.0
氧气,脂肪,Undirected,34701,,,1.0
原子,碳,Undirected,34727,,,1.0
化学,抗生素,Undirected,34737,,,1.0
爱因斯坦,粒子,Undirected,34748,,,4.0
化学,二氧化碳,Undirected,34749,,,1.0
油脂,抗生素,Undirected,34750,,,1.0
暗物质,盐,Undirected,34751,,,1.0
塑料,玻璃,Undirected,34763,,,2.0
氢,粒子,Undirected,34773,,,2.0
加热,红外,Undirected,34777,,,1.0
加热,玻璃,Undirected,34785,,,2.0
水,精度,Undirected,34798,,,2.0
能量,水,Undirected,34800,,,2.0
有机物,合成,Undirected,34802,,,1.0
成分,热量,Undirected,34806,,,1.0
氧化,合成,Undirected,34821,,,1.0
干燥,分解,Undirected,34831,,,1.0
成分,液态,Undirected,34832,,,1.0
转录,成分,Undirected,34837,,,1.0
葡萄糖,激素,Undirected,34838,,,2.0
降解,合成,Undirected,34854,,,1.0
铁,含量,Undirected,34858,,,1.0
石油,粒子,Undirected,34867,,,1.0
塑料,二氧化碳,Undirected,34869,,,1.0
热量,营养物质,Undirected,34886,,,1.0
营养,脂肪,Undirected,34887,,,4.0
含量,气体,Undirected,34890,,,1.0
粒子,水,Undirected,34896,,,1.0
粒子,质子,Undirected,34903,,,1.0
分子,海水,Undirected,34914,,,2.0
化学,降解,Undirected,34916,,,1.0
微米,化学,Undirected,34933,,,1.0
过滤,副产物,Undirected,34938,,,1.0
热量,固体,Undirected,34953,,,1.0
能量,气体,Undirected,34954,,,1.0
微米,能源,Undirected,34986,,,1.0
天然,化学反应,Undirected,34988,,,1.0
葡萄糖,光合作用,Undirected,34992,,,1.0
营养,氧,Undirected,34993,,,1.0
二氧化碳,糖,Undirected,34995,,,1.0
碳,分解,Undirected,34997,,,1.0
相互作用,含量,Undirected,35002,,,1.0
相互作用,干燥,Undirected,35004,,,1.0
红外,波长,Undirected,35008,,,1.0
热量,动力学,Undirected,35031,,,2.0
粒子,纳米,Undirected,35032,,,1.0
相互作用,DNA,Undirected,35039,,,1.0
动力学,气体,Undirected,35040,,,1.0
DNA,酶,Undirected,35058,,,2.0
能源,合成,Undirected,35059,,,1.0
水,相互作用,Undirected,35076,,,2.0
DNA,液体,Undirected,35079,,,1.0
玻璃,电子,Undirected,35101,,,1.0
燃烧,电子,Undirected,35103,,,2.0
加热,分子,Undirected,35144,,,1.0
能量,原子,Undirected,35147,,,1.0
动力学,燃烧,Undirected,35151,,,1.0
加热,燃料,Undirected,35152,,,3.0
DNA,纳米,Undirected,35161,,,1.0
分子,干燥,Undirected,35167,,,1.0
气体,玻璃,Undirected,35171,,,1.0
燃料,固体,Undirected,35176,,,1.0
动力学,燃料,Undirected,35184,,,1.0
氧,分子,Undirected,35216,,,1.0
化学,剂量,Undirected,35234,,,1.0
含量,营养,Undirected,35235,,,1.0
胰岛素,抗生素,Undirected,35242,,,1.0
有机物,淀粉,Undirected,35249,,,1.0
天然,蛋白质,Undirected,35259,,,1.0
二氧化碳,分解,Undirected,35266,,,2.0
玻璃,剂量,Undirected,35273,,,1.0
纤维素,氧,Undirected,35274,,,1.0
酶,加热,Undirected,35278,,,1.0
含量,酶,Undirected,35283,,,1.0
成分,挥发性,Undirected,35297,,,1.0
淀粉,纤维素,Undirected,35325,,,1.0
胆固醇,固体,Undirected,35330,,,1.0
金,燃料,Undirected,35332,,,1.0
加热,大气污染,Undirected,35359,,,1.0
纳米,水,Undirected,35362,,,1.0
发酵,降解,Undirected,35366,,,1.0
盐,氧气,Undirected,35368,,,1.0
金,粒子,Undirected,35373,,,1.0
胆固醇,含量,Undirected,35389,,,1.0
有机物,维生素,Undirected,35403,,,1.0
油脂,石油,Undirected,35404,,,1.0
过滤,电子,Undirected,35416,,,1.0
粒子,能源,Undirected,35421,,,1.0
金,碳,Undirected,35424,,,1.0
成分,能量,Undirected,35425,,,1.0
有机物,含量,Undirected,35431,,,1.0
分子,热量,Undirected,35440,,,1.0
盐,矿物,Undirected,35441,,,1.0
纤维素,相互作用,Undirected,35447,,,1.0
海水,液态,Undirected,35451,,,1.0
过滤,水,Undirected,35455,,,1.0
固体,DNA,Undirected,35457,,,1.0
燃烧,玻璃,Undirected,35460,,,1.0
分解,能量,Undirected,35461,,,2.0
纤维素,发酵,Undirected,35462,,,1.0
干燥,能量,Undirected,35471,,,1.0
化学,液体,Undirected,35490,,,1.0
淀粉,气体,Undirected,35491,,,1.0
脂肪,天然,Undirected,35492,,,2.0
盐,液态,Undirected,35493,,,1.0
糖,钙,Undirected,35494,,,1.0
气体,碳,Undirected,35501,,,1.0
化学,含量,Undirected,35507,,,1.0
天然,大气污染,Undirected,35519,,,1.0
化学物质,化学,Undirected,35533,,,2.0
合成,气体,Undirected,35541,,,1.0
原子,玻璃,Undirected,35545,,,1.0
分子,铁,Undirected,35556,,,2.0
挥发性,营养,Undirected,35562,,,1.0
氧化,石油,Undirected,35569,,,1.0
激素,波长,Undirected,35580,,,1.0
葡萄糖,发酵,Undirected,35589,,,1.0
加热,液态,Undirected,35598,,,1.0
原子,氧气,Undirected,35606,,,1.0
矿物,波长,Undirected,35607,,,1.0
胰岛素,燃料,Undirected,35613,,,1.0
化学物质,色素,Undirected,35614,,,1.0
转录,化学,Undirected,35618,,,1.0
激素,化学物质,Undirected,35625,,,3.0
粒子,剂量,Undirected,35631,,,1.0
副产物,钙,Undirected,35646,,,1.0
抗生素,营养物质,Undirected,35663,,,1.0
分解,成分,Undirected,35666,,,2.0
营养,酶,Undirected,35667,,,1.0
乙醇,晶体,Undirected,35674,,,1.0
色素,波长,Undirected,35675,,,1.0
发酵,液体,Undirected,35676,,,1.0
能源,热量,Undirected,35680,,,1.0
金,分解,Undirected,35686,,,1.0
分子,激素,Undirected,35712,,,1.0
葡萄糖,胰岛素,Undirected,35713,,,1.0
激素,天然,Undirected,35718,,,1.0
合成,糖,Undirected,35722,,,1.0
分解,光合作用,Undirected,35735,,,1.0
塑料,含量,Undirected,35737,,,1.0
玻璃,氧气,Undirected,35742,,,1.0
氧,有机物,Undirected,35743,,,1.0
二氧化碳,含量,Undirected,35744,,,2.0
营养,石油,Undirected,35750,,,1.0
水,降解,Undirected,35764,,,1.0
酶,胆固醇,Undirected,35770,,,1.0
红外,天然,Undirected,35777,,,1.0
燃料,背景辐射,Undirected,35778,,,1.0
原子,氢,Undirected,35779,,,1.0
有机物,热量,Undirected,35783,,,1.0
脂肪,氨基酸,Undirected,35791,,,1.0
气体,挥发性,Undirected,35806,,,1.0
抗生素,脂肪,Undirected,35837,,,1.0
色素,天然,Undirected,35844,,,1.0
液态,原子核,Undirected,35863,,,1.0
分子,水,Undirected,35869,,,1.0
相互作用,热量,Undirected,35870,,,1.0
石油,化学物质,Undirected,35888,,,1.0
加热,水分,Undirected,35892,,,1.0
金,营养,Undirected,35896,,,1.0
相互作用,粒子,Undirected,35899,,,1.0
质子,电子,Undirected,35901,,,1.0
加热,原子核,Undirected,35906,,,1.0
塑料,相互作用,Undirected,35919,,,1.0
热量,分解,Undirected,35927,,,1.0
蛋白质,含量,Undirected,35938,,,1.0
水,糖,Undirected,35951,,,1.0
金,大气污染,Undirected,35954,,,1.0
化学,蛋白质,Undirected,35979,,,1.0
二氧化碳,剂量,Undirected,35983,,,1.0
合成,液体,Undirected,35987,,,1.0
分子,过滤,Undirected,35990,,,1.0
石油,氢,Undirected,35996,,,1.0
碳,水,Undirected,35999,,,1.0
红外,分解,Undirected,36007,,,1.0
天然,水,Undirected,36011,,,1.0
电子,水,Undirected,36016,,,1.0
精度,气体,Undirected,36017,,,1.0
副产物,水分,Undirected,36029,,,1.0
分解,水,Undirected,36033,,,1.0
金,化学,Undirected,36059,,,1.0
DNA,合成,Undirected,36063,,,1.0
分解,营养,Undirected,36066,,,1.0
暗物质,玻璃,Undirected,36078,,,1.0
红外,能量,Undirected,36079,,,1.0
葡萄糖,营养,Undirected,36080,,,1.0
分子,石油,Undirected,36088,,,1.0
太阳能,波长,Undirected,36107,,,1.0
质子,气体,Undirected,36115,,,1.0
干燥,蛋白质,Undirected,36120,,,1.0
RNA,能量,Undirected,36133,,,2.0
氧气,营养,Undirected,36138,,,1.0
铁,晶体,Undirected,36143,,,1.0
氨基酸,盐,Undirected,36166,,,1.0
化学,热量,Undirected,36173,,,1.0
糖,蛋白质,Undirected,36175,,,1.0
相互作用,营养,Undirected,36179,,,1.0
燃烧,碳,Undirected,36193,,,1.0
脂肪,金,Undirected,36202,,,1.0
化学,维生素,Undirected,36219,,,1.0
原子,化学物质,Undirected,36223,,,1.0
酶,化学反应,Undirected,36243,,,1.0
干燥,水,Undirected,36249,,,1.0
乙醇,波长,Undirected,36254,,,1.0
抗生素,玻璃,Undirected,36256,,,1.0
塑料,量子,Undirected,36273,,,1.0
副产物,成分,Undirected,36282,,,1.0
蛋白质,营养,Undirected,36283,,,1.0
DNA,含量,Undirected,36296,,,1.0
燃料,副产物,Undirected,36306,,,1.0
二氧化碳,燃烧,Undirected,36318,,,1.0
液体,分解,Undirected,36339,,,1.0
溶液,晶体,Undirected,36341,,,1.0
太阳能,蛋白质,Undirected,36350,,,1.0
金,分子,Undirected,36358,,,1.0
矿物,有机物,Undirected,36363,,,1.0
