Source,Target,Type,Id,Label,Weight
发酵,胆固醇,Undirected,17504,,2.0
发酵,乙醇,Undirected,19603,,1.0
发酵,含量,Undirected,18832,,1.0
发酵,液体,Undirected,19459,,1.0
发酵,降解,Undirected,18839,,1.0
发酵,前体,Undirected,20284,,1.0
发酵,热容量,Undirected,17965,,1.0
发酵,水杨酸,Undirected,18038,,1.0
发酵,中间代谢,Undirected,19184,,1.0
发酵,半乳糖醛酸,Undirected,20137,,1.0
胆固醇,脂肪,Undirected,17811,,2.0
胆固醇,蛋白质,Undirected,18577,,2.0
胆固醇,维生素,Undirected,18226,,2.0
胆固醇,激素,Undirected,19933,,1.0
胆固醇,能量,Undirected,18333,,1.0
胆固醇,线粒体,Undirected,20070,,2.0
胆固醇,标准差,Undirected,19555,,1.0
胆固醇,氨基酸,Undirected,20625,,1.0
胆固醇,抗氧化,Undirected,19756,,1.0
胆固醇,有机化学,Undirected,18035,,1.0
胆固醇,干酪,Undirected,20742,,1.0
戊糖,乳糖,Undirected,17505,,1.0
戊糖,化学家,Undirected,19295,,1.0
乳糖,脂肪,Undirected,17665,,2.0
乳糖,营养,Undirected,20622,,1.0
乳糖,糖,Undirected,20472,,1.0
乳糖,协同作用,Undirected,19795,,1.0
乳糖,不饱和,Undirected,17627,,1.0
乳糖,食盐水,Undirected,18751,,1.0
亚硫酸盐,防腐剂,Undirected,17506,,1.0
防腐剂,成分,Undirected,20183,,1.0
防腐剂,单体,Undirected,20148,,1.0
防腐剂,甲基异噻唑啉酮,Undirected,19005,,1.0
硫化,酶,Undirected,17507,,1.0
硫化,半导体,Undirected,20974,,1.0
酶,蛋白质,Undirected,18914,,1.0
酶,糖类,Undirected,18034,,1.0
酶,DNA,Undirected,20303,,2.0
酶,能量,Undirected,19693,,2.0
酶,化学反应,Undirected,20105,,1.0
酶,相互作用,Undirected,18723,,2.0
酶,维生素C,Undirected,20065,,1.0
酶,漏斗,Undirected,17905,,2.0
酶,营养素,Undirected,19857,,1.0
酶,脂肪酸,Undirected,18182,,1.0
酶,助剂,Undirected,19425,,1.0
酶,去垢剂,Undirected,20602,,1.0
酿造,酸奶,Undirected,17508,,1.0
酿造,化学,Undirected,20619,,1.0
酸奶,钾,Undirected,20185,,1.0
酸奶,维生素B1,Undirected,17857,,1.0
酸奶,鼠李糖,Undirected,18838,,1.0
作用机理,热量,Undirected,17509,,1.0
作用机理,脂肪,Undirected,18532,,1.0
作用机理,二氧化碳,Undirected,19816,,1.0
作用机理,乳清,Undirected,20454,,1.0
热量,发酵,Undirected,19635,,1.0
热量,酶,Undirected,19130,,1.0
热量,天然,Undirected,18138,,1.0
热量,醋,Undirected,19185,,1.0
热量,含量,Undirected,19872,,1.0
热量,糖,Undirected,20645,,1.0
热量,动力学,Undirected,20943,,1.0
热量,水,Undirected,20224,,1.0
热量,淀粉,Undirected,18951,,1.0
热量,电子,Undirected,19319,,2.0
热量,温室气体,Undirected,19920,,2.0
热量,营养物质,Undirected,19706,,1.0
热量,剂量,Undirected,19216,,1.0
热量,海水,Undirected,19955,,1.0
热量,燃料电池,Undirected,19994,,1.0
热量,气溶胶,Undirected,19518,,1.0
热量,气态,Undirected,21034,,1.0
热量,燃烧,Undirected,18720,,1.0
热量,化石燃料,Undirected,20731,,1.0
热量,临界值,Undirected,18972,,1.0
