Id,Label,度
钻石,钻石,11
碳酸,碳酸,2
蛋白,蛋白,11
庆大霉素,庆大霉素,1
氧化,氧化,17
碳,碳,28
燃料电池,燃料电池,8
氢,氢,11
炸药,炸药,21
气流,气流,15
煤,煤,63
化学反应,化学反应,9
水污染,水污染,26
废水,废水,44
杂质,杂质,16
石灰石,石灰石,25
二氧化硫,二氧化硫,53
过滤,过滤,24
石膏,石膏,19
沉淀,沉淀,34
燃烧,燃烧,51
铝合金,铝合金,27
光谱,光谱,7
精度,精度,16
分子,分子,29
命名,命名,32
水晶,水晶,21
核磁共振成像,核磁共振成像,2
敏化,敏化,2
电池,电池,34
太阳能,太阳能,38
中微子,中微子,2
X射线,X射线,10
表面化学,表面化学,4
放射性物质,放射性物质,7
天然气,天然气,119
原油,原油,20
聚合,聚合,16
干法,干法,34
粉尘,粉尘,32
矿石,矿石,21
金,金,78
柏油,柏油,9
升华,升华,26
黑色金属,黑色金属,1
钢铁,钢铁,73
瓦斯,瓦斯,30
毒品,毒品,19
卫生填埋,卫生填埋,1
垃圾资源,垃圾资源,3
激素,激素,10
氧气,氧气,17
拉曼,拉曼,2
机理,机理,19
糖,糖,16
抗生素,抗生素,10
化学过程,化学过程,1
原子,原子,7
核酸,核酸,7
分解,分解,49
抗体,抗体,8
胰岛素,胰岛素,8
酶,酶,7
脱氧核糖核酸,脱氧核糖核酸,3
胶原,胶原,1
偶极,偶极,1
氪,氪,2
氦,氦,5
氩,氩,1
氖,氖,1
气体,气体,60
核聚变,核聚变,5
介电常数,介电常数,1
熔融,熔融,1
丰度,丰度,1
损耗角,损耗角,1
氘,氘,1
稀有气体,稀有气体,1
磁场,磁场,13
原子核,原子核,2
温度,温度,67
盐,盐,30
酸碱平衡,酸碱平衡,2
复合材料,复合材料,10
介质,介质,8
光电,光电,31
透气性,透气性,5
钒,钒,9
钛,钛,19
冶炼,冶炼,20
磁铁矿,磁铁矿,9
变压器,变压器,15
塑料,塑料,32
氯丁橡胶,氯丁橡胶,5
氨酰,氨酰,1
合金,合金,16
氨曲南,氨曲南,2
油气,油气,19
柱塞,柱塞,1
矿物,矿物,8
陶瓷,陶瓷,44
硬聚氯乙烯,硬聚氯乙烯,1
谷氨酰胺,谷氨酰胺,1
气体分析器,气体分析器,2
汞,汞,9
柴油机,柴油机,19
压电陶瓷,压电陶瓷,1
水分,水分,27
空气湿度,空气湿度,8
计算机模拟,计算机模拟,1
甲烷,甲烷,8
硫化氢,硫化氢,7
废气,废气,39
氮,氮,8
添加剂,添加剂,32
磷,磷,31
动力学,动力学,19
药物化学,药物化学,1
煤化工,煤化工,23
集成电路,集成电路,25
佐剂,佐剂,3
微克,微克,2
发酵,发酵,29
微生物,微生物,40
沼气,沼气,44
苎麻,苎麻,6
合成,合成,26
微米,微米,6
仪器仪表,仪器仪表,30
补偿法,补偿法,1
熔岩,熔岩,2
醋,醋,13
停留时间,停留时间,2
取样,取样,11
再生利用,再生利用,8
橡胶,橡胶,24
拉德,拉德,2
半导体,半导体,20
搅拌,搅拌,13
白金,白金,4
水磨,水磨,3
主焦煤,主焦煤,2
焊接,焊接,13
结构设计,结构设计,5
氯气,氯气,14
腐蚀,腐蚀,16
化工厂,化工厂,40
液化气,液化气,18
光导纤维,光导纤维,4
玻璃纤维,玻璃纤维,10
玻璃棒,玻璃棒,2
纯度,纯度,10
石英,石英,7
光学纤维,光学纤维,2
全反射,全反射,2
铜,铜,26
光缆,光缆,8
食品添加剂,食品添加剂,18
亚麻酸,亚麻酸,6
食用油,食用油,19
活性物质,活性物质,3
萃取,萃取,5
保健食品,保健食品,12
浓缩铀,浓缩铀,5
含量,含量,100
稠度,稠度,2
二氧化碳,二氧化碳,55
液态,液态,5
青霉素,青霉素,3
液体,液体,11
生物质,生物质,14
甲状旁腺,甲状旁腺,2
生物技术,生物技术,14
玄武岩,玄武岩,2
矿物学,矿物学,2
波长,波长,3
氧化亚铁,氧化亚铁,2
砂岩,砂岩,4
金箔,金箔,1
化学需氧量,化学需氧量,22
页岩,页岩,10
硅烷,硅烷,1
碱性染料,碱性染料,1
染色,染色,2
能级,能级,2
有色金属,有色金属,35
杀虫剂,杀虫剂,2
丝,丝,6
酒精,酒精,25
淬火,淬火,4
瓷器,瓷器,8
液晶,液晶,4
肥皂泡,肥皂泡,2
铝,铝,48
激光,激光,17
功能材料,功能材料,6
银,银,19
草木灰,草木灰,4
化肥,化肥,57
风能,风能,8
金属材料,金属材料,8
聚集体,聚集体,1
互补性,互补性,9
黄玉,黄玉,2
回收率,回收率,1
铅,铅,18
挥发物,挥发物,1
挥发,挥发,14
钙化,钙化,4
固态,固态,9
硅,硅,25
丁二醇,丁二醇,5
辛醇,辛醇,1
透明质酸,透明质酸,1
顺酐,顺酐,1
粗纤维,粗纤维,1
反应速度,反应速度,2
葡萄酒,葡萄酒,22
胶原蛋白,胶原蛋白,1
蓄电池,蓄电池,12
浸润,浸润,13
释放能量,释放能量,4
生物燃料,生物燃料,5
电子管,电子管,2
橡胶工业,橡胶工业,5
粉末冶金,粉末冶金,2
墨水,墨水,5
油脂,油脂,36
减震器,减震器,6
族,族,7
法拉,法拉,2
塑料原料,塑料原料,1
过滤器,过滤器,2
材料科学与工程,材料科学与工程,2
能量,能量,65
电子显微镜,电子显微镜,3
硝化甘油,硝化甘油,1
化学家,化学家,7
泥浆池,泥浆池,2
飞灰,飞灰,2
脱硝,脱硝,9
化石燃料,化石燃料,2
脱硫,脱硫,24
氮氧化物,氮氧化物,6
雄酮,雄酮,1
单核苷酸,单核苷酸,3
焚烧,焚烧,17
有机材料,有机材料,1
水泥浆,水泥浆,1
漏斗,漏斗,3
重金属,重金属,14
二氧化氮,二氧化氮,6
可吸入颗粒物,可吸入颗粒物,9
平板玻璃,平板玻璃,2
铁矿石,铁矿石,17
海绵,海绵,6
锰渣,锰渣,5
锰,锰,18
复合型,复合型,18
支原体,支原体,1
通透性,通透性,2
衣原体,衣原体,2
热效应,热效应,2
腺体,腺体,2
回流,回流,16
计算机控制,计算机控制,4
山梨酸钾,山梨酸钾,3
山梨酸,山梨酸,3
蔗糖,蔗糖,2
防腐剂,防腐剂,13
氢化物,氢化物,2
消毒,消毒,38
钙,钙,12
钠,钠,12
焙烧,焙烧,2
柴油,柴油,23
新型能源,新型能源,4
冻干,冻干,3
化学纤维,化学纤维,4
张力,张力,15
红玉,红玉,3
黄素,黄素,2
炉渣,炉渣,5
核能,核能,12
热电,热电,11
热加工,热加工,4
糖脂,糖脂,2
苯,苯,10
空间结构,空间结构,6
总产量,总产量,31
肥料,肥料,38
钾,钾,13
海水,海水,6
甘蔗,甘蔗,5
甲基,甲基,3
藻酸钠,藻酸钠,2
亚硫酸,亚硫酸,1
维生素D,维生素D,2
甲状腺素,甲状腺素,3
限度,限度,7
侵染,侵染,1
聚乙烯醇,聚乙烯醇,3
发电技术,发电技术,7
过磷酸钙,过磷酸钙,1
周期性,周期性,11
活性炭,活性炭,5
促进作用,促进作用,23
燃烧室,燃烧室,2
酵母,酵母,2
颗粒,颗粒,25
已经证明,已经证明,4
钠氢,钠氢,1
鼻咽癌,鼻咽癌,1
毒副作用,毒副作用,2
锎,锎,2
化疗药物,化疗药物,2
纤维素,纤维素,3
聚阴离子,聚阴离子,1
纤维素醚,纤维素醚,1
精炼,精炼,15
稀有金属,稀有金属,2
锗,锗,4
焦炉煤气,焦炉煤气,3
肌瘤,肌瘤,1
变态反应,变态反应,1
卡介苗,卡介苗,3
材料工程,材料工程,9
减量化,减量化,11
滤液,滤液,1
抗病性,抗病性,2
磷肥,磷肥,5
低温冰冻,低温冰冻,2
刺激作用,刺激作用,4
过氧化物酶,过氧化物酶,3
脱脂,脱脂,4
羊膜,羊膜,1
凝血,凝血,3
金属冶炼,金属冶炼,9
安乃近,安乃近,2
酸性,酸性,22
碱性,碱性,2
氟,氟,13
砷,砷,12
心电图,心电图,2
一氧化碳,一氧化碳,8
铵,铵,3
岩浆,岩浆,2
钡,钡,3
环境容量,环境容量,14
环境标准,环境标准,2
盐卤,盐卤,2
干板,干板,1
光电子,光电子,6
电焊,电焊,7
有效性,有效性,19
耗氧量,耗氧量,5
纺织工业,纺织工业,5
