Source,Target,Type,Id,Label,Weight
钻石,碳酸,Undirected,29483,,4.0
钻石,糖,Undirected,32733,,3.0
钻石,食用油,Undirected,30595,,4.0
钻石,天平,Undirected,31242,,4.0
钻石,辛酸,Undirected,31512,,1.0
钻石,最外层,Undirected,31452,,1.0
钻石,胍,Undirected,31252,,4.0
钻石,燃料油,Undirected,32419,,3.0
碳酸,碳酸锶,Undirected,31517,,4.0
蛋白,庆大霉素,Undirected,29484,,7.0
蛋白,动脉硬化,Undirected,29829,,1.0
氧化,碳,Undirected,29485,,4.0
氧化,水污染,Undirected,29562,,1.0
氧化,水晶,Undirected,29951,,4.0
氧化,化学需氧量,Undirected,32463,,3.0
氧化,计算机控制,Undirected,32521,,3.0
氧化,不锈钢,Undirected,31887,,3.0
氧化,硒,Undirected,29894,,1.0
氧化,自燃,Undirected,29960,,1.0
氧化,硫,Undirected,30528,,5.0
氧化,酸价,Undirected,32250,,3.0
氧化,锰酸钾,Undirected,30541,,4.0
碳,氢,Undirected,32740,,3.0
碳,过滤,Undirected,31575,,1.0
碳,温度,Undirected,32702,,3.0
碳,柴油机,Undirected,30315,,4.0
碳,动力学,Undirected,32403,,3.0
碳,橡胶,Undirected,30051,,4.0
碳,二氧化碳,Undirected,31522,,5.0
碳,化学需氧量,Undirected,30995,,1.0
碳,挥发,Undirected,29620,,4.0
碳,二氧化氮,Undirected,31592,,1.0
碳,核能,Undirected,30871,,4.0
碳,肥料,Undirected,30382,,7.0
碳,降解,Undirected,30597,,4.0
碳,模型研究,Undirected,32754,,3.0
燃料电池,碳,Undirected,31599,,1.0
燃料电池,燃烧,Undirected,30913,,4.0
燃料电池,新型能源,Undirected,29693,,1.0
燃料电池,刺激作用,Undirected,29769,,1.0
燃料电池,锂,Undirected,30796,,1.0
氢,燃料电池,Undirected,29790,,4.0
氢,电池,Undirected,31600,,1.0
氢,矿石,Undirected,31778,,3.0
氢,氦,Undirected,32064,,3.0
氢,油气,Undirected,30698,,1.0
氢,柴油机,Undirected,32500,,3.0
氢,柴油,Undirected,29692,,5.0
氢,肥料,Undirected,31840,,3.0
氢,铅酸,Undirected,30914,,4.0
炸药,气流,Undirected,29486,,1.0
炸药,瓦斯,Undirected,31946,,3.0
炸药,毒品,Undirected,30665,,4.0
炸药,化学家,Undirected,29654,,4.0
炸药,岩浆,Undirected,30596,,4.0
炸药,自燃,Undirected,29958,,1.0
炸药,焦亚硫酸钠,Undirected,30689,,4.0
炸药,乳化,Undirected,32537,,3.0
气流,钾,Undirected,30600,,4.0
气流,温差,Undirected,31999,,3.0
煤,碳,Undirected,31383,,4.0
煤,炸药,Undirected,31942,,4.0
煤,化学反应,Undirected,29487,,1.0
煤,水污染,Undirected,31748,,3.0
煤,石灰石,Undirected,31474,,4.0
煤,二氧化硫,Undirected,31538,,4.0
煤,原油,Undirected,31268,,5.0
煤,瓦斯,Undirected,29781,,39.0
煤,气体,Undirected,32629,,3.0
煤,透气性,Undirected,30723,,4.0
煤,合金,Undirected,32059,,3.0
煤,油气,Undirected,31298,,4.0
煤,沼气,Undirected,32470,,3.0
煤,醋,Undirected,32274,,3.0
煤,二氧化碳,Undirected,31644,,7.0
煤,生物质,Undirected,32613,,3.0
煤,铝,Undirected,31231,,5.0
煤,化肥,Undirected,30840,,7.0
煤,黄玉,Undirected,29617,,4.0
煤,柴油,Undirected,29716,,1.0
煤,大理石,Undirected,30060,,1.0
煤,还原,Undirected,32423,,3.0
煤,加气混凝土,Undirected,29889,,4.0
煤,醇,Undirected,30497,,1.0
煤,热效率,Undirected,30097,,1.0
煤,碳酸锶,Undirected,30990,,4.0
煤,煤质,Undirected,30534,,8.0
煤,陶器,Undirected,32651,,3.0
煤,冷凝水,Undirected,30291,,4.0
煤,室温,Undirected,31402,,4.0
煤,爆炸极限,Undirected,30848,,1.0
煤,爆炸波,Undirected,30915,,4.0
化学反应,水污染,Undirected,31740,,3.0
化学反应,玄武岩,Undirected,29585,,1.0
化学反应,消毒,Undirected,30901,,1.0
化学反应,肥料,Undirected,30943,,4.0
化学反应,分子束,Undirected,30733,,1.0
水污染,过滤,Undirected,30701,,4.0
水污染,氮,Undirected,30861,,1.0
水污染,添加剂,Undirected,29696,,1.0
水污染,脱硫,Undirected,32138,,3.0
水污染,焚烧,Undirected,31532,,4.0
水污染,总产量,Undirected,30259,,1.0
水污染,再循环,Undirected,30941,,4.0
废水,煤,Undirected,31296,,4.0
废水,水污染,Undirected,29602,,1.0
废水,杂质,Undirected,31741,,3.0
废水,二氧化硫,Undirected,31036,,10.0
废水,燃烧,Undirected,32424,,6.0
废水,天然气,Undirected,32533,,3.0
废水,聚合,Undirected,32333,,3.0
废水,矿石,Undirected,32347,,3.0
废水,瓦斯,Undirected,30865,,1.0
废水,废气,Undirected,30929,,5.0
废水,玻璃纤维,Undirected,32311,,3.0
废水,含量,Undirected,31841,,6.0
废水,二氧化碳,Undirected,31704,,1.0
废水,化学需氧量,Undirected,31931,,3.0
废水,铅,Undirected,30537,,1.0
废水,锰,Undirected,30517,,4.0
废水,燃烧室,Undirected,31545,,4.0
废水,减量化,Undirected,30510,,4.0
废水,酸性,Undirected,32396,,3.0
废水,环境容量,Undirected,30146,,4.0
废水,纺织工业,Undirected,30533,,1.0
废水,锶盐,Undirected,32682,,3.0
废水,废渣,Undirected,29976,,1.0
废水,红外,Undirected,29882,,2.0
废水,水循环,Undirected,31387,,4.0
废水,燃点,Undirected,31208,,4.0
杂质,石灰石,Undirected,29488,,1.0
杂质,铝合金,Undirected,32516,,3.0
杂质,精度,Undirected,30385,,4.0
杂质,动力学,Undirected,31431,,1.0
杂质,颗粒,Undirected,32698,,3.0
杂质,酸性,Undirected,31044,,1.0
杂质,烷,Undirected,30208,,4.0
石灰石,二氧化硫,Undirected,31742,,3.0
石灰石,石膏,Undirected,32807,,3.0
石灰石,分解,Undirected,30061,,1.0
石灰石,气体,Undirected,31141,,4.0
石灰石,含量,Undirected,31977,,3.0
石灰石,页岩,Undirected,30099,,1.0
石灰石,硅,Undirected,30372,,1.0
石灰石,总产量,Undirected,32661,,3.0
石灰石,精炼,Undirected,31578,,1.0
石灰石,铝土矿,Undirected,31886,,3.0
石灰石,氧化铝,Undirected,32546,,3.0
石灰石,再生资源,Undirected,31161,,4.0
石灰石,花岗岩,Undirected,30588,,4.0
二氧化硫,过滤,Undirected,29489,,8.0
二氧化硫,钢铁,Undirected,32600,,3.0
二氧化硫,温度,Undirected,30577,,2.0
二氧化硫,油气,Undirected,29789,,1.0
二氧化硫,废气,Undirected,30781,,4.0
二氧化硫,微生物,Undirected,30289,,4.0
二氧化硫,化工厂,Undirected,30550,,8.0
二氧化硫,生物质,Undirected,32671,,3.0
二氧化硫,页岩,Undirected,29592,,4.0
二氧化硫,能量,Undirected,30592,,1.0
二氧化硫,氮氧化物,Undirected,29669,,1.0
二氧化硫,二氧化氮,Undirected,29667,,5.0
二氧化硫,铁矿石,Undirected,32492,,3.0
二氧化硫,防腐剂,Undirected,29721,,4.0
二氧化硫,焦炉煤气,Undirected,29754,,4.0
二氧化硫,环境容量,Undirected,31576,,1.0
二氧化硫,有效性,Undirected,30380,,1.0
二氧化硫,硒,Undirected,30103,,1.0
二氧化硫,磺胺,Undirected,32688,,3.0
二氧化硫,孔雀石绿,Undirected,30555,,1.0
二氧化硫,乙酰,Undirected,30648,,1.0
二氧化硫,精密仪器,Undirected,30845,,1.0
二氧化硫,水冷却,Undirected,32456,,3.0
二氧化硫,电煤,Undirected,32222,,3.0
过滤,化学反应,Undirected,32394,,3.0
过滤,杂质,Undirected,32461,,3.0
过滤,石膏,Undirected,31743,,3.0
过滤,发酵,Undirected,32597,,3.0
过滤,微生物,Undirected,30434,,7.0
过滤,脱硫,Undirected,31725,,1.0
过滤,肥料,Undirected,30659,,1.0
过滤,活性炭,Undirected,30479,,4.0
过滤,精炼,Undirected,32248,,3.0
过滤,干燥,Undirected,29887,,4.0
过滤,锶,Undirected,31627,,4.0
过滤,有机肥料,Undirected,32196,,3.0
石膏,沉淀,Undirected,29490,,1.0
石膏,天然气,Undirected,31458,,1.0
石膏,干法,Undirected,32719,,3.0
石膏,铝,Undirected,32220,,3.0
石膏,空间结构,Undirected,31731,,1.0
石膏,尾矿,Undirected,30032,,1.0
石膏,活化,Undirected,31428,,4.0
石膏,最高价,Undirected,30067,,1.0
石膏,乳酸钙,Undirected,31265,,4.0
沉淀,水污染,Undirected,29621,,4.0
沉淀,过滤,Undirected,31903,,3.0
沉淀,聚合,Undirected,31720,,4.0
沉淀,升华,Undirected,32482,,3.0
沉淀,瓦斯,Undirected,29503,,4.0
沉淀,复合材料,Undirected,31982,,3.0
沉淀,液晶,Undirected,31940,,3.0
沉淀,铝,Undirected,30155,,8.0
沉淀,葡萄酒,Undirected,32079,,3.0
沉淀,浸润,Undirected,30894,,2.0
沉淀,能量,Undirected,31132,,4.0
沉淀,脱硫,Undirected,31744,,3.0
沉淀,张力,Undirected,31315,,7.0
沉淀,促进作用,Undirected,30603,,4.0
沉淀,已经证明,Undirected,30399,,1.0
沉淀,砝码,Undirected,30976,,4.0
沉淀,残留物,Undirected,31979,,3.0
沉淀,维生素,Undirected,31405,,4.0
沉淀,酸雨,Undirected,30566,,1.0
沉淀,卤,Undirected,32660,,3.0
沉淀,酸,Undirected,30999,,1.0
沉淀,氧,Undirected,31154,,1.0
燃烧,炸药,Undirected,30850,,1.0
燃烧,气流,Undirected,30026,,4.0
燃烧,煤,Undirected,29957,,4.0
燃烧,水污染,Undirected,31282,,1.0
燃烧,铝合金,Undirected,29491,,1.0
燃烧,钢铁,Undirected,29523,,7.0
燃烧,气体,Undirected,29528,,21.0
燃烧,温度,Undirected,30969,,1.0
燃烧,陶瓷,Undirected,30927,,1.0
燃烧,发酵,Undirected,32273,,3.0
燃烧,液化气,Undirected,31104,,1.0
燃烧,电子管,Undirected,29641,,4.0
燃烧,柴油,Undirected,30001,,8.0
燃烧,甲基,Undirected,31397,,1.0
燃烧,凝血,Undirected,30344,,2.0
燃烧,一氧化碳,Undirected,31700,,4.0
燃烧,岩浆,Undirected,29787,,1.0
燃烧,煤渣,Undirected,31087,,4.0
燃烧,聚氯乙烯,Undirected,32691,,4.0
燃烧,电石,Undirected,32643,,3.0
燃烧,制备,Undirected,30134,,1.0
燃烧,残留物,Undirected,31670,,1.0
燃烧,波动性,Undirected,30529,,5.0
燃烧,标准大气压,Undirected,32410,,3.0
燃烧,膨胀比,Undirected,32674,,3.0
铝合金,天然气,Undirected,30978,,4.0
铝合金,金,Undirected,32775,,3.0
铝合金,盐,Undirected,29530,,4.0
铝合金,橡胶,Undirected,30285,,1.0
铝合金,材料工程,Undirected,32313,,3.0
铝合金,体积,Undirected,30413,,2.0
铝合金,氧化铝,Undirected,29936,,4.0
光谱,精度,Undirected,29492,,2.0
光谱,远红外,Undirected,30143,,4.0
光谱,碳氢化合物,Undirected,30713,,4.0
光谱,痕量,Undirected,32466,,3.0
光谱,光学传递函数,Undirected,31438,,1.0
光谱,重油,Undirected,31677,,1.0
精度,温度,Undirected,30856,,2.0
精度,电焊,Undirected,30415,,1.0
分子,钻石,Undirected,31594,,1.0
分子,碳,Undirected,29640,,4.0
分子,氢,Undirected,29583,,1.0
分子,炸药,Undirected,29493,,3.0
分子,升华,Undirected,29761,,8.0
分子,机理,Undirected,32577,,3.0
分子,气体,Undirected,30634,,4.0
分子,塑料,Undirected,31846,,3.0
分子,发酵,Undirected,32140,,3.0
分子,微生物,Undirected,30043,,4.0
分子,冻干,Undirected,30467,,1.0
分子,锎,Undirected,30557,,4.0
分子,淀粉,Undirected,30321,,4.0
分子,试剂,Undirected,31944,,3.0
分子,弗兰克,Undirected,29938,,1.0
