Id,Label,度
培养皿,培养皿,2
线粒体,线粒体,4
脱氧核糖核酸,脱氧核糖核酸,3
外溢,外溢,2
水华,水华,3
增强体,增强体,1
能量,能量,67
催化,催化,14
酿造技术,酿造技术,4
核燃料,核燃料,13
核反应堆,核反应堆,5
变压器,变压器,22
原子弹,原子弹,8
甲苯,甲苯,1
苯,苯,14
水溶性,水溶性,1
偏硅酸,偏硅酸,8
金,金,75
煤化,煤化,8
镁,镁,21
材料工程,材料工程,10
镁铝合金,镁铝合金,7
稀土,稀土,13
海洛因,海洛因,4
毒品,毒品,17
有机分子,有机分子,2
有机合成,有机合成,2
钯,钯,4
偶联反应,偶联反应,1
玄武岩,玄武岩,1
麻,麻,13
光导纤维,光导纤维,2
高真空,高真空,3
合金,合金,18
氦,氦,3
钻石,钻石,26
硬度,硬度,8
陶瓷,陶瓷,44
互补性,互补性,11
全分析,全分析,1
耗氧量,耗氧量,2
聚酯,聚酯,3
煤气,煤气,10
氮氧化物,氮氧化物,11
分子,分子,37
导电性,导电性,3
烯,烯,5
原子,原子,7
晶体管,晶体管,2
硒,硒,24
淋巴因子,淋巴因子,1
机理,机理,22
克隆,克隆,6
干扰素,干扰素,3
柠檬黄,柠檬黄,3
油脂,油脂,23
糖,糖,26
酸,酸,16
蔗糖,蔗糖,3
酸奶,酸奶,14
甘蔗,甘蔗,10
漂白剂,漂白剂,4
再循环,再循环,4
铝合金,铝合金,35
过滤,过滤,36
瓦斯,瓦斯,26
基团,基团,2
冷却塔,冷却塔,4
回收设备,回收设备,2
砝码,砝码,16
热值,热值,3
固体,固体,15
铅,铅,18
锌,锌,26
氧气,氧气,27
氧,氧,22
体积,体积,15
维生素,维生素,33
负电荷,负电荷,2
橙黄,橙黄,2
气体离子,气体离子,1
升华,升华,32
干法,干法,13
浓缩铀,浓缩铀,9
纯度,纯度,16
核能,核能,19
反应速度,反应速度,3
铝土矿,铝土矿,7
中性,中性,9
宝石,宝石,17
玉髓,玉髓,1
琥珀,琥珀,3
周期性,周期性,10
水晶,水晶,19
黄土,黄土,10
内影像,内影像,2
气流,气流,5
悬浮物,悬浮物,3
停止时间,停止时间,1
墨水,墨水,3
氯气,氯气,11
烧碱,烧碱,11
重油,重油,6
空气污染指数,空气污染指数,4
可吸入颗粒物,可吸入颗粒物,12
水胺,水胺,2
丝,丝,2
琥珀酸,琥珀酸,1
环酮,环酮,1
激素,激素,15
焦化,焦化,4
聚碳酸酯,聚碳酸酯,3
蛋氨酸,蛋氨酸,8
蓝宝石,蓝宝石,11
氯丁橡胶,氯丁橡胶,5
重金属,重金属,16
煤化工,煤化工,20
涤纶,涤纶,3
己内酰胺,己内酰胺,1
玻璃纤维,玻璃纤维,8
镉,镉,3
废气,废气,39
铬,铬,7
砷,砷,6
汞,汞,9
碳氢化合物,碳氢化合物,7
空间结构,空间结构,3
太阳辐射,太阳辐射,8
硫,硫,4
镀金,镀金,6
乙醇,乙醇,12
湿法,湿法,7
稀磷酸,稀磷酸,1
乙酰,乙酰,2
挥发,挥发,11
组分,组分,3
添加剂,添加剂,26
脱水,脱水,12
醇,醇,9
微循环,微循环,15
温差,温差,23
断层扫描,断层扫描,1
化工原料,化工原料,4
聚氯乙烯,聚氯乙烯,7
氢氰酸,氢氰酸,3
氘,氘,3
相对湿度,相对湿度,4
总硬度,总硬度,2
钴,钴,7
精密仪器,精密仪器,9
水封,水封,4
微量元素,微量元素,26
镍,镍,10
粘土,粘土,6
弱酸性,弱酸性,4
固态,固态,10
化学成分,化学成分,4
碳酸饮料,碳酸饮料,5
矿石,矿石,16
钒,钒,10
钛,钛,11
鱼肝油,鱼肝油,2
洗脱,洗脱,2
钠,钠,6
总产量,总产量,23
营养盐,营养盐,2
盐卤,盐卤,5
钙,钙,27
碘,碘,7
碳铵,碳铵,6
化肥,化肥,34
酒精,酒精,11
植物油,植物油,13
动物油,动物油,2
反应塔,反应塔,2
锡,锡,2
颗粒,颗粒,31
过度照射,过度照射,2
慢性感染,慢性感染,1
铝箔,铝箔,3
制备,制备,14
聚合,聚合,14
限度,限度,7
食用碘盐,食用碘盐,2
结构设计,结构设计,8
氧化铝,氧化铝,15
冶炼,冶炼,24
连锁反应,连锁反应,21
淀粉糖,淀粉糖,1
有毒,有毒,6
溴,溴,1
纽扣电池,纽扣电池,1
食品添加剂,食品添加剂,12
不锈钢,不锈钢,29
摩尔,摩尔,4
羊毛,羊毛,5
蓄电池,蓄电池,19
冷拔,冷拔,2
铀,铀,8
反应器,反应器,4
回收率,回收率,2
氨基,氨基,7
海藻,海藻,2
元素符号,元素符号,1
原子质量,原子质量,1
化学元素,化学元素,1
命名,命名,34
应用化学,应用化学,1
电石,电石,6
水槽,水槽,8
脂肪含量,脂肪含量,4
胆固醇,胆固醇,17
无机盐,无机盐,2
能级,能级,7
红外,红外,8
抗癌药物,抗癌药物,2
腐蚀,腐蚀,20
白雾,白雾,2
石膏,石膏,14
菜油,菜油,3
维尼纶,维尼纶,14
碳素,碳素,4
青铜,青铜,13
促进作用,促进作用,22
相互作用,相互作用,14
竞争性,竞争性,6
脱氧核糖核苷酸,脱氧核糖核苷酸,2
液化,液化,7
糖精钠,糖精钠,2
石灰石,石灰石,16
玻璃钢,玻璃钢,4
蛋白,蛋白,19
丁二醇,丁二醇,2
甲基丙烯酸甲酯,甲基丙烯酸甲酯,5
聚乙烯醇,聚乙烯醇,6
甲硫醇,甲硫醇,4
醋酐,醋酐,2
硫酸钾,硫酸钾,7
聚丙烯,聚丙烯,3
萃取,萃取,4
释放的能量,释放的能量,4
氢能,氢能,8
核聚变,核聚变,7
放电,放电,5
液体,液体,20
空气净化器,空气净化器,2
油性,油性,5
蒸发残渣,蒸发残渣,1
热加工,热加工,2
煤质,煤质,6
工程塑料,工程塑料,2
交联,交联,5
爆炸物,爆炸物,4
非金属,非金属,4
炭,炭,2
氧化镁,氧化镁,1
营养素,营养素,5
异物,异物,2
温度计,温度计,10
波动性,波动性,4
苦味素,苦味素,1
亚麻酸,亚麻酸,2
不饱和脂肪酸,不饱和脂肪酸,3
油酸,油酸,2
亚油酸,亚油酸,2
动脉硬化,动脉硬化,2
表面涂层,表面涂层,3
炭黑,炭黑,2
脱硫,脱硫,18
热电,热电,13
流化床,流化床,3
空气湿度,空气湿度,7
碳酸锶,碳酸锶,1
冰毒,冰毒,2
咖啡因,咖啡因,5
炸药,炸药,13
煤渣,煤渣,7
苯并芘,苯并芘,6
尼古丁,尼古丁,3
炉煤气,炉煤气,1
硫铁矿,硫铁矿,5
氡,氡,5
脱氢乙酸,脱氢乙酸,1
山梨酸,山梨酸,1
空气过滤器,空气过滤器,1
钾肥,钾肥,6
铝板,铝板,5
脱脂,脱脂,1
阴极,阴极,2
金属冶炼,金属冶炼,19
棉,棉,13
氧化还原,氧化还原,2
化学变化,化学变化,2
透气性,透气性,10
缩合,缩合,2
化学反应,化学反应,3
酯,酯,5
酯化,酯化,2
双甘磷,双甘磷,2
菱铁矿,菱铁矿,2
碳酸盐,碳酸盐,3
危险物,危险物,2
来苏,来苏,2
水磨,水磨,1
液化气,液化气,9
抗氧化,抗氧化,8
多酚物质,多酚物质,2
凝集,凝集,3
胰岛素,胰岛素,5
水化,水化,1
生物质,生物质,5
动力学,动力学,7
油燃烧,油燃烧,3
瓷器,瓷器,8
绝缘油,绝缘油,1
合成气,合成气,1
发电技术,发电技术,9
过氧化物酶,过氧化物酶,2
免疫治疗,免疫治疗,2
环境科学,环境科学,13
表面化学,表面化学,2
标准物质,标准物质,2
铂,铂,5
燃油喷射泵,燃油喷射泵,2
光谱,光谱,4
接触电,接触电,1
氧化降解,氧化降解,2
模型研究,模型研究,3
结晶器,结晶器,2
柴油机,柴油机,13
铅酸,铅酸,8
生物技术,生物技术,18
橡胶,橡胶,24
变压器油,变压器油,2
透析,透析,4
燃烧器,燃烧器,4
侵染,侵染,1
拜尔,拜尔,4
胶片,胶片,1
氙气,氙气,9
紧密连接,紧密连接,2
锂,锂,13
加热,加热,19
远红外,远红外,1
氨基磺酸,氨基磺酸,1
乙酸盐,乙酸盐,2
磺酸盐,磺酸盐,2
硫化,硫化,3
氯磺酸,氯磺酸,3
焦亚硫酸钠,焦亚硫酸钠,2
活性炭,活性炭,10
丰度,丰度,3
不溶性硫磺,不溶性硫磺,3
二硫化碳,二硫化碳,6
烯烃,烯烃,5
羟基,羟基,2
亚硫酸钠,亚硫酸钠,2
酸甲酯,酸甲酯,2
硫肥,硫肥,2
液体二氧化硫,液体二氧化硫,2
火山岩,火山岩,2
二氧化锰,二氧化锰,1
醋,醋,16
试纸,试纸,4
低血糖,低血糖,2
试管,试管,2
试剂,试剂,4
钚,钚,4
混合氧化物,混合氧化物,1
吸收率,吸收率,2
核磁共振,核磁共振,3
陶器,陶器,7
光中心,光中心,2
倒伏,倒伏,4
胶凝,胶凝,4
吸潮,吸潮,3
网状,网状,6
钙磷比例,钙磷比例,3
锰,锰,16
钼,钼,4
青霉素,青霉素,5
有机硅,有机硅,2
硅酸钠,硅酸钠,2
材料科学与工程,材料科学与工程,4
含氨基酸,含氨基酸,2
二价,二价,2
一价,一价,2
结构分析,结构分析,3
中枢神经系统,中枢神经系统,3
热泵,热泵,5
量子状态,量子状态,1
量子,量子,3
麻黄碱,麻黄碱,1
重叠,重叠,6
碳循环,碳循环,3
取样,取样,9
草甘膦,草甘膦,2
虹吸管,虹吸管,1
卤,卤,10
抑制作用,抑制作用,4
钡,钡,5
碳酸,碳酸,2
铁锈,铁锈,1
燃料电池,燃料电池,5
族,族,10
自然通风,自然通风,10
砂浴,砂浴,2
环境温度,环境温度,6
离心力,离心力,1
转炉,转炉,6
副产物,副产物,4
过滤池,过滤池,1
法拉,法拉,1
光合作用,光合作用,5
柏油,柏油,3
悬浮颗粒物,悬浮颗粒物,2
热效应,热效应,2
渗透压,渗透压,2
薄荷,薄荷,2
轻金属,轻金属,1
冷凝水,冷凝水,4
酸碱,酸碱,3
聚酯纤维,聚酯纤维,1
庆大霉素,庆大霉素,3
天平,天平,9
概率,概率,18
淬火,淬火,3
洗矿,洗矿,2
空心砖,空心砖,4
加气混凝土,加气混凝土,5
聚苯板,聚苯板,3
咖啡碱,咖啡碱,2
叶绿素,叶绿素,5
抗病性,抗病性,1
毒副作用,毒副作用,7
化学药品,化学药品,7
爱因斯坦,爱因斯坦,4
还原,还原,8
卵磷脂,卵磷脂,2
熔融,熔融,5
砒霜,砒霜,2
调节剂,调节剂,3
磷肥,磷肥,8
过磷酸钙,过磷酸钙,2
当量,当量,8
水循环,水循环,4
酸碱平衡,酸碱平衡,2
结构特点,结构特点,4
水浴,水浴,1
化学纤维,化学纤维,3
炼焦,炼焦,8
净水器,净水器,1
垃圾资源,垃圾资源,3
钾,钾,9
寡糖,寡糖,1
内啡肽,内啡肽,4
活化,活化,2
二氧化硅,二氧化硅,2
葡甘露聚糖,葡甘露聚糖,1
天然色素,天然色素,5
酶,酶,7
粉末冶金,粉末冶金,6
铸钢,铸钢,1
绝热材料,绝热材料,2
磷酸盐,磷酸盐,3
沃尔,沃尔,3
碳砖,碳砖,1
靛蓝,靛蓝,2
磺胺,磺胺,2
硅酸盐水泥,硅酸盐水泥,4
聚阴离子,聚阴离子,2
硬聚氯乙烯,硬聚氯乙烯,2
锌锰电池,锌锰电池,2
瓷,瓷,4
柱塞,柱塞,2
防霉剂,防霉剂,2
阳极氧化,阳极氧化,2
乙酸乙烯酯,乙酸乙烯酯,5
低碳钢,低碳钢,2
低合金,低合金,2
硅烷,硅烷,3
爆炸威力,爆炸威力,5
刺激性气体,刺激性气体,1
气化,气化,6
热解,热解,4
合成橡胶,合成橡胶,3
焦糖,焦糖,2
着色剂,着色剂,3
张力,张力,16
白金,白金,3
过滤器,过滤器,3
洋兰,洋兰,1
灌流,灌流,5
二氧化氮,二氧化氮,3
脂质,脂质,3
导管,导管,3
链霉素,链霉素,1
最高价,最高价,5
天体化学,天体化学,1
四氧化二氮,四氧化二氮,2
液氧,液氧,3
地球化学,地球化学,2
生铁,生铁,3
糖类,糖类,5
赤铁矿,赤铁矿,3
金属离子,金属离子,1
气态燃料,气态燃料,2
化学能,化学能,2
多巴胺,多巴胺,1
酸处理,酸处理,2
释放能量,释放能量,2
浊度,浊度,2
工业硫磺,工业硫磺,2
铬酸酐,铬酸酐,2
增塑,增塑,2
聚氯乙稀,聚氯乙稀,2
锶盐,锶盐,4
碳酸钙,碳酸钙,4
磁强计,磁强计,2
敌克松,敌克松,3
热效率,热效率,1
丹宁酸,丹宁酸,2
液化石油气,液化石油气,7
防腐剂,防腐剂,11
立方体,立方体,1
厌氧消化,厌氧消化,2
防水涂料,防水涂料,3
木炭,木炭,3
氢,氢,6
辛酸,辛酸,4
灵敏度,灵敏度,5
炉渣,炉渣,3
重水,重水,1
吸附性,吸附性,1
黄玉,黄玉,2
可燃气体,可燃气体,4
发生器,发生器,3
吸附能力,吸附能力,2
放射性物质,放射性物质,2
细胞膜,细胞膜,4
太阳光线,太阳光线,1
亚克力管,亚克力管,1
压电陶瓷,压电陶瓷,1
陶瓷工业,陶瓷工业,1
强酸,强酸,1
矿物纤维,矿物纤维,1
波长,波长,1
裂变,裂变,10
气态,气态,2
洗脱液,洗脱液,1
核反应,核反应,1
水分析,水分析,2
湿度比,湿度比,1
链延伸,链延伸,2
射气,射气,3
酸性物质,酸性物质,3
多元醇,多元醇,2
石灰水,石灰水,2
耐用性,耐用性,3
单色,单色,4
硫黄,硫黄,2
岩浆,岩浆,5
聚酯树脂,聚酯树脂,1
硅胶,硅胶,3
脱硝,脱硝,5
惰性气体,惰性气体,1
酸雨,酸雨,8
冰醋酸,冰醋酸,1
饱和度,饱和度,4
炭渣,炭渣,2
吸引作用,吸引作用,1
锰渣,锰渣,1
锰铁,锰铁,1
堆肥,堆肥,1
酸度,酸度,3
硬质合金,硬质合金,3
苯胺,苯胺,1
焦炉气,焦炉气,2
锰酸,锰酸,3
快慢,快慢,2
协同效应,协同效应,4
遮光板,遮光板,1
内质,内质,1
气化率,气化率,1
有机物质,有机物质,4
酯化反应,酯化反应,3
氧化反应,氧化反应,2
渗析,渗析,2
热力学,热力学,2
缔合,缔合,5
挥发性物质,挥发性物质,2
标准曲线,标准曲线,3
对苯二甲酸,对苯二甲酸,2
纺织工业,纺织工业,1
氧化反应器,氧化反应器,2
氧化铁,氧化铁,1
红宝石,红宝石,6
液晶,液晶,7
汽油弹,汽油弹,2
硬化油,硬化油,1
尾矿,尾矿,2
大气腐蚀,大气腐蚀,1
系统误差,系统误差,1
微量化学,微量化学,1
气相色谱,气相色谱,1
酵母,酵母,4
纳米材料,纳米材料,2
质谱联用仪,质谱联用仪,1
荧光,荧光,3
色谱,色谱,1
熔炉,熔炉,8
等价,等价,2
硝基苯,硝基苯,2
离子浓度,离子浓度,2
苯酚,苯酚,1
等电子,等电子,2
副产品,副产品,6
石油气,石油气,1
支链,支链,4
淀粉含量,淀粉含量,4
电热器,电热器,1
化学处理,化学处理,1
二次能源,二次能源,1
甲烷,甲烷,4
发生炉,发生炉,2
固定床,固定床,2
碳钢,碳钢,1
微克,微克,1
喷出岩,喷出岩,1
含硫量,含硫量,2
砷超标,砷超标,1
荧光分光光度计,荧光分光光度计,1
定容,定容,3
精练,精练,4
茶油,茶油,4
亮蓝,亮蓝,1
脂蛋白,脂蛋白,3
甘油三酯,甘油三酯,2
角蛋白,角蛋白,1
心肌梗死,心肌梗死,1
植物纤维,植物纤维,1
碱性电池,碱性电池,1
沉淀物,沉淀物,3
氟利昂,氟利昂,3
纯碱,纯碱,4
癌胚抗原,癌胚抗原,2
箭毒,箭毒,1
酸价,酸价,1
融雪剂,融雪剂,1
钨,钨,2
锗,锗,2
酸性,酸性,5
乙酰胺,乙酰胺,2
羟苯基,羟苯基,2
施釉,施釉,1
正极,正极,3
负极,负极,1
叶酸,叶酸,6
加成,加成,4
利尿剂,利尿剂,2
白土,白土,3
注射器,注射器,2
胰酶,胰酶,1
香蕉水,香蕉水,1
可燃物,可燃物,6
气焊,气焊,4
燃烧室,燃烧室,4
衍射,衍射,2
横截面,横截面,1
己胺,己胺,1
胶质,胶质,1
乳酸,乳酸,2
氧化,氧化,5
葡萄糖,葡萄糖,5
脱氢酶,脱氢酶,2
盐皮质激素,盐皮质激素,2
糖皮质激素,糖皮质激素,2
雄激素,雄激素,2
半乳糖,半乳糖,2
苯丙酮尿症,苯丙酮尿症,3
异形,异形,1
室温,室温,3
纤维素,纤维素,5
计算机模拟,计算机模拟,2
材料科学,材料科学,1
等离子体,等离子体,5
基本粒子,基本粒子,1
胶子,胶子,3
易燃物,易燃物,2
胃肠道,胃肠道,2
芬氟拉明,芬氟拉明,1
海盐,海盐,2
结构型,结构型,2
已经证明,已经证明,3
电解槽,电解槽,2
新型能源,新型能源,1
有机肥料,有机肥料,2
有效面积,有效面积,1
干点,干点,1
空气浴,空气浴,1
除垢剂,除垢剂,2
微电子技术,微电子技术,4
脂肪组织,脂肪组织,5
岐化酶,岐化酶,2
甜菜糖,甜菜糖,2
乳脂,乳脂,1
称量,称量,1
氢化油,氢化油,1
氢化,氢化,2
半固体,半固体,2
锔,锔,1
定量分析,定量分析,1
熔岩,熔岩,1
流明,流明,2
深红色,深红色,3
临界值,临界值,5
氯,氯,8
皮棉,皮棉,1
介质,介质,4
X射线,X射线,4
电容器,电容器,1
毛细血管,毛细血管,5
角质,角质,3
硼,硼,3
钟乳石,钟乳石,2
免疫性,免疫性,1
混合气体,混合气体,1
敌敌畏,敌敌畏,2
肌酸磷酸激酶,肌酸磷酸激酶,1
肌红蛋白,肌红蛋白,1
氚,氚,2
绝对值,绝对值,3
矿物元素,矿物元素,4
砾岩,砾岩,2
花岗岩,花岗岩,2
过敏反应,过敏反应,1
改性剂,改性剂,3
再生剂,再生剂,2
乳化,乳化,3
芳香胺,芳香胺,1
苯丙胺,苯丙胺,2
新霉素,新霉素,2
光缆,光缆,3
氧气瓶,氧气瓶,5
棉籽油,棉籽油,1
胶凝剂,胶凝剂,2
无机物,无机物,3
冷凝器,冷凝器,2
烧灼,烧灼,2
漏斗,漏斗,1
掩蔽,掩蔽,2
唑,唑,2
左旋,左旋,2
共融点,共融点,1
雷默,雷默,1
波尔,波尔,2
高炉炼铁,高炉炼铁,3
标准差,标准差,1
酸中毒,酸中毒,2
水电解,水电解,1
二氧化钛,二氧化钛,3
增稠剂,增稠剂,2
硼砂,硼砂,2
脂溶性,脂溶性,2
微量营养,微量营养,2
脂,脂,1
总生物碱,总生物碱,2
八面体,八面体,2
茶多酚,茶多酚,4
谷氨酸,谷氨酸,2
循环硫化,循环硫化,1
能量守恒,能量守恒,1
毒气,毒气,1
电解液,电解液,2
钴酸,钴酸,2
内碳,内碳,1
泡沫灭火剂,泡沫灭火剂,1
漂白粉,漂白粉,1
蒸馏水,蒸馏水,2
天然水,天然水,2
方向性,方向性,2
烟酸,烟酸,2
核酸,核酸,2
原酸,原酸,2
前驱物质,前驱物质,2
性激素,性激素,1
孕激素,孕激素,1
通透性,通透性,1
氨曲南,氨曲南,3
培美曲塞二钠,培美曲塞二钠,2
氢氧化镁,氢氧化镁,2
预热器,预热器,2
铁丝网,铁丝网,4
氧合酶,氧合酶,2
合酶,合酶,2
磷酸化,磷酸化,2
一氧化氮,一氧化氮,2
阳离子,阳离子,2
肠杆菌属,肠杆菌属,1
乙酰化,乙酰化,3
丹宁,丹宁,2
抗雌激素,抗雌激素,2
刺激作用,刺激作用,1
脱氧剂,脱氧剂,1
水溶性维生素,水溶性维生素,1
锡合金,锡合金,2
食用色素,食用色素,2
粒状结构,粒状结构,1
渗透性,渗透性,1
变性,变性,1
浓硫酸,浓硫酸,2
太阳电池,太阳电池,1
循环过程,循环过程,2
液氨,液氨,1
氨气,氨气,1
钍,钍,2
应用科学,应用科学,5
稀有气体,稀有气体,2
沙林,沙林,1
皂矾,皂矾,1
净化装置,净化装置,1
游离,游离,2
西酞普兰,西酞普兰,2
枸橼酸,枸橼酸,2
表面干燥,表面干燥,1
闪点,闪点,2
爆炸极限,爆炸极限,2
燃点,燃点,3
油粉,油粉,1
二甲基硅氧烷,二甲基硅氧烷,2
延伸效应,延伸效应,1
硫化氢,硫化氢,2
脱氮,脱氮,1
烷,烷,1
对苯二酚,对苯二酚,1
链式反应,链式反应,1
热对流,热对流,1
放射性同位素,放射性同位素,2
碲,碲,1
气体分析器,气体分析器,2
同素异形,同素异形,2
氧化剂,氧化剂,2
弗兰克,弗兰克,1
盐生植物,盐生植物,2
黑色金属,黑色金属,2
焙烧,焙烧,3
贝氏体,贝氏体,1
稀土金属,稀土金属,1
白水泥,白水泥,2
滤液,滤液,2
电子管,电子管,2
沙眼衣原体,沙眼衣原体,2
氟病,氟病,3
稳定化,稳定化,2
吗丁啉,吗丁啉,1
二甲苯,二甲苯,4
环境标准,环境标准,2
压缩行程,压缩行程,2
膨胀比,膨胀比,1
转化器,转化器,2
有机化学,有机化学,1
蜂毒,蜂毒,1
锆,锆,2
矿物,矿物,4
景泰蓝,景泰蓝,1
石油工业,石油工业,3
醚,醚,1
中微子,中微子,2
染色,染色,1
肌瘤,肌瘤,3
钙离子,钙离子,1
氰化钠,氰化钠,2
脱蜡,脱蜡,1
镀黄铜,镀黄铜,1
糖化,糖化,2
锎,锎,1
电子显微镜,电子显微镜,1
酸类,酸类,1
通用型,通用型,2
磁铁,磁铁,1
氰基,氰基,1
铸铁,铸铁,1
添加物,添加物,2
铯,铯,2
轻水,轻水,4
尾流,尾流,1
微粒,微粒,4
煅烧,煅烧,1
石灰窑,石灰窑,4
多糖,多糖,2
石油产品,石油产品,3
荧光物质,荧光物质,1
缓冲电池,缓冲电池,1
糖酐铁,糖酐铁,1
cqrb,cqrb,0
电煤,电煤,17
重排,重排,1
尼龙,尼龙,1
生物燃料,生物燃料,5
采样器,采样器,1
甲醇,甲醇,12
重质碳酸钙,重质碳酸钙,1
海绵,海绵,1
易燃性,易燃性,1
蜡纸,蜡纸,1
酸洗,酸洗,2
盐矿,盐矿,2
造纸工业,造纸工业,2
气肿,气肿,1
化学家,化学家,1
甜味剂,甜味剂,3
靛,靛,2
亚甲基,亚甲基,1
黑液,黑液,1
杀虫剂,杀虫剂,2
气溶胶,气溶胶,1
粗盐,粗盐,1
碱性食物,碱性食物,1
磷酸三,磷酸三,1
玉米淀粉,玉米淀粉,2
协同作用,协同作用,1
橡胶工业,橡胶工业,1
梯恩梯,梯恩梯,1
亲水性,亲水性,2
温降,温降,1
血糖,血糖,10
卡那霉素,卡那霉素,1
蒜辣素,蒜辣素,1
通用硅酸盐水泥,通用硅酸盐水泥,1
铬酸,铬酸,1
铜粉,铜粉,1
木蜡,木蜡,2
氯酸钾,氯酸钾,1
沉积岩,沉积岩,1
电子式,电子式,1
型煤,型煤,2
生长激素,生长激素,2
科里,科里,1
花青素,花青素,2
线型,线型,2
加氢精制,加氢精制,1
曲霉毒素,曲霉毒素,1
乙酸,乙酸,2
化学肥料,化学肥料,1
稀有金属,稀有金属,1
铟,铟,1
配合力,配合力,1
金属陶瓷,金属陶瓷,1
甲基,甲基,1
大麻,大麻,2
磷酸酶,磷酸酶,1
夸克,夸克,1
棕榈油,棕榈油,1
紫铜,紫铜,1
粘合剂,粘合剂,1
国际单位,国际单位,1
凝点,凝点,1
脂肪酸,脂肪酸,1
断链,断链,1
染色质丝,染色质丝,1
进化树,进化树,1
细胞角蛋白,细胞角蛋白,1
乙烷,乙烷,1
核磁共振成像,核磁共振成像,1
二甲基亚砜,二甲基亚砜,1
短周期,短周期,1
金箔,金箔,1
固体物质,固体物质,1
酸碱中和反应,酸碱中和反应,1
多功能性,多功能性,1
甘草酸,甘草酸,1
二恶烷,二恶烷,2
孔雀石绿,孔雀石绿,1
大分子,大分子,1
卡托普利,卡托普利,1
蜡,蜡,2
冷却水,冷却水,1
偏酸,偏酸,1
脂类,脂类,1
熔化,熔化,1
雌雄异株,雌雄异株,1
滤纸,滤纸,1
平板玻璃,平板玻璃,1
定量化,定量化,1
不溶性,不溶性,3
计算机控制,计算机控制,1
过碳,过碳,1
正火,正火,1
化学合成,化学合成,1
结肠癌,结肠癌,1
核桃油,核桃油,1
电子气,电子气,1
光轴,光轴,1
阳电子,阳电子,1
腺体,腺体,1
残留物,残留物,1
无水氨,无水氨,1
熏蒸,熏蒸,2
厌氧发酵,厌氧发酵,1
PM2.5,PM2.5,1
金属蛋白酶,金属蛋白酶,1
黄蜡,黄蜡,1
糖精,糖精,1
带电粒子,带电粒子,1
四面体,四面体,1
白色污染,白色污染,1
联合疫苗,联合疫苗,1
纳米,纳米,4
测量精度,测量精度,1
聚合物,聚合物,2
抑制因子,抑制因子,1
含碳量,含碳量,1
废油再生,废油再生,1
胃蛋白酶,胃蛋白酶,1
脂肪,脂肪,8
液体燃料,液体燃料,1
亚硝胺,亚硝胺,1
