Source,Target,Type,Id,Label,Weight
海水,花岗岩,Undirected,15787,,1.0
海水,燃烧,Undirected,17939,,1.0
海水,气体,Undirected,17272,,1.0
海水,盐,Undirected,16199,,2.0
海水,钢铁,Undirected,19213,,1.0
海水,温度,Undirected,19078,,1.0
海水,电池,Undirected,17997,,2.0
海水,氧气瓶,Undirected,15901,,1.0
海水,温差,Undirected,18445,,1.0
海水,浸润,Undirected,16857,,2.0
海水,核磁共振,Undirected,16446,,2.0
海水,宝石,Undirected,18858,,1.0
海水,侵染,Undirected,15961,,2.0
海水,化肥,Undirected,17941,,1.0
海水,摩尔,Undirected,17945,,3.0
海水,铜,Undirected,18309,,1.0
海水,电焊,Undirected,16267,,2.0
海水,水分,Undirected,18168,,2.0
海水,钛,Undirected,17916,,2.0
海水,橙黄,Undirected,17222,,1.0
海水,脂肪,Undirected,18672,,1.0
海水,冷凝水,Undirected,18896,,1.0
花岗岩,升华,Undirected,15890,,2.0
搅拌,粗盐,Undirected,15788,,1.0
搅拌,氢化反应,Undirected,18189,,1.0
搅拌,原油,Undirected,15853,,2.0
搅拌,溶液,Undirected,18611,,1.0
搅拌,腐蚀,Undirected,16650,,1.0
搅拌,复合型,Undirected,16940,,1.0
粗盐,发酵,Undirected,18183,,1.0
发酵,酸,Undirected,15789,,1.0
发酵,水污染,Undirected,16855,,2.0
发酵,氧气,Undirected,17794,,2.0
发酵,能量,Undirected,17678,,3.0
发酵,柴油,Undirected,18760,,1.0
发酵,含量,Undirected,19200,,2.0
发酵,分解,Undirected,18857,,1.0
发酵,油气,Undirected,18549,,1.0
发酵,抗生素,Undirected,18739,,1.0
发酵,铀,Undirected,17884,,2.0
发酵,钢铁,Undirected,17656,,2.0
发酵,温度,Undirected,17433,,2.0
发酵,连锁反应,Undirected,16030,,1.0
发酵,生物技术,Undirected,17662,,2.0
发酵,液体,Undirected,18126,,1.0
发酵,食用油,Undirected,16669,,1.0
发酵,硬度,Undirected,17413,,1.0
发酵,固态,Undirected,18082,,2.0
发酵,灵敏度,Undirected,19030,,1.0
发酵,称量,Undirected,19003,,1.0
发酵,葡萄酒,Undirected,18735,,3.0
发酵,降解,Undirected,17212,,1.0
发酵,还原,Undirected,16637,,2.0
发酵,菱镁矿,Undirected,16803,,1.0
发酵,黏土,Undirected,18759,,1.0
发酵,水晶,Undirected,17558,,3.0
发酵,琥珀,Undirected,18985,,1.0
发酵,甘醇,Undirected,18957,,1.0
发酵,光学显微镜,Undirected,17952,,1.0
发酵,弱酸性,Undirected,18003,,2.0
发酵,舒尔茨,Undirected,18182,,1.0
发酵,洗脱,Undirected,19004,,1.0
酸,能量,Undirected,16053,,3.0
酸,盐,Undirected,18184,,1.0
酸,菜油,Undirected,19252,,1.0
分子,量子,Undirected,17582,,1.0
