Source,Target,Type,Id,Label,Weight
介质,胶片,Undirected,8536,,2.0
介质,过滤,Undirected,11532,,1.0
胶片,燃烧,Undirected,9030,,1.0
卵黄,天平,Undirected,8537,,2.0
天平,抗生素,Undirected,11133,,2.0
天平,显微镜,Undirected,10425,,2.0
天平,放射性物质,Undirected,11137,,1.0
天平,水磨,Undirected,9073,,1.0
天平,已经证明,Undirected,10192,,1.0
天平,中性,Undirected,10104,,1.0
天平,浸润,Undirected,10722,,2.0
天平,液化天然气,Undirected,10985,,2.0
仪器仪表,有效性,Undirected,8538,,1.0
仪器仪表,电池,Undirected,10264,,1.0
仪器仪表,钢铁,Undirected,8546,,2.0
仪器仪表,复合型,Undirected,8599,,3.0
仪器仪表,放射性物质,Undirected,11769,,1.0
仪器仪表,应用化学,Undirected,9038,,4.0
仪器仪表,二甲苯,Undirected,11106,,2.0
有效性,重金属,Undirected,9510,,3.0
有效性,温度,Undirected,9888,,1.0
有效性,气体,Undirected,9466,,2.0
有效性,总产量,Undirected,9949,,1.0
有效性,氮氧化物,Undirected,11949,,1.0
能量,天平,Undirected,12301,,1.0
能量,有效性,Undirected,9169,,2.0
能量,二氧化碳,Undirected,10498,,2.0
能量,燃料电池,Undirected,9776,,3.0
能量,碳,Undirected,9874,,2.0
能量,脂肪含量,Undirected,9858,,1.0
能量,钢铁,Undirected,10141,,4.0
能量,含量,Undirected,12011,,1.0
能量,生物技术,Undirected,9470,,2.0
能量,熔炉,Undirected,9012,,2.0
能量,精炼,Undirected,9565,,3.0
能量,燃烧,Undirected,11044,,2.0
能量,糖,Undirected,8898,,1.0
能量,杂质,Undirected,8738,,2.0
能量,重金属,Undirected,12324,,1.0
能量,发酵,Undirected,8763,,5.0
能量,油气,Undirected,9857,,1.0
能量,柴油,Undirected,9693,,1.0
能量,温度,Undirected,8613,,2.0
能量,元素周期表,Undirected,8595,,1.0
能量,粒子,Undirected,9600,,2.0
能量,显微镜,Undirected,8861,,1.0
能量,酒精,Undirected,11355,,1.0
能量,废气,Undirected,9742,,2.0
能量,概率,Undirected,9310,,3.0
能量,辛酸,Undirected,10278,,2.0
能量,精度,Undirected,10325,,1.0
能量,荧光,Undirected,12115,,1.0
能量,连锁反应,Undirected,9089,,2.0
能量,激光,Undirected,11746,,1.0
能量,碳氢化合物,Undirected,10072,,2.0
能量,原子弹,Undirected,9682,,2.0
能量,铝合金,Undirected,10224,,2.0
能量,副产品,Undirected,10818,,2.0
能量,生长激素,Undirected,10304,,1.0
能量,原子核,Undirected,11275,,1.0
能量,材料科学,Undirected,11710,,1.0
能量,碳环,Undirected,9848,,4.0
能量,结构设计,Undirected,11923,,1.0
能量,光电,Undirected,10496,,1.0
能量,核燃料,Undirected,9499,,3.0
能量,营养素,Undirected,11868,,1.0
能量,填充密度,Undirected,9352,,1.0
能量,甲基肼,Undirected,9387,,1.0
能量,吸收能量,Undirected,12400,,1.0
能量,明胶,Undirected,9973,,1.0
能量,减压阀,Undirected,10895,,1.0
能量,波长,Undirected,10297,,2.0
能量,血糖,Undirected,12024,,1.0
电池,能量,Undirected,11663,,5.0
电池,钢铁,Undirected,12232,,1.0
电池,放射性,Undirected,9445,,2.0
电池,光缆,Undirected,9231,,2.0
电池,一氧化碳,Undirected,10073,,2.0
电池,食用油,Undirected,11083,,1.0
电池,温度,Undirected,10928,,2.0
电池,瓷器,Undirected,8597,,2.0
电池,总产量,Undirected,10522,,2.0
电池,液体,Undirected,9927,,1.0
电池,烧碱,Undirected,11856,,1.0
电池,汞,Undirected,11364,,1.0
电池,氮氧化物,Undirected,9663,,2.0
电池,柴油机,Undirected,9777,,1.0
电池,铅酸,Undirected,10965,,2.0
电池,自燃,Undirected,9836,,1.0
电池,结构设计,Undirected,10318,,3.0
电池,标定,Undirected,9668,,3.0
电池,铟,Undirected,10941,,1.0
电池,墨水,Undirected,12260,,1.0
红外,气味,Undirected,8539,,1.0
红外,体积,Undirected,10223,,1.0
红外,加热,Undirected,8634,,1.0
红外,激光,Undirected,10060,,2.0
红外,氧气,Undirected,10328,,2.0
红外,等离子体,Undirected,12273,,1.0
红外,防晒霜,Undirected,11924,,1.0
红外,净化剂,Undirected,10373,,1.0
红外,晶粒,Undirected,10849,,2.0
气味,原油,Undirected,12275,,1.0
气味,柴油,Undirected,12161,,2.0
气味,植物油,Undirected,10018,,1.0
气味,氧化值,Undirected,11219,,1.0
气味,温度,Undirected,11121,,1.0
气味,木炭,Undirected,10009,,2.0
气味,精度,Undirected,8927,,2.0
气味,氯气,Undirected,8772,,1.0
气味,催化,Undirected,9937,,2.0
气味,腐蚀,Undirected,9284,,2.0
气味,铁锈,Undirected,10623,,2.0
气味,多巴胺,Undirected,10322,,1.0
气味,宝石,Undirected,10327,,2.0
气味,墨水,Undirected,9620,,1.0
爱因斯坦,有效性,Undirected,8601,,1.0
爱因斯坦,自动分析,Undirected,8540,,1.0
爱因斯坦,分子,Undirected,8696,,2.0
