Source,Target,Type,Id,Label,Weight
分子,机理,Undirected,19379,,6.0
分子,克隆,Undirected,21100,,1.0
分子,油气,Undirected,21358,,4.0
分子,毒品,Undirected,20964,,3.0
分子,相互作用,Undirected,22693,,1.0
分子,材料化学,Undirected,21652,,1.0
分子,能量,Undirected,19387,,4.0
分子,燃烧,Undirected,22068,,2.0
分子,焚烧,Undirected,19392,,4.0
分子,大理石,Undirected,22506,,1.0
分子,限度,Undirected,22319,,1.0
分子,粒子,Undirected,22744,,1.0
分子,周期律,Undirected,21771,,1.0
分子,连锁反应,Undirected,19706,,6.0
分子,沼气,Undirected,22196,,1.0
分子,升华,Undirected,19778,,2.0
分子,铜,Undirected,21403,,1.0
分子,辐射剂量,Undirected,21690,,1.0
分子,原子弹,Undirected,21203,,2.0
分子,发酵,Undirected,19803,,9.0
分子,含量,Undirected,19477,,2.0
分子,中性,Undirected,22799,,1.0
分子,脱水,Undirected,19494,,3.0
分子,精炼,Undirected,19496,,3.0
分子,瓷器,Undirected,20563,,2.0
分子,蜡烛,Undirected,20137,,3.0
分子,合成,Undirected,19804,,1.0
分子,概率,Undirected,19976,,2.0
分子,海藻,Undirected,22916,,1.0
分子,化学武器,Undirected,19963,,9.0
分子,醇,Undirected,19575,,1.0
分子,碳纳米管,Undirected,21762,,2.0
分子,搅拌,Undirected,20422,,1.0
分子,铅,Undirected,22363,,2.0
分子,不锈钢,Undirected,19711,,5.0
分子,游离,Undirected,22296,,1.0
分子,族,Undirected,21955,,1.0
分子,催化,Undirected,20389,,1.0
分子,显微镜,Undirected,20062,,1.0
分子,化疗药物,Undirected,21819,,2.0
分子,黄丹,Undirected,21968,,1.0
分子,蛋白,Undirected,20599,,2.0
分子,胆固醇,Undirected,21791,,1.0
分子,外溢,Undirected,20977,,1.0
分子,爆炸物,Undirected,19817,,4.0
分子,锶,Undirected,22523,,1.0
分子,杂质,Undirected,20825,,1.0
分子,钚,Undirected,22067,,1.0
分子,冶炼,Undirected,22448,,1.0
分子,大分子,Undirected,21925,,2.0
分子,碱性,Undirected,19968,,2.0
分子,化学需氧量,Undirected,22862,,1.0
分子,副产品,Undirected,20695,,1.0
分子,磷酸化,Undirected,22931,,1.0
分子,生物碱,Undirected,20405,,1.0
分子,结构单元,Undirected,20429,,1.0
分子,麻,Undirected,20544,,3.0
分子,相对湿度,Undirected,20581,,1.0
分子,通风橱,Undirected,20741,,3.0
分子,白糖,Undirected,21182,,2.0
分子,反应器,Undirected,22419,,1.0
分子,钠离子,Undirected,21299,,1.0
分子,液晶,Undirected,22504,,1.0
机理,能量,Undirected,20063,,1.0
机理,燃烧,Undirected,22272,,2.0
机理,焚烧,Undirected,21334,,1.0
机理,酶,Undirected,21284,,1.0
机理,过滤,Undirected,21566,,2.0
机理,有效性,Undirected,21490,,1.0
机理,辛酸,Undirected,19524,,2.0
机理,概率,Undirected,21517,,1.0
