Id,Label,度
海水,海水,34
花岗岩,花岗岩,2
搅拌,搅拌,9
粗盐,粗盐,2
发酵,发酵,64
酸,酸,9
分子,分子,59
命名,命名,44
鼻咽癌,鼻咽癌,1
动脉硬化,动脉硬化,2
矿物油,矿物油,2
水污染,水污染,36
煤化工,煤化工,16
化石燃料,化石燃料,8
天然气,天然气,61
平板玻璃,平板玻璃,5
中微子,中微子,5
量子,量子,30
氢化反应,氢化反应,2
合成,合成,43
催化,催化,11
多糖,多糖,2
稳定化,稳定化,3
稀土,稀土,12
蓝宝石,蓝宝石,3
硝基,硝基,1
焊接,焊接,39
固体,固体,10
硒化物,硒化物,2
胍,胍,1
原子,原子,15
金,金,65
硒,硒,9
胃肠道,胃肠道,3
液相,液相,8
酶,酶,14
核子,核子,4
重金属,重金属,42
胶粘剂,胶粘剂,2
氧气,氧气,26
燃烧,燃烧,81
气体,气体,47
能量,能量,114
锌,锌,11
停留时间,停留时间,3
可吸入颗粒物,可吸入颗粒物,11
柴油,柴油,26
砒霜,砒霜,5
含量,含量,87
机理,机理,22
废气,废气,23
过滤,过滤,29
颗粒,颗粒,48
微克,微克,19
多环芳烃,多环芳烃,4
环境科学,环境科学,28
微米,微米,15
氮氧化物,氮氧化物,21
卤,卤,5
加热,加热,33
分解,分解,49
干点,干点,4
等离子体,等离子体,4
微结构,微结构,2
制备,制备,22
光电,光电,33
分子设计,分子设计,1
碳,碳,51
二氧化碳,二氧化碳,51
可燃物,可燃物,2
试剂,试剂,7
条纹,条纹,6
激光,激光,34
燃料电池,燃料电池,10
碳环,碳环,17
概率,概率,30
液化天然气,液化天然气,10
酒精,酒精,20
炭,炭,4
一氧化碳,一氧化碳,12
核苷酸,核苷酸,5
氨甲蝶呤,氨甲蝶呤,2
三羧酸,三羧酸,1
盐,盐,29
粘液,粘液,1
安瓿瓶,安瓿瓶,2
麻,麻,8
苄青霉素,苄青霉素,1
双酚A,双酚A,2
染色,染色,5
变压器,变压器,10
毒品,毒品,22
游离,游离,14
天平,天平,15
油气,油气,36
量子力学,量子力学,12
抗生素,抗生素,20
再生利用,再生利用,2
风能,风能,14
玻璃纤维,玻璃纤维,6
神经元,神经元,10
肥料,肥料,19
甘蔗,甘蔗,2
爆炸物,爆炸物,9
粉尘,粉尘,21
糖,糖,15
限度,限度,12
自动分析,自动分析,2
精度,精度,41
页岩,页岩,16
原油,原油,31
沃尔,沃尔,4
乳清蛋白,乳清蛋白,8
废水,废水,45
微生物,微生物,28
氮,氮,14
柴油机,柴油机,19
镉,镉,21
铬,铬,15
再循环,再循环,5
太阳能,太阳能,53
铊,铊,8
氧化合物,氧化合物,1
毒物学,毒物学,1
尼古丁,尼古丁,2
生物碱,生物碱,4
砷,砷,13
氰化物,氰化物,4
化学家,化学家,21
蓖麻毒,蓖麻毒,1
砷镜,砷镜,1
铀,铀,13
弗兰克,弗兰克,3
蓄电池,蓄电池,12
塑料,塑料,40
铅酸,铅酸,5
毒气,毒气,10
氢,氢,7
化学工业,化学工业,6
纯度,纯度,8
酸腐蚀,酸腐蚀,1
氯,氯,2
水蒸汽,水蒸汽,1
冷却器,冷却器,1
氯气,氯气,3
氟,氟,6
聚氯乙烯,聚氯乙烯,3
沉淀,沉淀,36
水溶性,水溶性,5
润滑油,润滑油,10
核反应堆,核反应堆,14
钢铁,钢铁,74
不锈钢,不锈钢,19
铝合金,铝合金,13
体积,体积,47
电子显微镜,电子显微镜,4
磷,磷,13
脱氮,脱氮,1
爱因斯坦,爱因斯坦,22
基本粒子,基本粒子,3
相互作用,相互作用,8
硅化物,硅化物,4
钒,钒,9
化工厂,化工厂,30
黄丹,黄丹,15
砝码,砝码,22
冶炼,冶炼,18
升华,升华,31
当量,当量,17
温度,温度,84
抗体,抗体,12
注射器,注射器,3
烯烃含量,烯烃含量,1
硫,硫,11
挥发,挥发,16
连锁反应,连锁反应,9
溶液,溶液,6
有机半导体,有机半导体,1
电池,电池,53
氧气瓶,氧气瓶,7
天然纤维,天然纤维,2
瓷器,瓷器,10
脱水,脱水,13
芒硝,芒硝,1
正态分布,正态分布,1
铁丝网,铁丝网,7
渗透性,渗透性,4
光谱,光谱,5
酸性气体,酸性气体,1
异物,异物,8
温差,温差,11
瓦斯,瓦斯,10
汞化,汞化,1
碱性,碱性,6
锌锰电池,锌锰电池,1
大麻,大麻,4
核苷酸链,核苷酸链,1
电解液,电解液,3
动力传导,动力传导,1
脱硝,脱硝,13
磁铁,磁铁,7
红外,红外,24
气溶胶,气溶胶,5
光化学烟雾,光化学烟雾,7
辛酸,辛酸,14
发生器,发生器,4
丁基橡胶,丁基橡胶,3
锰酸,锰酸,1
促进作用,促进作用,21
动力学,动力学,19
结构设计,结构设计,9
二氧化硫,二氧化硫,39
胰岛素,胰岛素,8
磷酸盐,磷酸盐,5
炸药,炸药,21
低血糖,低血糖,5
浸润,浸润,9
维生素,维生素,13
离子浓度,离子浓度,1
核磁共振,核磁共振,8
多巴胺,多巴胺,2
气味,气味,36
冷凝器,冷凝器,4
化学成分,化学成分,10
宝石,宝石,9
植物油,植物油,6
硅,硅,14
化学药品,化学药品,8
催化性,催化性,2
化学反应,化学反应,20
竞争性,竞争性,15
有效性,有效性,35
酯,酯,5
生物技术,生物技术,24
有机玻璃,有机玻璃,1
干燥,干燥,10
大理石,大理石,20
乙醇,乙醇,8
