Id,Label,度
病毒基因,病毒基因,5
显微镜,显微镜,16
粒子,粒子,25
颗粒,颗粒,25
芥子油,芥子油,1
合成,合成,47
含量,含量,82
加热,加热,44
植物油,植物油,10
饱和脂肪酸,饱和脂肪酸,3
食用油,食用油,6
分解,分解,32
肥料,肥料,13
氧化变质,氧化变质,1
分子,分子,57
不饱和脂肪酸,不饱和脂肪酸,4
腈,腈,1
不饱和,不饱和,9
芥酸,芥酸,2
甘油三酯,甘油三酯,7
激素,激素,73
甲状腺素,甲状腺素,2
氰酸盐,氰酸盐,2
摩尔,摩尔,6
分解产物,分解产物,2
甘油,甘油,3
硫苷,硫苷,2
糖苷,糖苷,3
异硫氰酸酯,异硫氰酸酯,2
脂肪酸,脂肪酸,5
结构化学,结构化学,1
聚碳酸酯,聚碳酸酯,6
陶器,陶器,6
原子,原子,26
X射线衍射,X射线衍射,1
陶瓷,陶瓷,7
二氧化硅,二氧化硅,1
温度,温度,55
钡,钡,1
固体,固体,21
青铜,青铜,3
反射率,反射率,5
化学反应,化学反应,20
钴玻璃,钴玻璃,1
钠钙玻璃,钠钙玻璃,1
晶体生长,晶体生长,1
氧化钠,氧化钠,1
核磁共振,核磁共振,5
铅,铅,7
化学成分,化学成分,15
液体,液体,29
复合材料,复合材料,7
单晶,单晶,1
瓷器,瓷器,8
蔗糖,蔗糖,31
粘土,粘土,5
波长,波长,10
瓷釉,瓷釉,2
聚酯,聚酯,6
宝石,宝石,7
水晶,水晶,6
聚丙烯,聚丙烯,12
二氧化碳,二氧化碳,17
低密度聚乙烯,低密度聚乙烯,4
塑料,塑料,22
硅酸盐,硅酸盐,4
非晶体,非晶体,2
能量,能量,64
助剂,助剂,2
过渡金属,过渡金属,1
离子化,离子化,2
熔化,熔化,12
定向压力,定向压力,2
气体,气体,37
当量,当量,2
吸收的能量,吸收的能量,3
丁烷,丁烷,2
X射线,X射线,13
玻尔兹曼,玻尔兹曼,4
疾病相关,疾病相关,1
电子发射,电子发射,3
有效性,有效性,7
周期性,周期性,9
热传导,热传导,2
傅里叶级数,傅里叶级数,3
概率,概率,36
拜耳,拜耳,5
脂类,脂类,3
维生素,维生素,49
钢铁,钢铁,13
转录,转录,6
砷,砷,24
硅基,硅基,3
生物技术,生物技术,4
糖类,糖类,14
蛋白,蛋白,39
化肥,化肥,5
微克,微克,16
等离子体,等离子体,10
中微子,中微子,3
陨石,陨石,12
对称性,对称性,4
原子核,原子核,9
相互作用,相互作用,14
十分之一克,十分之一克,2
原子量,原子量,2
镭,镭,2
重水,重水,2
糖,糖,31
命名,命名,28
化学家,化学家,15
酶促反应,酶促反应,3
科里,科里,1
放射性,放射性,6
氧化,氧化,20
可可脂,可可脂,2
胶原蛋白,胶原蛋白,12
抗氧化,抗氧化,20
弹性蛋白,弹性蛋白,4
软膏,软膏,1
对照试验,对照试验,8
脱氧血红蛋白,脱氧血红蛋白,2
氧合血红蛋白,氧合血红蛋白,1
可卡因,可卡因,9
耗氧量,耗氧量,1
加压素,加压素,3
多巴胺,多巴胺,8
荧光,荧光,2
杀虫剂,杀虫剂,3
聚合酶,聚合酶,2
中间体,中间体,2
抑制作用,抑制作用,6
核苷,核苷,4
导电性,导电性,4
红外,红外,7
族,族,2
流明,流明,1
游离,游离,19
镓,镓,3
半导体,半导体,4
乳糖,乳糖,10
纤丝,纤丝,3
抗体,抗体,20
外渗,外渗,3
共感染,共感染,4
胰岛素,胰岛素,12
光合作用,光合作用,9
淀粉粒,淀粉粒,2
钙,钙,30
葡萄糖,葡萄糖,13
内质网,内质网,2
微管,微管,2
原生质体,原生质体,3
细胞膜,细胞膜,11
钙离子,钙离子,7
淀粉,淀粉,24
电势差,电势差,3
风媒花,风媒花,2
线粒体,线粒体,9
纤维素,纤维素,20
附生植物,附生植物,2
液泡,液泡,2
微丝,微丝,1
酶抑制,酶抑制,2
毒力,毒力,4
级联放大,级联放大,3
微生物,微生物,24
胺类,胺类,6
粘液,粘液,2
神经氨酸,神经氨酸,3
包膜蛋白,包膜蛋白,2
特异性,特异性,7
喷雾干燥,喷雾干燥,1
干法,干法,2
湿法,湿法,3
汞,汞,8
激光,激光,16
精度,精度,5
硬度,硬度,3
糖皮质激素,糖皮质激素,2
吸收法,吸收法,2
胆固醇,胆固醇,19
金,金,17
辐射剂量,辐射剂量,6
尼古丁,尼古丁,9
标准差,标准差,1
维生素D,维生素D,5
酸奶,酸奶,14
咖啡因,咖啡因,19
双螺旋,双螺旋,4
总产量,总产量,5
原油,原油,8
介质,介质,12
唾液酸,唾液酸,2
酒精,酒精,26
常染色体,常染色体,4
活化,活化,7
制备,制备,4
机理,机理,19
钙钛矿,钙钛矿,2
抗生素,抗生素,30
免疫治疗,免疫治疗,7
化疗药物,化疗药物,7
太阳能,太阳能,8
电池,电池,8
降解,降解,16
丝氨酸,丝氨酸,2
熏蒸,熏蒸,3
促进作用,促进作用,4
莨菪亭,莨菪亭,3
营养素,营养素,8
对羟基苯甲酸,对羟基苯甲酸,2
化学武器,化学武器,6
酚酸,酚酸,3
温差,温差,5
水分,水分,20
碳含量,碳含量,2
天冬氨酸,天冬氨酸,4
谷氨酸,谷氨酸,14
化学渗透,化学渗透,3
反应产物,反应产物,2
可燃气体,可燃气体,3
溶液,溶液,13
脱水作用,脱水作用,3
对苯二酚,对苯二酚,2
腐蚀,腐蚀,10
乙醇,乙醇,13
乙醚,乙醚,6
角质,角质,4
甲烷,甲烷,6
脱水,脱水,17
硫,硫,12
燃烧,燃烧,18
酶,酶,15
硫酸,硫酸,1
焦糖,焦糖,6
干燥,干燥,32
酸,酸,17
神经生物学,神经生物学,4
黑猩猩,黑猩猩,3
薛定谔方程,薛定谔方程,1
肽酶,肽酶,2
脯氨酸,脯氨酸,2
水解,水解,14
明胶,明胶,4
重金属,重金属,13
安慰剂,安慰剂,18
毒副作用,毒副作用,4
金箔,金箔,17
酒精发酵,酒精发酵,2
酶活性,酶活性,3
催化,催化,3
副产品,副产品,2
搅拌,搅拌,5
发酵,发酵,20
脂肪含量,脂肪含量,10
网状,网状,1
脱脂,脱脂,4
交联,交联,9
脂,脂,5
乳清蛋白,乳清蛋白,6
淀粉糊精,淀粉糊精,4
油脂,油脂,16
粘度,粘度,4
氢化,氢化,5
胶体,胶体,3
体积,体积,28
可溶性,可溶性,5
低聚果糖,低聚果糖,1
铁,铁,21
锌,锌,13
还原,还原,3
氢,氢,17
氧,氧,17
核力,核力,2
氮,氮,15
锰,锰,4
碳,碳,17
溴,溴,2
微量元素,微量元素,5
硅,硅,4
铜,铜,1
植酸酶,植酸酶,1
草甘膦,草甘膦,3
支链,支链,3
淀粉含量,淀粉含量,2
凝胶电泳,凝胶电泳,3
醇,醇,8
晶体管,晶体管,5
过滤器,过滤器,3
神经元,神经元,11
糖化,糖化,1
防腐剂,防腐剂,9
多酚,多酚,7
氧气,氧气,23
缩合,缩合,1
多酚氧化酶,多酚氧化酶,2
添加剂,添加剂,10
镁,镁,7
糊化,糊化,1
白糖,白糖,4
海水,海水,14
海洛因,海洛因,2
大麻,大麻,4
基础体温,基础体温,6
神经递质,神经递质,5
中枢神经系统,中枢神经系统,3
递质,递质,2
西酞普兰,西酞普兰,1
内啡肽,内啡肽,6
胺氧化酶,胺氧化酶,2
多糖,多糖,8
米氮平,米氮平,1
纯度,纯度,9
化工技术,化工技术,2
化学合成,化学合成,4
天然香料,天然香料,2
氧化活性,氧化活性,2
麻,麻,8
弱碱性,弱碱性,4
增稠剂,增稠剂,8
碱性,碱性,5
有机物质,有机物质,4
化学诱变剂,化学诱变剂,2
钍,钍,3
液态,液态,8
氘,氘,9
钛,钛,5
钠,钠,14
熔融,熔融,8
丰度,丰度,5
磁场,磁场,14
钾,钾,10
铀,铀,3
测高仪,测高仪,2
铝,铝,4
化学元素,化学元素,3
熔融状态,熔融状态,2
等位基因,等位基因,3
拉曼,拉曼,2
带电粒子,带电粒子,8
琥珀,琥珀,3
酸性,酸性,13
盐,盐,25
微米,微米,9
脱氧核糖核酸,脱氧核糖核酸,3
孟德尔,孟德尔,2
着床,着床,7
背景辐射,背景辐射,8
叶酸,叶酸,7
米淀粉,米淀粉,1
