Source,Target,Type,Id,Label,Weight
光合作用,氧,Undirected,7466,,2.0
光合作用,合成,Undirected,7923,,2.0
光合作用,有毒,Undirected,8128,,1.0
光合作用,普通玻璃,Undirected,7657,,1.0
光合作用,生物燃料电池,Undirected,8349,,1.0
氧,辉石,Undirected,7536,,3.0
氧,干燥,Undirected,8159,,1.0
氧,氦,Undirected,7833,,2.0
氧,化学活性,Undirected,8250,,1.0
带电粒子,残留物,Undirected,7467,,2.0
带电粒子,中性,Undirected,8337,,1.0
残留物,核燃料,Undirected,8192,,1.0
残留物,苯胺,Undirected,8073,,2.0
核燃料,太阳辐射,Undirected,7468,,2.0
核燃料,粒子,Undirected,7974,,2.0
太阳辐射,光谱,Undirected,8193,,1.0
太阳辐射,降解,Undirected,7914,,1.0
光谱,取样,Undirected,7469,,2.0
光谱,气体,Undirected,7628,,2.0
光谱,辉石,Undirected,7493,,2.0
取样,核能,Undirected,8194,,1.0
取样,化学反应,Undirected,8161,,1.0
取样,命名,Undirected,7702,,2.0
取样,科尔伯,Undirected,8277,,1.0
核能,分解,Undirected,7470,,2.0
分解,温差,Undirected,8195,,1.0
分解,加热,Undirected,7746,,2.0
分解,盐,Undirected,7562,,1.0
分解,甜味剂,Undirected,8317,,1.0
分解,肌动蛋白,Undirected,8171,,1.0
分解,血糖,Undirected,8304,,1.0
分解,边界层,Undirected,8254,,1.0
温差,气体,Undirected,7471,,2.0
气体,氧化钚,Undirected,8196,,1.0
气体,病毒基因,Undirected,7659,,1.0
气体,茶多酚,Undirected,7686,,2.0
气体,氮,Undirected,8339,,1.0
气体,甲醇,Undirected,7693,,2.0
气体,银,Undirected,8268,,1.0
气体,铱,Undirected,7860,,2.0
气体,催化,Undirected,8129,,1.0
气体,瑞利散射,Undirected,8086,,1.0
气体,理想气体,Undirected,8101,,2.0
气体,天然气,Undirected,8115,,1.0
氧化钚,短周期,Undirected,7472,,2.0
短周期,放射性同位素,Undirected,8197,,1.0
放射性同位素,化学反应,Undirected,7473,,2.0
化学反应,自旋,Undirected,8198,,1.0
化学反应,细胞膜,Undirected,7703,,1.0
化学反应,碳酸钙,Undirected,8134,,2.0
化学反应,电子数,Undirected,7635,,1.0
化学反应,砷,Undirected,7733,,1.0
化学反应,甜味剂,Undirected,7964,,1.0
化学反应,植物染料,Undirected,8060,,2.0
自旋,液态,Undirected,7474,,2.0
液态,陶瓷,Undirected,8199,,1.0
液态,化学成分,Undirected,8341,,1.0
陶瓷,太阳能,Undirected,7475,,2.0
太阳能,钚,Undirected,8200,,1.0
太阳能,能量,Undirected,8146,,1.0
钚,电池,Undirected,7476,,3.0
电池,温度,Undirected,8050,,3.0
电池,精度,Undirected,8201,,1.0
电池,放射性,Undirected,8410,,1.0
电池,固体,Undirected,8241,,1.0
铸铁,硅,Undirected,7477,,2.0
铸铁,烯,Undirected,8203,,1.0
铸铁,杂质,Undirected,8121,,1.0
硅,极限拉伸强度,Undirected,8202,,1.0
硅,陨石,Undirected,8285,,1.0
硅,镍,Undirected,7811,,1.0
硅,原子核,Undirected,7830,,2.0
烯,极限拉伸强度,Undirected,7478,,2.0
烯,颗粒,Undirected,7821,,1.0
烯,薄荷,Undirected,8335,,1.0
烯,纳米,Undirected,8388,,1.0
食品添加剂,葡萄糖,Undirected,7479,,2.0
食品添加剂,发酵,Undirected,7932,,2.0
食品添加剂,葡萄酒,Undirected,7767,,2.0
葡萄糖,氯原子,Undirected,8206,,1.0
葡萄糖,抗生素,Undirected,7954,,1.0
葡萄糖,钠,Undirected,7598,,1.0
葡萄糖,物理化学,Undirected,8371,,1.0
氯原子,焦糖,Undirected,7480,,2.0
焦糖,糖精,Undirected,8207,,1.0
糖精,蔗糖,Undirected,7481,,2.0
糖精,温度,Undirected,8124,,2.0
蔗糖,胶片,Undirected,8343,,1.0
蔗糖,甜味剂,Undirected,8208,,1.0
蔗糖,纯度,Undirected,7936,,1.0
分子,带电粒子,Undirected,7625,,2.0
