Source,Target,Type,Id,Label,Weight
碳青霉烯,抗生素,Undirected,20312,,2.0
能量,海水,Undirected,20313,,2.0
能量,辐射温度,Undirected,20315,,2.0
能量,量子,Undirected,20316,,2.0
能量,电池,Undirected,20320,,2.0
能量,脂肪,Undirected,20433,,1.0
能量,核能,Undirected,20394,,1.0
化学元素,炼金术,Undirected,20314,,2.0
量子,量子力学,Undirected,20336,,2.0
化学家,偶联反应,Undirected,20317,,1.0
偶联反应,钯,Undirected,20419,,1.0
钯,有机合成,Undirected,20318,,1.0
铜,银,Undirected,20319,,1.0
电池,气体,Undirected,20373,,1.0
电池,颗粒,Undirected,20405,,2.0
电池,钴,Undirected,20339,,2.0
电池,固体,Undirected,20345,,2.0
电池,烯,Undirected,20347,,2.0
光谱,红外,Undirected,20321,,1.0
光谱,爆炸物,Undirected,20427,,1.0
X射线,红外,Undirected,20368,,1.0
X射线,带电粒子,Undirected,20322,,1.0
X射线,离子迁移,Undirected,20426,,1.0
塑料,墨水,Undirected,20323,,1.0
光合作用,海藻,Undirected,20324,,2.0
胶子,夸克,Undirected,20325,,2.0
金,铜,Undirected,20420,,1.0
金,温度,Undirected,20326,,2.0
应用化学,元素周期表,Undirected,20327,,2.0
液体,气体,Undirected,20328,,1.0
气体,量子,Undirected,20465,,1.0
气体,固体,Undirected,20423,,2.0
催化,化学家,Undirected,20418,,1.0
催化,颗粒,Undirected,20329,,1.0
颗粒,碘化银,Undirected,20424,,1.0
纳米,电池,Undirected,20358,,2.0
纳米,晶体管,Undirected,20330,,4.0
纳米,分子结构,Undirected,20333,,2.0
纳米,氢,Undirected,20437,,1.0
纳米,磁场,Undirected,20392,,1.0
硅,磷,Undirected,20331,,2.0
硅,基本材料,Undirected,20428,,1.0
磷,砷,Undirected,20416,,2.0
葡萄糖,能量,Undirected,20332,,2.0
胰岛素,血糖,Undirected,20334,,2.0
血糖,脂肪,Undirected,20407,,2.0
磷肥,显微镜,Undirected,20335,,2.0
核苷酸,电子云,Undirected,20337,,2.0
铁,锂,Undirected,20338,,2.0
铁,神经毒素,Undirected,20353,,1.0
铁,熔化,Undirected,20459,,1.0
过滤,还原,Undirected,20340,,2.0
碳酸,核聚变,Undirected,20341,,2.0
绝对零度,温度,Undirected,20342,,2.0
量子状态,量子,Undirected,20343,,2.0
激素,糖类,Undirected,20344,,2.0
激素,内啡肽,Undirected,20348,,1.0
糖类,酸性,Undirected,20370,,2.0
太阳能,能量,Undirected,20421,,1.0
太阳能,电池,Undirected,20352,,2.0
太阳能,颗粒,Undirected,20447,,1.0
太阳能,聚酯,Undirected,20346,,2.0
离子迁移,光谱,Undirected,20349,,1.0
爆炸物,气相色谱,Undirected,20350,,1.0
中微子,介子,Undirected,20351,,1.0
中微子,核反应,Undirected,20410,,2.0
神经毒素,藻酸,Undirected,20430,,1.0
藻酸,碳,Undirected,20354,,1.0
碳,气体,Undirected,20376,,2.0
碳,浮游植物,Undirected,20431,,1.0
可待因,吗啡,Undirected,20355,,2.0
尼古丁,可卡因,Undirected,20356,,2.0
燃烧,能量,Undirected,20357,,2.0
碳纳米管,能量,Undirected,20359,,2.0
碳纳米管,硅,Undirected,20377,,2.0
酵母,发酵,Undirected,20360,,2.0
反射器,激光,Undirected,20361,,2.0
激光,聚氯乙烯,Undirected,20400,,1.0
波长,基体,Undirected,20362,,2.0
分子,铁,Undirected,20429,,1.0
分子,酵母,Undirected,20363,,2.0
分子,氢,Undirected,20398,,1.0
气味,神经元,Undirected,20364,,2.0
钙,锫,Undirected,20365,,1.0
钙,水晶,Undirected,20411,,1.0
锫,化学性质,Undirected,20432,,1.0
化学性质,原子,Undirected,20366,,1.0
原子,氢化,Undirected,20444,,1.0
原子,酶,Undirected,20396,,1.0
砒霜,砷,Undirected,20367,,1.0
氢,氧气,Undirected,20369,,1.0
氢,氦气,Undirected,20464,,1.0
氧气,原油,Undirected,20454,,1.0
氧气,光分解,Undirected,20438,,1.0
爱因斯坦,粒子,Undirected,20371,,3.0
粒子,量子,Undirected,20449,,1.0
粒子,量子力学,Undirected,20412,,2.0
二氧化碳,燃烧,Undirected,20382,,1.0
二氧化碳,铅,Undirected,20372,,1.0
二氧化碳,玻璃纤维,Undirected,20408,,2.0
二氧化碳,火山灰,Undirected,20436,,1.0
铅,电池,Undirected,20442,,1.0
铅,PM2.5,Undirected,20414,,2.0
滴滴涕,脂肪,Undirected,20374,,2.0
脂肪,柴油,Undirected,20381,,1.0
聚合,自动聚合,Undirected,20375,,2.0
原子序数,原子,Undirected,20378,,1.0
氢化,钒,Undirected,20379,,1.0
钒,陶瓷,Undirected,20445,,1.0
陶瓷,电子显微镜,Undirected,20380,,1.0
紧密连接,聚合,Undirected,20383,,2.0
铀,稀有金属,Undirected,20384,,1.0
铀,冷却水,Undirected,20446,,1.0
稀有金属,稀土,Undirected,20453,,1.0
稀有金属,固态,Undirected,20458,,1.0
稀土,稀土金属,Undirected,20385,,1.0
磁场,动力学,Undirected,20386,,1.0
磁场,半导体,Undirected,20460,,1.0
磁场,电场,Undirected,20452,,1.0
原油,降解,Undirected,20387,,1.0
降解,含量,Undirected,20455,,1.0
含量,分解,Undirected,20388,,1.0
分解,有机体,Undirected,20456,,1.0
汽化,体积,Undirected,20389,,1.0
天然气,二氧化碳,Undirected,20450,,1.0
天然气,稀有金属,Undirected,20390,,1.0
熔化,固态,Undirected,20391,,1.0
半导体,烯,Undirected,20393,,1.0
合成,中性,Undirected,20395,,1.0
酒精,乳糖,Undirected,20397,,1.0
氦气,原子,Undirected,20399,,1.0
氦气,汽化,Undirected,20457,,1.0
蓄电池,墨水,Undirected,20401,,2.0
卤素,溴化,Undirected,20402,,2.0
副产物,灵敏度,Undirected,20403,,2.0
阻燃剂,铝,Undirected,20404,,2.0
氧,珠蛋白,Undirected,20406,,2.0
微粒,淀粉粒,Undirected,20409,,2.0
水晶,单色,Undirected,20461,,1.0
焚烧,汞,Undirected,20413,,2.0
环境科学,含量,Undirected,20415,,2.0
水分,化学元素,Undirected,20417,,1.0
相互作用,量子力学,Undirected,20422,,1.0
聚合物,分子,Undirected,20425,,1.0
密码学,量子,Undirected,20439,,1.0
密码学,精度,Undirected,20434,,1.0
干燥,气流,Undirected,20435,,1.0
当量,粒子,Undirected,20440,,1.0
回收率,二氧化碳,Undirected,20441,,1.0
