Source,Target,Type,Id,Label,Weight
钪,含量,Undirected,20467,,2.0
含量,原油,Undirected,20484,,2.0
含量,加热,Undirected,20497,,1.0
含量,颗粒,Undirected,20597,,2.0
纯度,燃料电池,Undirected,20468,,2.0
矿石,稀土,Undirected,20469,,2.0
矿石,稀有金属,Undirected,20517,,2.0
稀土,量子,Undirected,20566,,1.0
过滤,副产品,Undirected,20470,,2.0
过滤,气态,Undirected,20473,,2.0
过滤,液体,Undirected,20647,,1.0
副产品,陨石,Undirected,20562,,1.0
太阳能,电池,Undirected,20471,,5.0
太阳能,普通玻璃,Undirected,20474,,2.0
太阳能,水蒸汽,Undirected,20548,,2.0
太阳能,分解,Undirected,20633,,1.0
电池,神经元,Undirected,20646,,1.0
化学工程师,脂肪,Undirected,20472,,2.0
气态,氢,Undirected,20483,,1.0
糖,咖啡因,Undirected,20475,,1.0
咖啡因,焦糖,Undirected,20601,,1.0
焦糖,柠檬酸,Undirected,20476,,1.0
能量,太阳能,Undirected,20589,,2.0
能量,岩浆,Undirected,20477,,1.0
能量,氧气,Undirected,20605,,1.0
能量,铅,Undirected,20606,,1.0
能量,氢,Undirected,20652,,1.0
能量,粒子,Undirected,20504,,2.0
能量,红外,Undirected,20617,,1.0
能量,光合作用,Undirected,20506,,2.0
能量,量子论,Undirected,20519,,2.0
能量,背景辐射,Undirected,20628,,1.0
能量,胍,Undirected,20567,,1.0
能量,细胞膜,Undirected,20645,,1.0
能量,原子结构,Undirected,20580,,1.0
金,反应器,Undirected,20478,,1.0
金,白金,Undirected,20571,,1.0
气味,荧光,Undirected,20479,,1.0
荧光,信息素,Undirected,20603,,1.0
氧气,氧,Undirected,20480,,1.0
铅蓄电池,能量,Undirected,20481,,1.0
铅,电池,Undirected,20482,,1.0
铅,锡箔,Undirected,20495,,1.0
铅,铬,Undirected,20537,,2.0
氢,气体,Undirected,20591,,2.0
氢,聚合,Undirected,20584,,1.0
氢,氦,Undirected,20607,,1.0
爱因斯坦,能量,Undirected,20485,,2.0
爱因斯坦,玻色,Undirected,20498,,1.0
爱因斯坦,核力,Undirected,20518,,2.0
爱因斯坦,中微子,Undirected,20555,,2.0
激光,固态,Undirected,20486,,1.0
激光,钕,Undirected,20554,,1.0
固态,加热,Undirected,20608,,1.0
固态,液态,Undirected,20621,,1.0
显微镜,腺体,Undirected,20487,,2.0
隧道效应,量子,Undirected,20488,,2.0
量子,酶,Undirected,20521,,2.0
量子,极化,Undirected,20638,,1.0
链式反应,废水,Undirected,20489,,2.0
废水,焚烧,Undirected,20539,,2.0
铯,冷却池,Undirected,20490,,2.0
铯,放射性,Undirected,20557,,1.0
水蒸汽,熔融,Undirected,20491,,2.0
碘,核燃料,Undirected,20492,,2.0
离子平衡,生物技术,Undirected,20493,,1.0
光电二极管,量子,Undirected,20494,,1.0
气体,液体,Undirected,20496,,1.0
气体,半衰期,Undirected,20544,,2.0
气体,固体,Undirected,20614,,1.0
玻色,粒子,Undirected,20615,,1.0
粒子,量子,Undirected,20546,,2.0
粒子,折射率,Undirected,20499,,1.0
粒子,墨水,Undirected,20535,,2.0
粒子,硅,Undirected,20528,,2.0
粒子,半衰期,Undirected,20630,,1.0
粒子,反粒子,Undirected,20576,,1.0
折射率,波动性,Undirected,20616,,1.0
波动性,量子,Undirected,20500,,1.0
塑料,双酚A,Undirected,20501,,1.0
塑料,安全玻璃,Undirected,20640,,1.0
原子量,元素周期表,Undirected,20502,,1.0
空气污染指数,化工厂,Undirected,20503,,1.0
红外,激光,Undirected,20505,,1.0
放射性污染,盖革计数器,Undirected,20507,,2.0
锂,镍,Undirected,20508,,2.0
放射性,放射性物质,Undirected,20509,,2.0
放射性,原子,Undirected,20637,,1.0
水浴,丙酮醇,Undirected,20510,,2.0
墨水,加热,Undirected,20511,,2.0
铜,砷酸,Undirected,20512,,2.0
铜,银,Undirected,20572,,1.0
激素,糖,Undirected,20513,,2.0
核反应堆,放射性,Undirected,20569,,2.0
核反应堆,温度,Undirected,20514,,2.0
核反应堆,核能,Undirected,20596,,2.0
核反应堆,海水,Undirected,20599,,1.0
镉,总产量,Undirected,20515,,1.0
镉,类金属,Undirected,20618,,1.0
类金属,砷,Undirected,20516,,1.0
砷,重金属,Undirected,20619,,1.0
核力,熵,Undirected,20635,,1.0
光电,电池,Undirected,20520,,2.0
纳米,电池,Undirected,20586,,2.0
纳米,抗体,Undirected,20522,,2.0
颗粒,加热,Undirected,20523,,2.0
波长,能量,Undirected,20524,,2.0
磁铁,稀土金属,Undirected,20525,,4.0
中微子,温度,Undirected,20526,,2.0
中微子,原子钟,Undirected,20559,,1.0
中微子,测量误差,Undirected,20627,,1.0
大麻,毒品,Undirected,20527,,2.0
大麻,可卡因,Undirected,20598,,2.0
硅,烯,Undirected,20620,,1.0
磷,量子,Undirected,20529,,2.0
神经化学,能量,Undirected,20530,,2.0
集成电路,硅,Undirected,20531,,1.0
液态,熔岩,Undirected,20532,,1.0
液态,微米,Undirected,20583,,1.0
张力,能量,Undirected,20533,,1.0
爆炸物,碳纳米管,Undirected,20534,,2.0
能量守恒定律,计算机模拟,Undirected,20536,,2.0
培养皿,生长激素,Undirected,20538,,2.0
室温,纳米,Undirected,20540,,2.0
