Source,Target,Type,Id,Label,Weight
密码学,熵,Undirected,21985,,2.0
密码学,热力学,Undirected,22552,,1.0
量子力学,量子,Undirected,21986,,7.0
量子力学,狄拉克,Undirected,22470,,1.0
量子,气态,Undirected,22121,,1.0
量子,温度,Undirected,22264,,2.0
量子,原子,Undirected,22500,,1.0
量子,背景辐射,Undirected,22179,,2.0
量子,室温,Undirected,22244,,2.0
能量,量子,Undirected,22418,,2.0
能量,激光,Undirected,21987,,1.0
能量,吸收的能量,Undirected,22014,,1.0
能量,化学反应,Undirected,22185,,2.0
能量,粒子,Undirected,22161,,2.0
能量,波长,Undirected,22239,,3.0
能量,电池,Undirected,22272,,2.0
能量,太阳能,Undirected,22424,,2.0
能量,合成,Undirected,22195,,2.0
能量,分解,Undirected,22188,,2.0
能量,脂肪,Undirected,22257,,2.0
能量,释放能量,Undirected,22057,,2.0
能量,加热,Undirected,22329,,1.0
能量,热力学,Undirected,22255,,2.0
能量,微米,Undirected,22071,,2.0
能量,蛋白,Undirected,22251,,1.0
能量,气凝胶,Undirected,22131,,2.0
能量,光电,Undirected,22325,,1.0
能量,定量分析,Undirected,22146,,1.0
能量,海水,Undirected,22167,,1.0
能量,电子伏特,Undirected,22191,,3.0
能量,球粒陨石,Undirected,22246,,2.0
能量,氢,Undirected,22390,,1.0
激光,量子,Undirected,22117,,1.0
激光,核聚变,Undirected,22012,,1.0
激光,气体,Undirected,22119,,1.0
激光,粒子,Undirected,22072,,1.0
激光,蓝宝石,Undirected,22039,,1.0
激光,原子,Undirected,22314,,1.0
激光,脂,Undirected,22209,,1.0
激光,柴油,Undirected,22374,,1.0
核聚变,吸收的能量,Undirected,21988,,2.0
核聚变,体积,Undirected,22401,,1.0
核聚变,氦,Undirected,22389,,2.0
核球,气体,Undirected,21989,,2.0
气体,化学反应,Undirected,22450,,1.0
气体,温度,Undirected,22275,,1.0
气体,核能,Undirected,22242,,2.0
气体,化石燃料,Undirected,22578,,1.0
气体,合成气,Undirected,22279,,1.0
气体,苯,Undirected,22376,,2.0
氙,中微子,Undirected,21990,,2.0
中微子,粒子,Undirected,22190,,2.0
中微子,基本粒子,Undirected,22229,,1.0
水分,硅,Undirected,21991,,2.0
水分,溶液,Undirected,22564,,1.0
水分,二氧化碳,Undirected,22265,,2.0
硅,纳米,Undirected,22006,,1.0
硅,电池,Undirected,22581,,1.0
硅,氧,Undirected,22052,,2.0
硅,室温,Undirected,22286,,1.0
塑料,化学过程,Undirected,21992,,2.0
塑料,电池,Undirected,22306,,2.0
塑料,分解,Undirected,22151,,1.0
塑料,铝,Undirected,22256,,2.0
塑料,铊,Undirected,22538,,1.0
塑料,指纹技术,Undirected,22467,,1.0
塑料,硬质塑料,Undirected,22530,,1.0
塑料,钢铁,Undirected,22577,,1.0
化学反应,化学家,Undirected,21993,,2.0
化学反应,电池,Undirected,22402,,1.0
化学反应,矿物,Undirected,22092,,1.0
化学反应,天体化学家,Undirected,22485,,1.0
化学家,能量,Undirected,22041,,2.0
原子核,量子,Undirected,21994,,2.0
原子核,温度,Undirected,22236,,2.0
毒品,吗啡,Undirected,21995,,2.0
毒品,电池,Undirected,22410,,1.0
毒品,可卡因,Undirected,22403,,1.0
毒品,气味,Undirected,22526,,1.0
吗啡,纯度,Undirected,22411,,1.0
分子,量子力学,Undirected,22248,,2.0
分子,量子,Undirected,22204,,1.0
分子,琥珀,Undirected,21996,,2.0
分子,胰岛素,Undirected,22005,,1.0
分子,酶,Undirected,22129,,2.0
分子,神经肽,Undirected,22097,,1.0
分子,乙醇,Undirected,22156,,1.0
分子,白细胞介素,Undirected,22487,,1.0
分子,焚烧,Undirected,22168,,1.0
分子,双螺旋,Undirected,22217,,2.0
分子,色素蛋白,Undirected,22512,,1.0
分子,激酶,Undirected,22285,,1.0
页岩,卟啉,Undirected,21997,,2.0
粉尘,颗粒,Undirected,21998,,2.0
半导体,量子,Undirected,21999,,1.0
半导体,原子,Undirected,22383,,2.0
半导体,微米,Undirected,22336,,1.0
半导体,锗,Undirected,22116,,2.0
半导体,导电性,Undirected,22453,,1.0
半导体,橡胶,Undirected,22559,,1.0
PM2.5,颗粒,Undirected,22277,,1.0
PM2.5,相对湿度,Undirected,22000,,1.0
PM2.5,燃烧,Undirected,22369,,1.0
PM2.5,复合型,Undirected,22048,,1.0
PM2.5,微米,Undirected,22085,,1.0
相对湿度,气流,Undirected,22394,,1.0
钻石,甲烷,Undirected,22001,,1.0
钻石,室温,Undirected,22572,,1.0
钻石,碳纳米管,Undirected,22534,,1.0
甲烷,气体,Undirected,22404,,1.0
甲烷,液体,Undirected,22395,,1.0
甲烷,甲基,Undirected,22017,,2.0
甲烷,精炼,Undirected,22227,,2.0
甲烷,氙气,Undirected,22077,,1.0
液体,液态,Undirected,22002,,1.0
液体,固态,Undirected,22496,,1.0
液态,气态,Undirected,22396,,1.0
液态,温度,Undirected,22380,,2.0
液态,磁场,Undirected,22497,,1.0
液态,盐,Undirected,22481,,1.0
液态,氦,Undirected,22457,,1.0
气态,气体,Undirected,22471,,1.0
气态,温度,Undirected,22003,,1.0
粒子,量子力学,Undirected,22004,,5.0
粒子,量子,Undirected,22147,,4.0
粒子,中性,Undirected,22192,,2.0
粒子,镭,Undirected,22440,,1.0
粒子,活化,Undirected,22447,,1.0
粒子,自旋,Undirected,22419,,1.0
粒子,有效性,Undirected,22177,,1.0
粒子,光学显微镜,Undirected,22576,,1.0
粒子,硅藻,Undirected,22517,,1.0
胰岛素,神经递质,Undirected,22397,,1.0
纳米,量子,Undirected,22136,,2.0
纳米,激光,Undirected,22324,,2.0
纳米,半导体,Undirected,22393,,1.0
纳米,银,Undirected,22399,,1.0
纳米,电池,Undirected,22523,,1.0
纳米,晶体管,Undirected,22482,,1.0
纳米,含量,Undirected,22448,,1.0
纳米,光谱,Undirected,22237,,2.0
纳米,光电,Undirected,22560,,1.0
纳米,海绵,Undirected,22165,,1.0
纳米,抗体,Undirected,22176,,1.0
纳米,防水涂料,Undirected,22212,,1.0
纳米,热传导,Undirected,22573,,1.0
银,能量,Undirected,22007,,1.0
波长,氮化物,Undirected,22008,,1.0
波长,背景辐射,Undirected,22379,,2.0
陨石,能量,Undirected,22036,,1.0
陨石,燃烧,Undirected,22009,,1.0
陨石,镍,Undirected,22096,,1.0
陨石,当量,Undirected,22245,,2.0
燃烧,气体,Undirected,22342,,2.0
燃烧,温度,Undirected,22113,,1.0
燃烧,核能,Undirected,22351,,1.0
燃烧,砷,Undirected,22023,,1.0
燃烧,干燥,Undirected,22331,,1.0
燃烧,化石燃料,Undirected,22599,,1.0
尼古丁,乙酰胆碱受体,Undirected,22010,,1.0
乙酰胆碱受体,相互作用,Undirected,22400,,1.0
固态物理学,量子力学,Undirected,22011,,2.0
体积,能量,Undirected,22221,,3.0
体积,释放的能量,Undirected,22013,,1.0
释放的能量,能量,Undirected,22345,,2.0
电容器,化学反应,Undirected,22015,,1.0
电容器,电池,Undirected,22201,,2.0
电池,温度,Undirected,22133,,2.0
电池,硅基,Undirected,22016,,1.0
电池,合成,Undirected,22278,,1.0
电池,糊剂,Undirected,22446,,1.0
电池,重金属,Undirected,22344,,1.0
电池,固态,Undirected,22154,,1.0
电池,陶瓷,Undirected,22328,,1.0
乙烷,氮,Undirected,22018,,2.0
氮,磷,Undirected,22362,,1.0
晶体管,硅,Undirected,22115,,2.0
晶体管,半导体,Undirected,22288,,1.0
晶体管,体积,Undirected,22531,,1.0
晶体管,电池,Undirected,22491,,1.0
晶体管,神经元,Undirected,22019,,2.0
晶体管,分解,Undirected,22259,,2.0
晶体管,微米,Undirected,22150,,1.0
晶体管,X射线,Undirected,22302,,1.0
晶体管,铯,Undirected,22114,,2.0
晶体管,锗,Undirected,22183,,2.0
晶体管,转录,Undirected,22141,,2.0
晶体管,集成电路,Undirected,22207,,1.0
晶体管,碳纳米管,Undirected,22268,,1.0
天然气,甲烷,Undirected,22020,,1.0
天然气,太阳能,Undirected,22280,,1.0
天然气,碳,Undirected,22230,,2.0
天然气,液化天然气,Undirected,22367,,1.0
核反应堆,核能,Undirected,22021,,1.0
核反应堆,原子,Undirected,22178,,3.0
核能,核燃料,Undirected,22145,,1.0
煤,含量,Undirected,22022,,1.0
煤,煤化工,Undirected,22330,,1.0
含量,燃烧,Undirected,22406,,1.0
含量,气溶胶,Undirected,22090,,1.0
含量,丰度,Undirected,22364,,1.0
砷,双酚A,Undirected,22541,,1.0
砷,汞,Undirected,22407,,1.0
海洛因,毒品,Undirected,22507,,1.0
海洛因,可卡因,Undirected,22024,,1.0
海洛因,可待因,Undirected,22028,,1.0
太阳能,温度,Undirected,22596,,1.0
太阳能,电池,Undirected,22093,,8.0
太阳能,物理化学,Undirected,22025,,1.0
太阳能,二氧化碳,Undirected,22529,,1.0
太阳能,氙气,Undirected,22332,,2.0
太阳能,光电,Undirected,22134,,3.0
太阳能,放射性同位素,Undirected,22597,,1.0
太阳能,生物质,Undirected,22350,,1.0
物理化学,可卡因,Undirected,22409,,1.0
纯度,合成,Undirected,22026,,1.0
合成,气体,Undirected,22527,,1.0
合成,漆稀释剂,Undirected,22412,,1.0
合成,酶,Undirected,22311,,1.0
合成,白糖,Undirected,22066,,2.0
合成,烯,Undirected,22535,,1.0
漆稀释剂,毒品,Undirected,22027,,1.0
可待因,酒精,Undirected,22413,,1.0
精炼,矿石,Undirected,22029,,1.0
矿石,钍,Undirected,22415,,1.0
钍,核能,Undirected,22348,,1.0
钍,放射性,Undirected,22030,,1.0
放射性,神经元,Undirected,22118,,1.0
放射性,核能,Undirected,22199,,2.0
放射性,硫酸,Undirected,22416,,1.0
放射性,原子,Undirected,22284,,2.0
放射性,加热,Undirected,22067,,2.0
放射性,固体,Undirected,22140,,2.0
硫酸,稀土,Undirected,22031,,1.0
稀土,稀土金属,Undirected,22417,,1.0
核磁共振成像,含量,Undirected,22032,,1.0
计算机模拟,硅,Undirected,22033,,1.0
氧化,介质,Undirected,22034,,1.0
氧化,光合作用,Undirected,22432,,1.0
介质,电子密度,Undirected,22274,,1.0
介质,炸药,Undirected,22339,,1.0
磁铁,稀土,Undirected,22524,,1.0
磁铁,能级,Undirected,22035,,1.0
磁铁,原子,Undirected,22458,,1.0
能级,粒子,Undirected,22422,,1.0
能级,电脉冲,Undirected,22554,,1.0
酒精,毒品,Undirected,22233,,2.0
酒精,分解,Undirected,22037,,1.0
分解,降解,Undirected,22426,,1.0
分解,糖,Undirected,22130,,2.0
分解,加热,Undirected,22266,,2.0
分解,原子数,Undirected,22516,,1.0
降解,酶,Undirected,22038,,1.0
降解,滴滴涕,Undirected,22194,,2.0
酶,硫氧还蛋白,Undirected,22551,,1.0
铁,陨石,Undirected,22455,,1.0
铁,释放的能量,Undirected,22321,,2.0
铁,磁铁,Undirected,22100,,1.0
铁,镍,Undirected,22040,,2.0
铁,固体,Undirected,22172,,1.0
镍,砷,Undirected,22128,,2.0
镍,烯,Undirected,22304,,2.0
胶原蛋白,脂肪,Undirected,22042,,2.0
脂肪,制备,Undirected,22235,,2.0
脂肪,鱼油,Undirected,22378,,2.0
抗生素抗性基因,抗生素,Undirected,22043,,1.0
抗生素抗性基因,有机肥料,Undirected,22427,,1.0
抗生素,糖,Undirected,22064,,2.0
抗生素,蛋白,Undirected,22443,,1.0
