Source,Target,Type,id,label,timeset,weight
转录,DNA,Undirected,107735,,,1.0
爱因斯坦,能量,Undirected,107736,,,1.0
塑料,铀,Undirected,107738,,,1.0
中微子,燃料,Undirected,107743,,,1.0
燃料,电子,Undirected,107746,,,1.0
质子,气体,Undirected,107749,,,1.0
玻璃,电子,Undirected,107751,,,1.0
能量,化学能,Undirected,107752,,,1.0
化学反应,水,Undirected,107755,,,1.0
温室气体,能源,Undirected,107759,,,1.0
金,合成,Undirected,107760,,,1.0
乙醇,糖,Undirected,107763,,,1.0
燃料电池,塑料,Undirected,107767,,,1.0
副产物,能量,Undirected,107770,,,1.0
合成,色素,Undirected,107776,,,1.0
热量,脂肪,Undirected,107781,,,1.0
分解,糖,Undirected,107782,,,1.0
能量,蛋白质,Undirected,107783,,,1.0
能量,量子,Undirected,107791,,,1.0
温室气体,水,Undirected,107795,,,1.0
原子,晶体,Undirected,107801,,,1.0
二氧化碳,氧,Undirected,107803,,,1.0
核反应堆,半衰期,Undirected,107805,,,1.0
同位素,太阳能,Undirected,107806,,,1.0
石油,能量,Undirected,107813,,,1.0
太阳能,合成,Undirected,107815,,,1.0
电子,半导体,Undirected,107819,,,1.0
温室气体,气体,Undirected,107823,,,1.0
碳,副产物,Undirected,107824,,,1.0
晶体管,电池,Undirected,107826,,,1.0
二氧化碳,温室气体,Undirected,107835,,,1.0
纳米,溶液,Undirected,107836,,,1.0
能级,粒子,Undirected,107844,,,2.0
铜,水,Undirected,107848,,,1.0
乙醇,液体,Undirected,107849,,,1.0
纳米,电子,Undirected,107852,,,1.0
碳,能源,Undirected,107855,,,1.0
金,碳,Undirected,107860,,,1.0
化学物质,蛋白质,Undirected,107862,,,1.0
化学物质,粒子,Undirected,107869,,,1.0
能源,天然气,Undirected,107873,,,1.0
核能,太阳能,Undirected,107875,,,1.0
放射性同位素,DNA,Undirected,107876,,,1.0
碳,二氧化碳,Undirected,107880,,,1.0
转录,酶,Undirected,107886,,,1.0
能源,核能,Undirected,107888,,,1.0
分子,氧气,Undirected,107889,,,1.0
金,营养,Undirected,107893,,,1.0
