Source,Target,Type,Id,Label,Weight
空气质量,PM2.5,Undirected,28065,,1.0
PM2.5,微米,Undirected,28243,,1.0
PM2.5,成分,Undirected,28436,,1.0
PM2.5,微克,Undirected,28194,,1.0
石油,半导体,Undirected,28066,,1.0
石油,能源,Undirected,28481,,1.0
石油,水泥,Undirected,28176,,1.0
半导体,气体,Undirected,28469,,1.0
半导体,量子,Undirected,28345,,1.0
半导体,陶瓷,Undirected,28336,,1.0
氢气,氧气,Undirected,28067,,1.0
氢气,碳,Undirected,28270,,1.0
氢气,水,Undirected,28394,,1.0
氧气,能量,Undirected,28462,,1.0
氧气,液态,Undirected,28242,,1.0
氧气,铝,Undirected,28165,,1.0
氧气,一氧化二氮,Undirected,28254,,1.0
氧气,有机化学,Undirected,28413,,1.0
纳米,微米,Undirected,28068,,2.0
纳米,粒子,Undirected,28070,,1.0
纳米,二氧化碳,Undirected,28508,,1.0
纳米,太阳能,Undirected,28375,,1.0
纳米,聚合物,Undirected,28292,,1.0
纳米,双螺旋,Undirected,28281,,1.0
纳米,金,Undirected,28410,,1.0
纳米,精度,Undirected,28371,,1.0
纳米,亲水性,Undirected,28348,,1.0
纳米,抗生素,Undirected,28397,,1.0
微米,加热,Undirected,28356,,1.0
荧光,生物物理化学,Undirected,28069,,1.0
粒子,PM2.5,Undirected,28101,,1.0
粒子,电池,Undirected,28088,,1.0
粒子,电子,Undirected,28445,,1.0
粒子,等离子体,Undirected,28507,,1.0
粒子,能源,Undirected,28227,,1.0
粒子,质子,Undirected,28482,,1.0
粒子,自旋,Undirected,28093,,1.0
粒子,量子力学,Undirected,28246,,1.0
粒子,氦,Undirected,28459,,1.0
粒子,放电,Undirected,28129,,1.0
粒子,锫,Undirected,28146,,1.0
粒子,相互作用,Undirected,28170,,1.0
粒子,矿物质,Undirected,28226,,1.0
粒子,室温,Undirected,28312,,1.0
粒子,正电子,Undirected,28337,,2.0
粒子,凝聚态,Undirected,28451,,1.0
放射性同位素,铅,Undirected,28071,,1.0
铅,银,Undirected,28094,,1.0
铅,重金属,Undirected,28491,,1.0
铅,砷,Undirected,28283,,1.0
蛋白质,天然,Undirected,28072,,2.0
天然,裂变,Undirected,28151,,1.0
碳酸钙,二氧化碳,Undirected,28073,,1.0
二氧化碳,氧气,Undirected,28319,,1.0
二氧化碳,温室气体,Undirected,28259,,2.0
二氧化碳,燃烧,Undirected,28354,,1.0
二氧化碳,天然气,Undirected,28467,,1.0
二氧化碳,纤维素,Undirected,28286,,1.0
等浓度,化学,Undirected,28074,,1.0
化学,纳米,Undirected,28334,,1.0
化学,信息素,Undirected,28145,,1.0
碳,二氧化碳,Undirected,28392,,2.0
碳,金属冶炼,Undirected,28075,,1.0
碳,氢,Undirected,28104,,1.0
碳,温室气体,Undirected,28190,,2.0
碳,化学家,Undirected,28280,,1.0
碳,水泥,Undirected,28368,,1.0
燃料,灵敏度,Undirected,28076,,1.0
燃料,焚烧,Undirected,28318,,1.0
燃料,气体,Undirected,28269,,1.0
燃料,氢,Undirected,28099,,2.0
燃料,化学物质,Undirected,28296,,1.0
燃料,动力学,Undirected,28195,,1.0
焚烧,PM2.5,Undirected,28077,,1.0
太阳能,碳,Undirected,28249,,1.0
太阳能,电池,Undirected,28078,,4.0
太阳能,放射性,Undirected,28108,,1.0
太阳能,钢铁,Undirected,28155,,1.0
太阳能,温室气体,Undirected,28365,,1.0
太阳能,化学工程师,Undirected,28212,,1.0
电池,灵敏度,Undirected,28127,,1.0
电池,量子,Undirected,28230,,1.0
电池,能量,Undirected,28374,,1.0
电池,固态,Undirected,28262,,1.0
电池,化学性质,Undirected,28247,,1.0
电池,聚光透镜,Undirected,28325,,1.0
电池,晶体管,Undirected,28411,,1.0
反粒子,暗物质,Undirected,28079,,1.0
反粒子,电子,Undirected,28338,,1.0
暗物质,粒子,Undirected,28401,,2.0
暗物质,波长,Undirected,28452,,1.0
暗物质,背景辐射,Undirected,28483,,1.0
暗物质,X射线,Undirected,28184,,1.0
聚合物,电池,Undirected,28080,,1.0
聚合物,加热,Undirected,28121,,1.0
电子,空气质量,Undirected,28081,,1.0
电子,电池,Undirected,28364,,1.0
电子,自旋,Undirected,28284,,1.0
电子,极化,Undirected,28178,,1.0
电子,水冷却,Undirected,28187,,1.0
电子,烯,Undirected,28204,,1.0
电子,正电子,Undirected,28402,,1.0
等离子体,核聚变,Undirected,28082,,1.0
核聚变,气体,Undirected,28460,,1.0
核聚变,吸收的能量,Undirected,28100,,1.0
核聚变,成分,Undirected,28124,,1.0
反应室,能源,Undirected,28083,,1.0
能源,空气质量,Undirected,28112,,1.0
能源,天然,Undirected,28455,,1.0
能源,化学,Undirected,28215,,2.0
能源,电池,Undirected,28420,,1.0
能源,化石燃料,Undirected,28366,,1.0
能源,分解,Undirected,28199,,1.0
能源,核能,Undirected,28240,,1.0
能源,页岩气,Undirected,28359,,2.0
能源,煤,Undirected,28369,,1.0
大气污染,空气质量,Undirected,28084,,2.0
大气污染,PM2.5,Undirected,28122,,4.0
大气污染,碳,Undirected,28435,,1.0
大气污染,水,Undirected,28329,,2.0
大气污染,钢铁,Undirected,28113,,1.0
大气污染,放射性废物,Undirected,28217,,1.0
大气污染,废气,Undirected,28383,,1.0
大气污染,臭氧,Undirected,28341,,1.0
锂电池,半导体,Undirected,28505,,1.0
锂电池,气体,Undirected,28085,,1.0
气体,暗物质,Undirected,28363,,1.0
气体,液体,Undirected,28320,,1.0
化石燃料,碳,Undirected,28355,,1.0
化石燃料,风能,Undirected,28086,,1.0
风能,能源,Undirected,28250,,1.0
二氧化钛,化学反应,Undirected,28087,,1.0
化学反应,水,Undirected,28166,,1.0
血糖,电池,Undirected,28089,,1.0
柴油,燃料,Undirected,28090,,1.0
波长,量子,Undirected,28091,,1.0
量子,暗物质,Undirected,28248,,1.0
夸克,粒子,Undirected,28276,,1.0
夸克,质子,Undirected,28092,,1.0
质子,反粒子,Undirected,28331,,1.0
质子,能量,Undirected,28432,,1.0
质子,动力学,Undirected,28123,,1.0
质子,负电荷,Undirected,28277,,1.0
塑料,聚合物,Undirected,28156,,1.0
