Source,Target,Type,Id,Label,Weight
化石燃料,能源,Undirected,27741,,1.0
能源,水,Undirected,28001,,1.0
汽油,燃料,Undirected,27742,,1.0
燃料,电子,Undirected,27953,,1.0
燃料,核反应堆,Undirected,27979,,1.0
燃料,太阳能,Undirected,27793,,1.0
燃料,电池,Undirected,27861,,1.0
燃料,能量转移,Undirected,27951,,1.0
氢气,水蒸汽,Undirected,27743,,1.0
水蒸汽,水,Undirected,27774,,1.0
粒子,量子,Undirected,27744,,3.0
粒子,红外,Undirected,27839,,1.0
粒子,玻璃,Undirected,27939,,1.0
粒子,电子,Undirected,27881,,1.0
粒子,质子,Undirected,27772,,1.0
粒子,固态,Undirected,27773,,1.0
粒子,量子力学,Undirected,27968,,1.0
粒子,原子质量,Undirected,27955,,1.0
粒子,正电子,Undirected,27870,,1.0
量子,铷,Undirected,27814,,1.0
胰岛素,能量,Undirected,27745,,1.0
能量,粒子,Undirected,27987,,1.0
能量,量子,Undirected,27988,,1.0
能量,蛋白质,Undirected,27982,,1.0
能量,暗物质,Undirected,27890,,1.0
能量,能级,Undirected,27771,,1.0
能量,电池,Undirected,27921,,1.0
能量,化学能,Undirected,27959,,1.0
能量,碲化铅,Undirected,27945,,1.0
能量,酮体,Undirected,28062,,1.0
量子状态,量子,Undirected,27746,,1.0
红外,能量,Undirected,27747,,1.0
红外,温室气体,Undirected,27914,,1.0
双螺旋,DNA,Undirected,27748,,1.0
DNA,粒子,Undirected,27910,,1.0
DNA,蛋白质,Undirected,27943,,1.0
DNA,丰度,Undirected,27892,,1.0
DNA,液体,Undirected,27902,,1.0
DNA,糖精,Undirected,28051,,1.0
降解,半衰期,Undirected,27749,,1.0
化工厂,铬,Undirected,27750,,1.0
糖,营养,Undirected,27751,,1.0
脂肪,蛋白质,Undirected,27752,,1.0
蛋白质,钾,Undirected,27769,,1.0
PH,发酵,Undirected,27753,,1.0
冶炼,稀土,Undirected,27754,,1.0
稀土,稀土金属,Undirected,27879,,1.0
稀土,焙烧,Undirected,28063,,1.0
镁,玻璃,Undirected,27755,,1.0
玻璃,电子,Undirected,27958,,1.0
铝,材料工程,Undirected,27756,,1.0
放射性,原子,Undirected,27757,,1.0
放射性,氮,Undirected,27820,,1.0
放射性,天然,Undirected,28044,,1.0
原子,量子,Undirected,27862,,1.0
原子,酞菁染料,Undirected,27860,,1.0
原子,银,Undirected,27909,,1.0
原子,镓,Undirected,28032,,1.0
微米,二氧化硅,Undirected,27758,,1.0
微米,电子,Undirected,28007,,1.0
分子,氧化,Undirected,27759,,1.0
分子,钠,Undirected,27766,,1.0
分子,钠离子,Undirected,27781,,1.0
分子,金,Undirected,27940,,1.0
分子,溶剂,Undirected,27811,,1.0
分子,氧气,Undirected,28060,,1.0
分子,制备,Undirected,27923,,1.0
分子,热力学,Undirected,27986,,1.0
分子,化学键,Undirected,28045,,1.0
气溶胶,粒子,Undirected,27976,,1.0
气溶胶,带电粒子,Undirected,27760,,1.0
电场,电子,Undirected,27761,,1.0
电子,原子,Undirected,27778,,1.0
电子,暗物质,Undirected,27872,,1.0
电子,电池,Undirected,27798,,1.0
电子,墨水,Undirected,27888,,1.0
暗物质,玻璃,Undirected,27762,,1.0
