Source,Target,Type,Id,Label,Weight
分子,相互作用,Undirected,27230,,1.0
分子,电子,Undirected,27552,,1.0
分子,DNA,Undirected,27457,,1.0
分子,量子力学,Undirected,27570,,1.0
分子,胰岛素,Undirected,27262,,1.0
分子,蛋白质,Undirected,27603,,1.0
分子,夸克,Undirected,27315,,1.0
分子,二氧化碳,Undirected,27407,,1.0
分子,神经肽,Undirected,27382,,1.0
分子,焚烧,Undirected,27475,,1.0
分子,化学能,Undirected,27574,,1.0
分子,双螺旋,Undirected,27525,,1.0
分子,荷尔蒙,Undirected,27615,,1.0
相互作用,DNA,Undirected,27516,,1.0
相互作用,能量,Undirected,27545,,1.0
相互作用,乙酰胆碱受体,Undirected,27269,,1.0
燃料,氢,Undirected,27231,,1.0
燃料,水,Undirected,27674,,1.0
燃料,电子,Undirected,27565,,1.0
燃料,太阳能,Undirected,27688,,1.0
燃料,镍,Undirected,27305,,1.0
燃料,核燃料,Undirected,27693,,1.0
燃料,碳氢化合物,Undirected,27378,,1.0
燃料,热板,Undirected,27703,,1.0
核聚变,燃料,Undirected,27271,,1.0
核聚变,吸收的能量,Undirected,27232,,1.0
核聚变,天然,Undirected,27725,,1.0
核球,气体,Undirected,27233,,1.0
气体,化学反应,Undirected,27377,,1.0
气体,抗生素,Undirected,27331,,1.0
气体,温室效应,Undirected,27609,,1.0
氙,中微子,Undirected,27234,,1.0
中微子,粒子,Undirected,27494,,1.0
中微子,基本粒子,Undirected,27544,,1.0
粒子,相互作用,Undirected,27358,,2.0
粒子,暗物质,Undirected,27235,,2.0
粒子,电子,Undirected,27573,,1.0
粒子,量子,Undirected,27253,,1.0
粒子,量子力学,Undirected,27261,,3.0
粒子,能量,Undirected,27467,,1.0
粒子,活化,Undirected,27374,,1.0
铁,分子,Undirected,27244,,1.0
铁,镁,Undirected,27236,,1.0
铁,标准大气压,Undirected,27476,,1.0
硅,氧,Undirected,27237,,1.0
硅,纳米,Undirected,27264,,1.0
硅,半导体,Undirected,27401,,1.0
硅,室温,Undirected,27617,,1.0
氧,锆,Undirected,27318,,1.0
水,水分,Undirected,27238,,1.0
水,同步加速器,Undirected,27249,,1.0
水,核能,Undirected,27443,,1.0
水,矿物,Undirected,27635,,1.0
水,矿物质,Undirected,27306,,1.0
水,太阳能,Undirected,27607,,1.0
水,营养,Undirected,27359,,1.0
水,磷,Undirected,27488,,1.0
水,汞,Undirected,27691,,1.0
水分,二氧化碳,Undirected,27589,,1.0
化学,塑料,Undirected,27239,,1.0
化学,电子,Undirected,27735,,1.0
化学,液体,Undirected,27356,,1.0
化学,蛋白质,Undirected,27513,,1.0
化学,光谱,Undirected,27452,,1.0
塑料,燃烧,Undirected,27498,,1.0
塑料,电池,Undirected,27647,,1.0
塑料,甲基,Undirected,27275,,1.0
塑料,成分,Undirected,27629,,1.0
塑料,分解,Undirected,27458,,1.0
塑料,聚合物,Undirected,27350,,1.0
塑料,钢铁,Undirected,27684,,1.0
塑料,海水,Undirected,27564,,1.0
塑料,炸药,Undirected,27650,,1.0
电子,化学过程,Undirected,27240,,1.0
电子,量子,Undirected,27431,,1.0
电子,电池,Undirected,27663,,1.0
电子,原子,Undirected,27316,,1.0
电子,溶液,Undirected,27328,,1.0
电子,光谱,Undirected,27559,,1.0
电子,氢气,Undirected,27352,,1.0
