Source,Target,Type,id,label,timeset,weight
量子力学,量子,Undirected,0,,,2.0
分子,相互作用,Undirected,2,,,1.0
能量,燃料,Undirected,3,,,2.0
有机物,抗生素,Undirected,6,,,1.0
硅,氧,Undirected,11,,,2.0
水,水分,Undirected,12,,,1.0
分子,化学,Undirected,13,,,1.0
塑料,电子,Undirected,14,,,1.0
铁,分子,Undirected,18,,,1.0
玻璃,塑料,Undirected,21,,,1.0
晶体,量子力学,Undirected,27,,,1.0
粒子,量子,Undirected,28,,,4.0
纳米,半导体,Undirected,30,,,1.0
大气污染,PM2.5,Undirected,31,,,7.0
粒子,量子力学,Undirected,36,,,3.0
爱因斯坦,硅,Undirected,39,,,1.0
能量,波长,Undirected,41,,,2.0
大气污染,空气质量,Undirected,42,,,2.0
玻璃,燃烧,Undirected,43,,,1.0
量子力学,原子,Undirected,46,,,3.0
化学反应,电池,Undirected,50,,,1.0
甲烷,能源,Undirected,55,,,1.0
温室气体,气体,Undirected,56,,,1.0
天然气,燃料,Undirected,57,,,1.0
燃烧,含量,Undirected,61,,,1.0
大气污染,砷,Undirected,62,,,1.0
晶体,电池,Undirected,65,,,1.0
合成,汽油,Undirected,67,,,1.0
玻璃,电池,Undirected,74,,,1.0
X射线,硅,Undirected,80,,,1.0
铁,燃料,Undirected,87,,,1.0
镍,水,Undirected,88,,,1.0
能量,蛋白质,Undirected,91,,,1.0
核燃料,钚,Undirected,94,,,1.0
大气污染,气溶胶,Undirected,95,,,1.0
电子,原子,Undirected,98,,,1.0
DNA,化学,Undirected,105,,,1.0
矿物质,能量,Undirected,107,,,1.0
玻璃,能量,Undirected,109,,,2.0
电子,溶液,Undirected,112,,,1.0
二氧化碳,碳,Undirected,113,,,1.0
电池,能源,Undirected,114,,,1.0
二氧化碳,气体,Undirected,116,,,2.0
抗生素,光谱,Undirected,117,,,1.0
放射性同位素,放射性,Undirected,123,,,1.0
能源,水,Undirected,125,,,1.0
糖,营养,Undirected,127,,,1.0
晶体,粒子,Undirected,136,,,1.0
塑料,聚合物,Undirected,139,,,1.0
太阳能,能量,Undirected,143,,,1.0
水,营养,Undirected,150,,,1.0
燃烧,碳,Undirected,151,,,1.0
温室气体,二氧化碳,Undirected,152,,,2.0
二氧化碳,化石燃料,Undirected,153,,,1.0
镉,含量,Undirected,160,,,1.0
抗生素,蛋白质,Undirected,162,,,2.0
玻璃,太阳能,Undirected,165,,,1.0
气溶胶,含量,Undirected,171,,,1.0
气体,化学反应,Undirected,172,,,1.0
太阳能,电池,Undirected,173,,,6.0
电子,玻璃,Undirected,176,,,1.0
铁,镍,Undirected,181,,,1.0
铁,磁铁,Undirected,186,,,1.0
原子,绝对零度,Undirected,187,,,1.0
玻璃,成分,Undirected,189,,,1.0
矿物质,温室气体,Undirected,192,,,1.0
营养,蛋白质,Undirected,193,,,1.0
镉,大气污染,Undirected,196,,,1.0
化肥,重金属,Undirected,197,,,1.0
玻璃,热量,Undirected,205,,,1.0
石油,能源,Undirected,207,,,1.0
晶体管,电子,Undirected,208,,,2.0
晶体管,硅,Undirected,210,,,1.0
化学物质,化学,Undirected,213,,,2.0
玻璃,原子,Undirected,216,,,1.0
量子,气体,Undirected,217,,,1.0
分子,二氧化碳,Undirected,218,,,1.0
糖,太阳能,Undirected,220,,,1.0
热量,钢铁,Undirected,221,,,1.0
铁,DNA,Undirected,222,,,1.0
剂量,抗生素,Undirected,224,,,1.0
大气污染,重金属,Undirected,225,,,1.0
镍,大气污染,Undirected,230,,,1.0
砷,空气质量,Undirected,231,,,1.0
糖,分解,Undirected,233,,,1.0
钢铁,水泥,Undirected,236,,,1.0
合成,DNA,Undirected,237,,,1.0
大气污染,能量,Undirected,239,,,1.0
太阳能,海水,Undirected,240,,,1.0
太阳能,水泥,Undirected,242,,,1.0
液体,金,Undirected,244,,,1.0
太阳能,能源,Undirected,247,,,2.0
纳米,电子,Undirected,248,,,1.0
RNA,晶体管,Undirected,255,,,1.0
天然气,石油,Undirected,257,,,1.0
核能,核燃料,Undirected,261,,,1.0
热量,脂肪,Undirected,263,,,2.0
糖,能量,Undirected,264,,,1.0
玻璃,波长,Undirected,267,,,1.0
爱因斯坦,粒子,Undirected,268,,,2.0
化学,光谱,Undirected,270,,,1.0
纳米,晶体管,Undirected,273,,,2.0
二氧化碳,能源,Undirected,274,,,1.0
分子,DNA,Undirected,275,,,1.0
塑料,分解,Undirected,276,,,1.0
空气质量,PM2.5,Undirected,277,,,2.0
分子,盐,Undirected,287,,,1.0
质子,粒子,Undirected,289,,,1.0
晶体管,电池,Undirected,291,,,1.0
能量,粒子,Undirected,292,,,2.0
金,石油,Undirected,293,,,1.0
汽油,半导体,Undirected,294,,,1.0
纳米,剂量,Undirected,295,,,1.0
热量,海水,Undirected,298,,,1.0
温室气体,能量,Undirected,299,,,1.0
碳,放射性,Undirected,302,,,1.0
电子,精度,Undirected,308,,,1.0
背景辐射,量子,Undirected,309,,,1.0
金,能量,Undirected,311,,,1.0
原子,晶体管,Undirected,314,,,1.0
海洛因,电子,Undirected,315,,,1.0
有机物,化学反应,Undirected,318,,,1.0
塑料,燃烧,Undirected,329,,,1.0
电子,燃料,Undirected,331,,,1.0
温室气体,化石燃料,Undirected,332,,,1.0
能量,合成,Undirected,333,,,1.0
碳,电池,Undirected,334,,,1.0
剂量,放射性,Undirected,336,,,1.0
碳,温室气体,Undirected,339,,,1.0
太阳能,核能,Undirected,340,,,1.0
分子,量子,Undirected,343,,,1.0
背景辐射,粒子,Undirected,345,,,1.0
太阳能,化石燃料,Undirected,348,,,1.0
化学,蛋白质,Undirected,350,,,1.0
干燥,水,Undirected,352,,,1.0
相互作用,DNA,Undirected,353,,,1.0
能源,原子,Undirected,364,,,1.0
太阳能,放射性同位素,Undirected,367,,,2.0
钚,电池,Undirected,368,,,1.0
钚,水泥,Undirected,372,,,1.0
纳米,电池,Undirected,373,,,2.0
爱因斯坦,脂肪,Undirected,376,,,1.0
太阳能,原子,Undirected,380,,,1.0
石油,甲烷,Undirected,382,,,1.0
能源,有机物,Undirected,386,,,1.0
有机物,二氧化碳,Undirected,389,,,1.0
相互作用,能量,Undirected,392,,,1.0
石油,二氧化碳,Undirected,394,,,1.0
燃烧,化石燃料,Undirected,395,,,2.0
天然气,碳,Undirected,396,,,1.0
电子,电池,Undirected,399,,,2.0
热力学,量子力学,Undirected,400,,,2.0
大气污染,过滤,Undirected,402,,,2.0
分子,电子,Undirected,403,,,1.0
热量,分解,Undirected,406,,,1.0
电子,光谱,Undirected,410,,,1.0
大气污染,钢铁,Undirected,413,,,1.0
成分,精度,Undirected,414,,,1.0
粒子,电子,Undirected,418,,,1.0
温室气体,核能,Undirected,420,,,1.0
塑料,海水,Undirected,421,,,1.0
量子,室温,Undirected,423,,,1.0
成分,能量,Undirected,425,,,1.0
盐,海水,Undirected,427,,,1.0
分子,量子力学,Undirected,428,,,1.0
质子,电子,Undirected,429,,,1.0
蛋白质,量子,Undirected,435,,,1.0
分子,剂量,Undirected,437,,,1.0
原子,氦,Undirected,441,,,1.0
化学物质,成分,Undirected,442,,,1.0
能量,脂肪,Undirected,447,,,1.0
含量,化学,Undirected,453,,,1.0
DNA,蛋白质,Undirected,455,,,3.0
量子,能量,Undirected,457,,,1.0
水分,二氧化碳,Undirected,458,,,1.0
分解,水,Undirected,459,,,1.0
有机物,粒子,Undirected,461,,,1.0
过滤器,过滤,Undirected,463,,,6.0
碳,太阳能,Undirected,465,,,1.0
能量,电池,Undirected,466,,,3.0
磁铁,玻璃,Undirected,470,,,1.0
石油,光缆,Undirected,471,,,1.0
分子,蛋白质,Undirected,476,,,1.0
合成,温室气体,Undirected,477,,,1.0
天然气,大气污染,Undirected,479,,,1.0
水,太阳能,Undirected,480,,,1.0
放射性,原子,Undirected,487,,,2.0
硅,室温,Undirected,491,,,1.0
晶体管,半导体,Undirected,493,,,1.0
合成,烯,Undirected,496,,,1.0
原子,碳,Undirected,497,,,1.0
过滤,电子,Undirected,500,,,1.0
化学,镉,Undirected,504,,,1.0
成分,砷,Undirected,506,,,1.0
蛋白质,脂肪,Undirected,510,,,1.0
金,维生素,Undirected,514,,,1.0
磁铁,室温,Undirected,518,,,1.0
大气污染,碳,Undirected,521,,,1.0
燃烧,二氧化碳,Undirected,522,,,1.0
能源,核聚变,Undirected,523,,,1.0
塑料,电池,Undirected,527,,,1.0
含量,砷,Undirected,529,,,1.0
放射性同位素,钚,Undirected,530,,,1.0
塑料,炸药,Undirected,532,,,1.0
二氧化碳,热量,Undirected,535,,,1.0
合成,酶,Undirected,538,,,1.0
铀,核燃料,Undirected,544,,,1.0
粒子,原子,Undirected,553,,,1.0
铁,金,Undirected,554,,,1.0
碳,能量,Undirected,555,,,1.0
光谱,玻璃,Undirected,557,,,1.0
水,化肥,Undirected,560,,,1.0
水分,溶液,Undirected,561,,,1.0
能量,汽油,Undirected,564,,,1.0
干燥,海水,Undirected,567,,,1.0
过滤器,盐,Undirected,571,,,1.0
电子,光缆,Undirected,572,,,1.0
维生素,蛋白质,Undirected,573,,,1.0
脂肪,矿物质,Undirected,574,,,1.0
塑料,钢铁,Undirected,586,,,1.0
燃烧,石油,Undirected,587,,,1.0
汽油,化石燃料,Undirected,589,,,1.0
燃料,核燃料,Undirected,596,,,1.0
硅,电池,Undirected,598,,,1.0
太阳能,燃烧,Undirected,600,,,1.0
二氧化碳,水,Undirected,605,,,1.0
能源,空气质量,Undirected,608,,,1.0
纳米,聚合物,Undirected,615,,,1.0
绝对零度,量子,Undirected,616,,,1.0
DNA,RNA,Undirected,626,,,1.0
含量,抗生素,Undirected,627,,,1.0
同位素,太阳能,Undirected,631,,,1.0
热量,电子,Undirected,633,,,1.0
能源,气溶胶,Undirected,634,,,1.0
氦,核聚变,Undirected,639,,,2.0
电子,烯,Undirected,641,,,1.0
DNA,营养,Undirected,646,,,1.0
分子,水泥,Undirected,647,,,1.0
化学,背景辐射,Undirected,652,,,1.0
液态,能量,Undirected,653,,,1.0
波长,水,Undirected,654,,,1.0
PM2.5,电子,Undirected,656,,,1.0
维生素,剂量,Undirected,658,,,1.0
半导体,化学,Undirected,661,,,1.0
原子,液态,Undirected,664,,,1.0
含量,脂肪,Undirected,669,,,1.0
