Id,Label,度
水,水,162
能源,能源,116
酿造,酿造,12
电子,电子,124
回流,回流,9
海水,海水,10
天然气,天然气,64
煤气,煤气,5
石油,石油,47
油气,油气,27
气流,气流,11
丰度,丰度,4
页岩气,页岩气,39
空气净化器,空气净化器,4
PM2.5,PM2.5,29
能量,能量,48
周期律,周期律,1
矿泉水,矿泉水,22
聚合,聚合,19
粉尘,粉尘,14
矿石,矿石,10
不锈钢,不锈钢,13
金,金,88
二氧化硫,二氧化硫,29
减量化,减量化,4
铜,铜,26
分子,分子,18
铁锈,铁锈,2
单体,单体,15
加成反应,加成反应,5
核素,核素,1
大气污染,大气污染,38
放射性污染,放射性污染,3
碘,碘,4
锂电池,锂电池,10
放射性,放射性,9
硒,硒,21
营养素,营养素,3
矿物质,矿物质,10
分解,分解,36
淬火,淬火,1
浸润,浸润,10
营养,营养,51
催化,催化,4
滤液,滤液,8
烯,烯,10
制备,制备,7
铁,铁,28
杂质,杂质,7
化学,化学,33
纯度,纯度,8
合金,合金,9
除杂,除杂,2
锰,锰,8
矿物,矿物,3
化肥,化肥,23
重金属,重金属,21
水泥,水泥,52
蓝宝石,蓝宝石,6
协同效应,协同效应,8
成分,成分,23
氨气,氨气,3
硫酸,硫酸,1
冶炼,冶炼,14
碳,碳,76
垃圾资源,垃圾资源,6
水晶,水晶,7
空间结构,空间结构,6
废气,废气,28
金属冶炼,金属冶炼,2
乳酸,乳酸,4
淀粉,淀粉,10
含量,含量,60
对比试验,对比试验,2
钼,钼,3
孕激素,孕激素,1
晶体管,晶体管,3
电子管,电子管,1
天然,天然,46
陶器,陶器,8
陶瓷,陶瓷,15
族,族,11
塑料,塑料,20
润滑油,润滑油,7
太阳能,太阳能,19
水分,水分,17
有色金属,有色金属,8
钢铁,钢铁,38
结构设计,结构设计,2
取样,取样,7
粘液,粘液,2
玻璃,玻璃,39
竞争性,竞争性,11
汽化,汽化,2
粒子,粒子,8
乳化,乳化,3
晶体,晶体,6
核磁共振,核磁共振,4
化学发光,化学发光,1
银,银,19
肥料,肥料,29
盐,盐,26
糖,糖,16
钙,钙,15
游离,游离,7
PH,PH,5
血糖,血糖,15
甲醛,甲醛,8
汞,汞,3
棒材,棒材,1
汽油,汽油,19
煤油,煤油,4
发酵,发酵,35
中间体,中间体,3
合成,合成,14
酒石酸,酒石酸,2
辛酸,辛酸,5
高锰酸钾,高锰酸钾,1
剂量,剂量,7
溶液,溶液,4
腐蚀,腐蚀,15
脂肪,脂肪,14
硅,硅,8
气体,气体,32
水槽,水槽,4
方向性,方向性,3
水污染,水污染,24
短周期,短周期,2
化学需氧量,化学需氧量,5
副产物,副产物,8
纳米,纳米,13
波长,波长,3
荧光,荧光,1
碳化,碳化,5
脱硫,脱硫,20
氨基酸,氨基酸,4
过滤,过滤,24
糖脂,糖脂,1
沉淀,沉淀,22
富集,富集,14
钻石,钻石,12
氧气,氧气,11
蜂毒,蜂毒,1
透析,透析,7
紧密连接,紧密连接,2
微量元素,微量元素,12
氧化,氧化,6
地球化学,地球化学,4
抗氧化,抗氧化,2
柏油,柏油,1
磁铁,磁铁,4
添加剂,添加剂,14
升华,升华,24
空气质量,空气质量,39
苯,苯,5
气溶胶,气溶胶,1
定量化,定量化,2
耗氧量,耗氧量,6
废水,废水,18
脱硝,脱硝,16
堆肥,堆肥,5
重水,重水,2
燃烧,燃烧,37
充氢,充氢,1
氢气,氢气,1
易爆物,易爆物,1
油脂,油脂,14
精炼,精炼,4
采样器,采样器,1
铝,铝,24
反应器,反应器,2
聚丙烯,聚丙烯,2
活性炭,活性炭,5
乙醇,乙醇,9
金属材料,金属材料,10
钟乳石,钟乳石,4
煤,煤,34
石灰石,石灰石,8
硬度,硬度,5
雌激素,雌激素,1
热量,热量,10
正极,正极,1
原酸,原酸,2
柠檬酸盐,柠檬酸盐,1
白蛋白,白蛋白,1
酸性糖蛋白,酸性糖蛋白,1
维生素,维生素,3
锌,锌,8
煤化程度,煤化程度,1
储液,储液,1
沼气,沼气,16
有机肥料,有机肥料,25
海洛因,海洛因,3
乳香,乳香,1
远红外,远红外,1
生物燃料,生物燃料,1
二氧化碳,二氧化碳,23
燃料,燃料,33
再生资源,再生资源,16
椰子油,椰子油,1
棕榈油,棕榈油,1
电池,电池,21
自燃,自燃,6
酸性物质,酸性物质,1
氧,氧,12
酸度,酸度,2
多重性,多重性,1
乙酸,乙酸,2
营养物质,营养物质,5
金属硫蛋白,金属硫蛋白,2
蛋白质,蛋白质,13
醋,醋,6
天平,天平,6
蒸发器,蒸发器,4
酸雨,酸雨,2
太阳辐射,太阳辐射,2
弱碱性,弱碱性,4
酸碱性,酸碱性,2
温度计,温度计,3
相互作用,相互作用,7
核能,核能,6
盐矿,盐矿,1
生物质能,生物质能,9
冷却塔,冷却塔,2
液化气,液化气,10
钚,钚,3
电镀,电镀,14
蔗糖,蔗糖,3
白糖,白糖,4
羊毛,羊毛,2
聚乙烯,聚乙烯,7
玻璃钢,玻璃钢,5
丁基橡胶,丁基橡胶,1
减压阀,减压阀,3
半导体,半导体,9
橡胶,橡胶,7
黏土,黏土,2
非蛋白氮,非蛋白氮,1
铬,铬,5
精度,精度,12
挥发性,挥发性,9
微克,微克,7
无机物,无机物,2
燃烧产物,燃烧产物,1
有机物,有机物,14
花岗岩,花岗岩,2
沥青,沥青,10
放电,放电,3
木炭,木炭,1
氧化铝,氧化铝,4
絮凝剂,絮凝剂,1
铀,铀,3
焚烧,焚烧,18
头孢菌素,头孢菌素,1
抗生素,抗生素,14
液化天然气,液化天然气,6
微量营养,微量营养,1
干燥,干燥,9
等离子体,等离子体,6
动力学,动力学,6
红外,红外,3
X射线,X射线,7
蒸汽锅炉,蒸汽锅炉,2
免疫球蛋白,免疫球蛋白,1
维生素A,维生素A,5
胡萝卜素,胡萝卜素,2
液体,液体,6
精密仪器,精密仪器,4
液态,液态,6
爱因斯坦,爱因斯坦,2
宝石,宝石,7
燃料电池,燃料电池,7
临界点,临界点,2
化学组成,化学组成,1
净化装置,净化装置,3
瓷器,瓷器,10
瓷,瓷,10
白土,白土,2
融雪剂,融雪剂,1
植物油,植物油,5
维生素E,维生素E,2
胺类,胺类,1
柴油,柴油,20
甲苯,甲苯,1
糖苷,糖苷,1
乙醚,乙醚,1
色素,色素,8
酶,酶,2
有机溶剂,有机溶剂,3
酸碱,酸碱,1
胆固醇,胆固醇,4
蛋氨酸,蛋氨酸,1
贵金属,贵金属,5
缔合,缔合,1
坩埚,坩埚,1
钨,钨,3
复合材料,复合材料,11
铌,铌,6
钒,钒,3
钛,钛,5
铵,铵,1
铝土矿,铝土矿,1
铝板,铝板,2
浊度,浊度,3
氯,氯,6
铅,铅,9
焊接,焊接,13
热电,热电,9
羟基,羟基,1
无机材料,无机材料,1
磷灰石,磷灰石,1
硅酸盐,硅酸盐,2
甲基,甲基,1
DNA,DNA,9
基团,基团,1
砂岩,砂岩,6
湿法,湿法,2
水相,水相,4
砷,砷,4
氮,氮,9
磷,磷,10
氟,氟,4
食品添加剂,食品添加剂,7
瓦斯,瓦斯,5
室温,室温,3
曲霉毒素,曲霉毒素,1
硫化,硫化,2
精练,精练,2
连锁反应,连锁反应,6
硫化氢,硫化氢,7
硫酸钾,硫酸钾,1
漏斗,漏斗,5
称量,称量,3
砝码,砝码,7
微循环,微循环,2
四氯乙烷,四氯乙烷,1
熔化,熔化,1
汽化器,汽化器,1
加热,加热,7
蓄电池,蓄电池,3
粘土,粘土,3
聚氯乙烯,聚氯乙烯,5
铱,铱,1
材料科学与工程,材料科学与工程,3
卤,卤,7
神经递质,神经递质,1
原子,原子,3
化工原料,化工原料,3
温室气体,温室气体,6
裂变,裂变,6
钾,钾,6
相对湿度,相对湿度,1
热加工,热加工,1
酸,酸,5
介质,介质,8
巴斯德,巴斯德,1
凝聚态,凝聚态,1
锡,锡,2
邻二甲苯,邻二甲苯,1
钠,钠,5
锶,锶,5
火山岩,火山岩,3
聚氨酯,聚氨酯,7
食用油,食用油,17
热压,热压,1
水银柱,水银柱,1
标定,标定,2
灵敏度,灵敏度,3
特异性,特异性,2
羊脂,羊脂,1
爆炸物,爆炸物,2
配子,配子,1
双聚焦,双聚焦,1
甲醇,甲醇,9
