Source,Target,Type,Id,Label,Weight
稀土,太阳能,Undirected,58318,,1.0
稀土,钢铁,Undirected,59265,,1.0
太阳能,铝,Undirected,59229,,1.0
太阳能,能量,Undirected,59351,,1.0
太阳能,水,Undirected,58881,,2.0
太阳能,电子,Undirected,60159,,1.0
太阳能,能源,Undirected,58773,,7.0
太阳能,石油,Undirected,58889,,1.0
太阳能,废水,Undirected,60274,,1.0
太阳能,粘度,Undirected,58834,,1.0
太阳能,油气,Undirected,59124,,1.0
太阳能,碳,Undirected,58707,,1.0
太阳能,复合材料,Undirected,58574,,1.0
太阳能,焊接,Undirected,60116,,1.0
太阳能,电镀,Undirected,59979,,1.0
太阳能,氢化物,Undirected,58534,,1.0
太阳能,电池,Undirected,58852,,1.0
太阳能,量子,Undirected,60078,,1.0
太阳能,风能,Undirected,59820,,1.0
太阳能,光缆,Undirected,59128,,1.0
太阳能,晶体管,Undirected,59428,,1.0
金,科尔伯,Undirected,58319,,1.0
金,空气质量,Undirected,59599,,2.0
金,水,Undirected,58766,,6.0
金,电子,Undirected,58331,,2.0
金,能级,Undirected,58386,,1.0
金,能源,Undirected,58705,,3.0
金,天然气,Undirected,58389,,2.0
金,矿泉水,Undirected,59410,,1.0
金,天然,Undirected,58938,,3.0
金,二氧化碳,Undirected,59329,,1.0
金,页岩气,Undirected,58965,,1.0
金,营养,Undirected,59957,,2.0
金,铜,Undirected,58357,,8.0
金,过滤,Undirected,58770,,1.0
金,银,Undirected,58369,,3.0
金,肥料,Undirected,59306,,1.0
金,贵金属,Undirected,58388,,2.0
金,不锈钢,Undirected,59061,,1.0
金,盐,Undirected,59498,,2.0
金,含量,Undirected,60252,,1.0
金,玻璃,Undirected,58636,,4.0
金,碳,Undirected,58419,,2.0
金,青铜,Undirected,59911,,1.0
金,布鲁诺,Undirected,58416,,1.0
金,钢铁,Undirected,59032,,1.0
金,大气污染,Undirected,59449,,1.0
金,复合材料,Undirected,59010,,2.0
金,酸,Undirected,59841,,2.0
金,钻石,Undirected,59509,,3.0
