Source,Target,Type,Id,Label,Weight
有色金属,铝板,Undirected,52837,,1.0
有色金属,能源,Undirected,53488,,5.0
有色金属,天然,Undirected,54892,,1.0
有色金属,聚合,Undirected,55075,,1.0
有色金属,石油,Undirected,55316,,1.0
有色金属,钢铁,Undirected,53032,,1.0
有色金属,铜,Undirected,53346,,1.0
有色金属,铅,Undirected,54836,,1.0
有色金属,气态,Undirected,55519,,1.0
有色金属,玻璃纤维,Undirected,54588,,1.0
铝板,铝,Undirected,53220,,1.0
铝板,气体,Undirected,53628,,1.0
铝,有色金属,Undirected,54063,,2.0
铝,竞争性,Undirected,52838,,1.0
铝,化学,Undirected,55211,,1.0
铝,含量,Undirected,53045,,2.0
铝,电子,Undirected,53500,,2.0
铝,重金属,Undirected,53362,,1.0
铝,铜,Undirected,53604,,2.0
铝,电镀,Undirected,54899,,1.0
铝,煤,Undirected,54793,,1.0
铝,营养,Undirected,54025,,1.0
铝,族,Undirected,55593,,1.0
铝,钾,Undirected,54914,,2.0
铝,煤气,Undirected,54651,,1.0
铝,复合材料,Undirected,55014,,1.0
铝,铸铝,Undirected,54578,,1.0
铝,刚玉,Undirected,54986,,1.0
竞争性,天然,Undirected,55892,,1.0
竞争性,放射性,Undirected,54623,,1.0
竞争性,加成反应,Undirected,54890,,1.0
竞争性,空间结构,Undirected,54891,,1.0
竞争性,补偿导线,Undirected,54547,,1.0
能源,铝,Undirected,55222,,1.0
能源,竞争性,Undirected,55487,,1.0
能源,电焊,Undirected,55675,,1.0
能源,化学,Undirected,53350,,5.0
能源,二氧化硫,Undirected,55531,,1.0
能源,氟,Undirected,53695,,1.0
能源,盐,Undirected,54215,,1.0
能源,单体,Undirected,54904,,1.0
能源,废气,Undirected,55078,,2.0
能源,风能,Undirected,55116,,5.0
能源,含量,Undirected,52977,,3.0
能源,液体,Undirected,55164,,1.0
能源,电子,Undirected,52995,,8.0
能源,半导体,Undirected,52911,,1.0
能源,催化剂,Undirected,54769,,1.0
能源,水污染,Undirected,53835,,4.0
能源,废水,Undirected,55048,,1.0
能源,糖,Undirected,53235,,1.0
能源,天然气,Undirected,53570,,9.0
能源,银,Undirected,53989,,1.0
能源,大理石,Undirected,53524,,1.0
能源,室温,Undirected,52947,,2.0
能源,柴油,Undirected,53281,,5.0
能源,燃烧,Undirected,54005,,1.0
能源,绿油,Undirected,52962,,1.0
能源,煤质,Undirected,53546,,1.0
能源,有机肥料,Undirected,54602,,1.0
能源,玻璃,Undirected,55788,,4.0
能源,可燃气体,Undirected,52993,,1.0
能源,蛋白质,Undirected,54728,,1.0
能源,液化天然气,Undirected,55105,,1.0
能源,墨水,Undirected,53117,,1.0
能源,温室气体,Undirected,55535,,1.0
能源,煤化工,Undirected,54824,,1.0
能源,油脂,Undirected,54634,,1.0
能源,波动性,Undirected,53177,,1.0
能源,沥青,Undirected,54257,,2.0
能源,有机体,Undirected,53194,,1.0
能源,机油,Undirected,54285,,1.0
能源,透析,Undirected,53215,,1.0
能源,玻璃纤维,Undirected,53830,,3.0
能源,液化气,Undirected,55409,,1.0
能源,相对湿度,Undirected,54616,,1.0
能源,生物质能,Undirected,53920,,1.0
能源,烯,Undirected,55076,,1.0
能源,复合材料,Undirected,54961,,1.0
能源,石灰石,Undirected,53443,,1.0
能源,乙烯,Undirected,53433,,2.0
能源,气化,Undirected,53516,,2.0
能源,核能,Undirected,53919,,1.0
能源,氮,Undirected,55275,,1.0
能源,宝石,Undirected,53686,,1.0
能源,量子,Undirected,54261,,1.0
能源,空间结构,Undirected,54970,,1.0
能源,红外光谱,Undirected,55684,,1.0
能源,协同效应,Undirected,55790,,1.0
页岩气,铝,Undirected,55689,,1.0
页岩气,能源,Undirected,53024,,9.0
页岩气,石油,Undirected,55408,,1.0
页岩气,钢铁,Undirected,53308,,1.0
页岩气,铜,Undirected,55550,,1.0
页岩气,液化天然气,Undirected,54406,,1.0
页岩气,镁,Undirected,53160,,1.0
页岩气,化学成分,Undirected,54248,,1.0
页岩气,极化,Undirected,53532,,1.0
铁,竞争性,Undirected,53255,,1.0
铁,能源,Undirected,53337,,2.0
铁,水,Undirected,52839,,3.0
铁,塑料,Undirected,55397,,1.0
铁,水泥,Undirected,53544,,1.0
铁,能量,Undirected,53348,,3.0
铁,碳,Undirected,53040,,2.0
铁,金,Undirected,55148,,2.0
铁,聚合,Undirected,53449,,3.0
铁,水分,Undirected,53995,,2.0
铁,升华,Undirected,54845,,1.0
铁,风能,Undirected,54872,,1.0
铁,含量,Undirected,54473,,1.0
铁,电子,Undirected,53279,,1.0
铁,分解,Undirected,55054,,1.0
铁,硒,Undirected,54575,,1.0
铁,沼气,Undirected,53046,,1.0
铁,石油,Undirected,53576,,3.0
铁,天然气,Undirected,53586,,1.0
铁,锰,Undirected,55494,,2.0
铁,防腐剂,Undirected,55381,,1.0
铁,发酵,Undirected,55281,,1.0
铁,硅,Undirected,53513,,2.0
铁,矿石,Undirected,53241,,1.0
铁,成分,Undirected,55596,,1.0
铁,钻石,Undirected,55755,,1.0
铁,炸药,Undirected,53462,,1.0
铁,铅,Undirected,55431,,2.0
铁,激素,Undirected,53267,,1.0
铁,加成反应,Undirected,54888,,1.0
铁,铀,Undirected,53713,,1.0
铁,腐蚀,Undirected,54538,,1.0
铁,天平,Undirected,53227,,1.0
铁,烯,Undirected,54832,,1.0
铁,盐卤,Undirected,53520,,1.0
铁,微量元素,Undirected,53593,,1.0
铁,水晶,Undirected,55857,,1.0
铁,宝石,Undirected,55924,,1.0
铁,抗氧化,Undirected,54932,,1.0
水,竞争性,Undirected,54915,,2.0
水,能源,Undirected,52991,,15.0
水,水泥,Undirected,54906,,7.0
水,化学,Undirected,55563,,2.0
水,二氧化硫,Undirected,54239,,4.0
水,沉淀,Undirected,53653,,2.0
水,天然,Undirected,53540,,15.0
水,锶,Undirected,54326,,1.0
水,盐,Undirected,53875,,3.0
水,单体,Undirected,55808,,1.0
水,水分,Undirected,55121,,2.0
水,细胞膜,Undirected,55779,,1.0
水,化肥,Undirected,53254,,4.0
水,太阳能,Undirected,54852,,2.0
水,含量,Undirected,55616,,2.0
水,液体,Undirected,55417,,1.0
水,电子,Undirected,54357,,4.0
水,半导体,Undirected,54500,,1.0
水,锂电池,Undirected,53412,,1.0
水,重金属,Undirected,53941,,1.0
水,汞,Undirected,53310,,2.0
水,催化剂,Undirected,55347,,1.0
水,水污染,Undirected,52891,,3.0
水,油气,Undirected,54290,,2.0
水,糖,Undirected,53179,,3.0
水,石油,Undirected,55176,,1.0
水,磷,Undirected,53340,,3.0
水,钢铁,Undirected,53904,,3.0
水,银,Undirected,53494,,5.0
水,活性炭,Undirected,54778,,1.0
水,柴油,Undirected,53203,,2.0
水,营养,Undirected,53057,,18.0
水,矿物质,Undirected,53002,,2.0
水,砷,Undirected,54214,,3.0
水,废渣,Undirected,55803,,1.0
水,金属材料,Undirected,54825,,1.0
水,脱硫,Undirected,55534,,1.0
水,气流,Undirected,55656,,1.0
水,氨基酸,Undirected,53633,,1.0
水,碳化,Undirected,53044,,1.0
水,液化天然气,Undirected,53986,,3.0
水,族,Undirected,55065,,1.0
水,再生利用,Undirected,53065,,1.0
水,营养素,Undirected,53103,,1.0
水,沥青,Undirected,54662,,1.0
水,木炭,Undirected,53198,,1.0
水,硫酸,Undirected,54878,,1.0
水,煤油,Undirected,53210,,1.0
水,取样,Undirected,55226,,2.0
水,陶瓷,Undirected,55198,,2.0
水,液化气,Undirected,53302,,1.0
水,橡胶,Undirected,53306,,2.0
水,氧化铝,Undirected,53928,,1.0
水,盐卤,Undirected,54226,,2.0
水,尼龙,Undirected,54187,,1.0
水,红外,Undirected,53374,,1.0
水,稀土,Undirected,53453,,1.0
水,盐浴,Undirected,53487,,1.0
水,等离子体,Undirected,54496,,1.0
水,二氧化氮,Undirected,53790,,1.0
水,氧,Undirected,55549,,1.0
水,瓷器,Undirected,54938,,1.0
水,宝石,Undirected,53693,,2.0
水,无机盐,Undirected,53724,,2.0
水,矿物,Undirected,53761,,1.0
水,弱碱性,Undirected,54522,,1.0
水,苏打水,Undirected,55486,,1.0
水,氟利昂,Undirected,53860,,1.0
水,黄玉,Undirected,54393,,1.0
水,渗透压,Undirected,55250,,1.0
水,有机氯化物,Undirected,54310,,1.0
水,水泥浆,Undirected,54449,,1.0
水,酸碱度,Undirected,55492,,1.0
水,水相,Undirected,55756,,1.0
水,润湿,Undirected,55004,,1.0
水,生长激素,Undirected,55019,,1.0
水,亚氯酸盐,Undirected,55024,,1.0
水,碘化银,Undirected,55300,,1.0
水,热容量,Undirected,55324,,1.0
水,滤网,Undirected,55362,,1.0
水,玻璃纸,Undirected,55632,,1.0
水,复合肥料,Undirected,55789,,1.0
塑料,能源,Undirected,55227,,1.0
塑料,水,Undirected,53122,,3.0
塑料,轻合金,Undirected,52840,,1.0
塑料,碳环,Undirected,55774,,1.0
塑料,聚合,Undirected,55716,,1.0
塑料,含量,Undirected,53961,,1.0
塑料,电子,Undirected,53344,,3.0
塑料,白色污染,Undirected,54390,,1.0
塑料,催化剂,Undirected,55027,,1.0
塑料,废水,Undirected,55068,,1.0
塑料,银,Undirected,54102,,1.0
塑料,铜,Undirected,55156,,1.0
塑料,合成,Undirected,54317,,1.0
塑料,燃烧,Undirected,55421,,1.0
塑料,热量,Undirected,55943,,1.0
塑料,煤质,Undirected,52973,,1.0
塑料,有机肥料,Undirected,54982,,1.0
塑料,不锈钢,Undirected,54341,,1.0
塑料,蓄电池,Undirected,54822,,1.0
塑料,杂质,Undirected,55052,,1.0
塑料,晶体管,Undirected,54119,,1.0
塑料,工程塑料,Undirected,53328,,1.0
塑料,复合材料,Undirected,53708,,1.0
塑料,贵金属,Undirected,54571,,1.0
塑料,黄麻,Undirected,53793,,1.0
塑料,发泡剂,Undirected,54028,,1.0
塑料,橡胶工业,Undirected,54723,,1.0
物理化学,有机物,Undirected,52841,,1.0
物理化学,化学,Undirected,53984,,1.0
有机物,废气,Undirected,53033,,3.0
有机物,汽油,Undirected,52967,,1.0
有机物,废水,Undirected,54776,,2.0
非晶体,液态,Undirected,52842,,1.0
液态,铝,Undirected,52988,,1.0
液态,空气质量,Undirected,54619,,1.0
液态,重金属,Undirected,54242,,1.0
液态,纳米材料,Undirected,54574,,1.0
液态,氯气,Undirected,53095,,1.0
液态,无水氨,Undirected,54425,,1.0
液态,丁烷,Undirected,55927,,1.0
正常压力,有机分子,Undirected,52843,,1.0
碳酸钙,水泥,Undirected,52844,,1.0
碳酸钙,天然气,Undirected,53446,,1.0
水泥,能源,Undirected,53867,,3.0
水泥,页岩气,Undirected,54530,,1.0
水泥,电焊,Undirected,52847,,1.0
水泥,冶炼,Undirected,53533,,3.0
水泥,二氧化碳,Undirected,53469,,1.0
水泥,二氧化硫,Undirected,55571,,1.0
水泥,天然,Undirected,54917,,1.0
水泥,化肥,Undirected,54195,,1.0
水泥,含量,Undirected,55852,,1.0
水泥,电子,Undirected,53722,,4.0
水泥,电池,Undirected,53798,,1.0
水泥,汞,Undirected,53289,,1.0
水泥,柏油,Undirected,55343,,2.0
水泥,油气,Undirected,55280,,1.0
水泥,酿造,Undirected,55003,,1.0
水泥,钢铁,Undirected,52908,,7.0
水泥,银,Undirected,53077,,1.0
水泥,铜,Undirected,55449,,1.0
水泥,电镀,Undirected,54921,,1.0
水泥,发酵,Undirected,53481,,1.0
水泥,气体,Undirected,53411,,1.0
