Id,Label,度
石油,石油,61
能源,能源,125
化学,化学,42
电池,电池,31
硅酸盐,硅酸盐,1
锂电池,锂电池,6
氯化物,氯化物,1
氢氧燃料,氢氧燃料,1
电子,电子,120
太阳能,太阳能,41
乙酰水杨酸,乙酰水杨酸,1
加成反应,加成反应,4
含量,含量,79
游离,游离,7
成分,成分,29
甲醛,甲醛,10
纳米,纳米,15
焊接,焊接,20
功能材料,功能材料,8
水污染,水污染,13
铁,铁,41
水,水,165
氡,氡,3
锂,锂,8
矿泉水,矿泉水,16
锌,锌,16
锶,锶,11
沥青,沥青,9
黄土,黄土,5
热电,热电,18
再生资源,再生资源,23
干法,干法,9
焦化,焦化,3
锰,锰,19
硅,硅,10
退火,退火,2
酸洗,酸洗,7
镁,镁,18
金,金,85
硒,硒,14
页岩气,页岩气,33
磷,磷,11
等电子,等电子,5
钒,钒,5
铜,铜,28
汞,汞,5
燃点,燃点,3
盐,盐,37
晶体,晶体,6
铅,铅,21
钨,钨,4
菱镁矿,菱镁矿,2
显晶质,显晶质,1
石膏,石膏,18
银,银,22
有色金属,有色金属,24
富集,富集,18
钼,钼,2
沼气,沼气,25
水泥,水泥,72
蜡烛,蜡烛,6
洗煤,洗煤,1
石灰石,石灰石,16
天然气,天然气,76
碳,碳,63
裂变,裂变,4
砂岩,砂岩,10
PH,PH,7
碳环,碳环,9
液晶,液晶,3
砝码,砝码,14
中和,中和,3
肥料,肥料,32
羊毛,羊毛,4
丙酮,丙酮,3
焚烧,焚烧,15
聚氯乙烯,聚氯乙烯,10
脱硝,脱硝,13
滤纸,滤纸,2
原电池,原电池,1
氯化铵,氯化铵,2
硬聚氯乙烯,硬聚氯乙烯,1
高锰酸钾,高锰酸钾,6
铂,铂,5
复合材料,复合材料,18
合金,合金,14
标定,标定,2
催化还原,催化还原,2
铝,铝,42
热电偶,热电偶,4
玻璃纤维,玻璃纤维,12
过滤,过滤,12
催化剂,催化剂,16
酸,酸,9
水分,水分,18
沉淀,沉淀,26
精度,精度,7
暗物质,暗物质,2
过磷酸钙,过磷酸钙,2
聚丙烯,聚丙烯,8
天平,天平,2
干燥箱,干燥箱,2
玻璃,玻璃,49
硼砂,硼砂,2
化工厂,化工厂,17
电镀,电镀,12
硝酸,硝酸,3
石油工业,石油工业,4
吗啡,吗啡,2
天然,天然,57
冶炼,冶炼,17
矿石,矿石,11
酿造,酿造,18
白糖,白糖,4
分子,分子,19
能量,能量,49
钻石,钻石,8
氢溴酸,氢溴酸,1
阿苯达唑,阿苯达唑,1
左氧氟沙星,左氧氟沙星,1
透明质酸钠,透明质酸钠,1
抗氧化,抗氧化,7
钢铁,钢铁,50
液体,液体,21
黑色金属,黑色金属,2
气体,气体,29
二氧化硫,二氧化硫,31
PM2.5,PM2.5,16
二氧化氮,二氧化氮,6
钛,钛,5
纳米材料,纳米材料,2
二氧化碳,二氧化碳,40
水银灯,水银灯,1
红外,红外,3
营养,营养,91
温室效应,温室效应,3
分解,分解,35
聚合,聚合,15
脂,脂,5
干扰素,干扰素,1
胆固醇,胆固醇,6
低血糖,低血糖,6
钙,钙,15
维生素C,维生素C,5
食品添加剂,食品添加剂,15
氨气,氨气,6
合成,合成,25
介质,介质,4
乙酸,乙酸,7
维尼纶,维尼纶,13
燃烧,燃烧,28
熔岩,熔岩,2
X射线,X射线,2
物理性质,物理性质,2
取样,取样,8
竞争性,竞争性,6
煤,煤,46
贫煤,贫煤,2
升华,升华,23
有效面积,有效面积,3
添加剂,添加剂,27
粒子,粒子,6
量子,量子,3
原子,原子,5
微量元素,微量元素,14
地球化学,地球化学,5
自旋,自旋,1
动力学,动力学,10
化学动力学,化学动力学,1
油脂,油脂,20
二氧化硅,二氧化硅,4
风能,风能,14
油气,油气,16
陶器,陶器,6
挥发,挥发,5
酯化反应,酯化反应,1
添加物,添加物,4
碱类,碱类,1
化学反应,化学反应,8
不饱和脂肪酸,不饱和脂肪酸,1
亚麻酸,亚麻酸,1
食用油,食用油,23
晶体管,晶体管,1
二次能源,二次能源,2
整合体,整合体,1
亲水性,亲水性,2
海洛因,海洛因,5
铌,铌,6
轻水,轻水,2
绝对值,绝对值,3
DNA,DNA,10
对二氯苯,对二氯苯,1
二氯苯,二氯苯,1
苯,苯,7
氧剂,氧剂,1
发酵,发酵,33
液化气,液化气,8
有机肥料,有机肥料,21
燃料,燃料,32
易燃物,易燃物,1
电焊,电焊,2
蓝宝石,蓝宝石,12
脱胶,脱胶,3
乙醇,乙醇,17
氧化铝,氧化铝,7
浸润,浸润,17
氯气,氯气,7
浓硫酸,浓硫酸,2
熔融,熔融,8
己二酸,己二酸,9
聚酯,聚酯,4
垃圾资源,垃圾资源,7
柴油,柴油,17
副产物,副产物,6
脱水,脱水,10
回收率,回收率,5
镉,镉,5
干电池,干电池,2
镍镉电池,镍镉电池,1
镍氢电池,镍氢电池,2
聚乙烯,聚乙烯,3
石灰水,石灰水,1
再生利用,再生利用,5
大气污染,大气污染,22
敌敌畏,敌敌畏,2
当量,当量,5
果糖,果糖,1
葡萄糖,葡萄糖,7
维生素,维生素,21
解毒剂,解毒剂,1
矿物质,矿物质,13
蛋白质,蛋白质,29
氨基酸,氨基酸,12
柠檬酸,柠檬酸,3
镭,镭,3
单体,单体,14
中性,中性,3
偏硅酸,偏硅酸,2
硫化氢,硫化氢,3
组分,组分,4
激素,激素,9
肾上腺素受体,肾上腺素受体,1
G蛋白偶联受体,G蛋白偶联受体,1
同位素,同位素,1
碘,碘,7
相互作用,相互作用,11
水晶,水晶,8
半导体,半导体,22
人造丝,人造丝,1
原酸,原酸,4
化学物质,化学物质,6
淬火,淬火,3
元素周期表,元素周期表,1
核反应,核反应,1
锔,锔,1
钚,钚,4
回旋加速器,回旋加速器,1
羟基化,羟基化,1
曲霉毒素,曲霉毒素,3
液化天然气,液化天然气,9
碳化,碳化,7
水循环,水循环,3
透析,透析,4
塑料,塑料,32
甲烷,甲烷,9
炸药,炸药,5
族,族,2
透气性,透气性,5
深红色,深红色,2
化肥,化肥,30
质子,质子,3
前馈控制,前馈控制,1
自由电子,自由电子,1
化学需氧量,化学需氧量,13
长春西汀,长春西汀,1
工程塑料,工程塑料,2
钛酸,钛酸,1
粉尘,粉尘,14
煤气,煤气,9
乙酰化,乙酰化,2
丁二醇,丁二醇,1
铝土矿,铝土矿,14
能级,能级,11
带电粒子,带电粒子,1
矿物,矿物,7
贵金属,贵金属,9
糖,糖,18
杂质,杂质,10
核磁共振,核磁共振,6
导管,导管,4
庆大霉素,庆大霉素,2
粘合剂,粘合剂,4
铁矿石,铁矿石,10
连锁反应,连锁反应,5
重金属,重金属,22
胶原蛋白,胶原蛋白,1
硅胶,硅胶,2
明胶,明胶,3
废气,废气,23
苯甲酸钠,苯甲酸钠,1
咖啡因,咖啡因,3
蜡,蜡,5
波尔多液,波尔多液,1
石硫合剂,石硫合剂,1
碳铵,碳铵,4
锡,锡,4
蒸发器,蒸发器,1
辛酸,辛酸,10
水解,水解,1
氧气,氧气,18
降解,降解,8
平板玻璃,平板玻璃,3
轻合金,轻合金,2
金属材料,金属材料,15
柠檬酸钠,柠檬酸钠,2
铁丝网,铁丝网,3
不锈钢,不锈钢,15
纯度,纯度,4
双单倍体,双单倍体,1
厌氧消化,厌氧消化,3
酯化,酯化,3
机油,机油,4
真菌毒素,真菌毒素,1
定性分析,定性分析,2
定量分析,定量分析,3
钡,钡,4
微量营养,微量营养,2
胰岛素,胰岛素,5
剂量,剂量,13
血糖,血糖,12
脂肪,脂肪,13
淀粉,淀粉,12
营养物质,营养物质,9
营养素,营养素,7
粉末冶金,粉末冶金,1
去甲氧基,去甲氧基,1
黄玉,黄玉,4
加热,加热,22
干燥,干燥,8
空气质量,空气质量,45
酸雨,酸雨,6
硫磺,硫磺,9
胆红素,胆红素,1
甘油三酯,甘油三酯,1
极限环境,极限环境,1
钪,钪,2
镓,镓,2
伴生矿,伴生矿,3
废渣,废渣,11
废水,废水,27
发泡剂,发泡剂,1
二氧化锰,二氧化锰,1
温室气体,温室气体,7
蛋氨酸,蛋氨酸,1
陶瓷,陶瓷,21
热导管,热导管,1
瓦斯,瓦斯,14
回流,回流,14
腐蚀,腐蚀,9
周期性,周期性,9
砷超标,砷超标,1
铬,铬,11
砷,砷,6
棉酚,棉酚,1
偏酸,偏酸,1
酸度,酸度,3
抗生素,抗生素,21
孔雀石绿,孔雀石绿,1
荧光增白剂,荧光增白剂,3
氯,氯,6
蒸汽发生器,蒸汽发生器,1
核反应堆,核反应堆,3
离子注入,离子注入,1
菜油,菜油,1
不饱和,不饱和,1
酸奶,酸奶,4
脱硫,脱硫,9
滤液,滤液,6
氮氧化物,氮氧化物,13
碳循环,碳循环,3
有机物,有机物,9
堆肥,堆肥,4
磷酸盐,磷酸盐,1
高炉炼铁,高炉炼铁,3
氮化物,氮化物,1
日落黄,日落黄,2
色素,色素,6
单质,单质,3
液化石油气,液化石油气,4
全分析,全分析,1
耗氧量,耗氧量,5
浊度,浊度,4
锗,锗,2
空气污染指数,空气污染指数,6
稀有金属,稀有金属,8
铯,铯,2
液态,液态,6
微粒,微粒,2
微米,微米,6
一氧化碳,一氧化碳,8
核能,核能,6
蔗糖,蔗糖,4
铝离子,铝离子,1
爱因斯坦,爱因斯坦,2
快速发酵,快速发酵,1
极化,极化,2
粘土,粘土,5
汽油,汽油,22
橡胶,橡胶,9
硝酸胍,硝酸胍,1
气体扩散,气体扩散,1
硝基,硝基,1
爆炸物,爆炸物,2
温度计,温度计,5
红玉,红玉,1
稀土,稀土,6
甲基,甲基,3
乙基,乙基,1
麦芽酚,麦芽酚,1
环戊烯,环戊烯,1
合成香料,合成香料,1
质量守恒,质量守恒,1
标准物质,标准物质,1
代森锰,代森锰,1
可湿性,可湿性,1
悬浮剂,悬浮剂,1
乙烯,乙烯,3
聚碳酸酯,聚碳酸酯,1
己内酰胺,己内酰胺,3
乙炔,乙炔,6
甲醇,甲醇,10
氢氰酸,氢氰酸,2
聚氨酯,聚氨酯,6
冷却循环,冷却循环,1
镀层,镀层,2
化学处理,化学处理,1
光缆,光缆,5
醇,醇,4
再循环,再循环,2
硫,硫,3
放射性废物,放射性废物,2
边界条件,边界条件,2
燃料电池,燃料电池,6
臭氧,臭氧,10
活性炭,活性炭,2
酶,酶,6
维生素A,维生素A,5
煤化工,煤化工,7
微克,微克,5
金属冶炼,金属冶炼,4
瓷器,瓷器,8
乙酰,乙酰,3
复合体,复合体,3
硫酸烟碱,硫酸烟碱,1
硫酸,硫酸,5
焦亚硫酸钠,焦亚硫酸钠,1
莹石,莹石,1
雌激素,雌激素,2
青霉素,青霉素,5
头孢菌素,头孢菌素,1
氩气,氩气,1
电石,电石,4
铅蓄电池,铅蓄电池,1
比较法,比较法,1
金属玻璃,金属玻璃,1
催化亚基,催化亚基,1
材料科学,材料科学,1
氧化,氧化,13
炭渣,炭渣,1
氧化镍,氧化镍,1
离子膜,离子膜,2
氢气,氢气,3
合成氨,合成氨,5
钴,钴,3
氧化钴,氧化钴,1
蓄电池,蓄电池,6
化工原料,化工原料,4
生铁,生铁,3
基本单位,基本单位,2
卤,卤,8
棉籽油,棉籽油,2
植物油,植物油,3
食盐水,食盐水,1
试管,试管,2
热值,热值,2
烯烃,烯烃,3
白雾,白雾,2
固态,固态,7
润滑油,润滑油,6
交联,交联,2
丙三醇,丙三醇,2
碳酸氢钠,碳酸氢钠,2
水压机,水压机,1
铝板,铝板,1
甲胺,甲胺,1
缩合,缩合,1
全反式维甲酸,全反式维甲酸,1
硬脂酸,硬脂酸,1
乙基纤维素,乙基纤维素,1
弹性纤维,弹性纤维,1
生物质能,生物质能,11
大理石,大理石,6
钠,钠,5
纤维素,纤维素,2
增稠剂,增稠剂,5
脂肪酸,脂肪酸,1
亮蓝,亮蓝,2
高分子,高分子,7
甲霜灵,甲霜灵,1
侵染,侵染,1
除杂,除杂,4
钽,钽,1
空心砖,空心砖,3
宝石,宝石,9
漂白粉,漂白粉,2
过氧化氢,过氧化氢,1
醋酸酯,醋酸酯,1
聚乙烯醇,聚乙烯醇,1
化工技术,化工技术,4
中间体,中间体,6
基本成分,基本成分,1
厌氧发酵,厌氧发酵,2
盐卤,盐卤,7
多聚,多聚,1
碳酸钡,碳酸钡,4
脱蜡,脱蜡,1
减量化,减量化,4
氮化硅,氮化硅,1
防腐剂,防腐剂,7
壳结构,壳结构,1
双乙酸钠,双乙酸钠,1
热量,热量,12
乳糖,乳糖,2
谷胱甘肽,谷胱甘肽,1
乳酸,乳酸,1
脱氢,脱氢,2
乙酸钠,乙酸钠,1
水槽,水槽,3
醋,醋,7
氟,氟,7
维生素B9,维生素B9,5
放射性污染,放射性污染,3
放射性,放射性,6
精炼,精炼,8
乳化,乳化,3
氧化剂,氧化剂,3
燃烧剂,燃烧剂,1
发射光谱,发射光谱,1
亚硝酸盐,亚硝酸盐,5
离子交换,离子交换,1
麻黄碱,麻黄碱,5
空气湿度,空气湿度,3
氮气,氮气,4
硝酸钾,硝酸钾,1
亚硝酸钠,亚硝酸钠,1
净化装置,净化装置,3
汽化,汽化,1
电场,电场,1
润湿,润湿,2
过滤器,过滤器,3
中位数,中位数,1
复方氨酚,复方氨酚,1
内酯,内酯,1
海水,海水,12
精练,精练,1
氯碱工业,氯碱工业,2
有机化学,有机化学,2
实验化学,实验化学,1
冷加工,冷加工,2
热加工,热加工,2
酸雾,酸雾,2
前峰,前峰,1
碱水,碱水,5
转炉,转炉,3
